----------------------------------------------------------------------------------------------------------------------
time (s)	T (K)	B (T)	R1 (Ohm)	Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)
1656498286.4694891	1.83400	10.815198	3615.130000000	-11.53	3542.227770792	151.005400000	-0.83	150.989402886
1656498287.5645671	1.83400	10.808008	3614.520000000	-11.53	3541.630071970	150.948200000	-0.75	150.935267902
1656498289.1786211	1.83300	10.796504	3615.435000000	-11.53	3542.526620202	150.414200000	-0.77	150.400687693
1656498290.4129751	1.83000	10.787876	3613.605000000	-11.52	3540.809116571	150.490400000	-0.83	150.474457443
1656498291.9768100	1.83500	10.777810	3614.520000000	-11.52	3541.705683944	150.643000000	-0.79	150.628825362
1656498293.2038889	1.83300	10.769182	3615.130000000	-11.52	3542.303395526	150.442800000	-0.73	150.430722875
1656498294.2766719	1.83800	10.761992	3615.130000000	-11.52	3542.303395526	150.500000000	-0.79	150.485621794
1656498295.3777349	1.84000	10.754802	3615.435000000	-11.53	3542.526620202	150.461800000	-0.78	150.447857730
1656498296.9747269	1.82800	10.744736	3616.045000000	-11.53	3543.124319024	150.461800000	-0.76	150.448702504
1656498298.0779040	1.83700	10.737546	3614.825000000	-11.53	3541.928921381	150.223400000	-0.72	150.211538992
1656498299.8820820	1.82900	10.724604	3615.435000000	-11.53	3542.526620202	150.175600000	-0.74	150.162939120
1656498301.4758260	1.83900	10.714538	3613.605000000	-11.52	3540.809116571	150.042200000	-0.76	150.028930893
1656498302.5775421	1.83400	10.707348	3614.825000000	-11.53	3541.928921381	149.889600000	-0.71	149.878156543
1656498304.1826179	1.83500	10.695844	3614.520000000	-11.53	3541.630071970	150.013600000	-0.70	150.002532016
1656498305.4791620	1.83200	10.687216	3617.270000000	-11.53	3544.324615837	150.032600000	-0.68	150.022095759
1656498307.0805349	1.83600	10.677150	3615.130000000	-11.53	3542.227770792	149.899200000	-0.72	149.887364589
1656498309.4791391	1.83400	10.661332	3615.130000000	-11.53	3542.227770792	149.594000000	-0.72	149.582188687
1656498310.5772140	1.83800	10.654142	3615.130000000	-11.53	3542.227770792	149.412800000	-0.70	149.401776343
1656498312.1789441	1.83500	10.642638	3616.350000000	-11.53	3543.423168435	149.517600000	-0.71	149.505990651
1656498313.7820361	1.83400	10.632572	3615.435000000	-11.53	3542.526620202	149.422200000	-0.62	149.413508142
1656498314.8827360	1.82900	10.625382	3614.520000000	-11.53	3541.630071970	149.307800000	-0.64	149.298427127
1656498316.4804749	1.83000	10.615316	3615.435000000	-11.53	3542.526620202	148.888200000	-0.62	148.879539205
1656498317.5805409	1.83400	10.606688	3614.825000000	-11.53	3541.928921381	149.174400000	-0.63	149.165382300
1656498319.1786380	1.83300	10.596622	3615.740000000	-11.53	3542.825469613	149.088600000	-0.64	149.079240887
1656498320.3840699	1.83400	10.587994	3615.435000000	-11.53	3542.526620202	149.088600000	-0.65	149.079065135
1656498321.9808099	1.83200	10.577928	3614.825000000	-11.53	3541.928921381	148.888200000	-0.73	148.876049301
1656498323.3132551	1.83600	10.569300	3614.520000000	-11.52	3541.705683944	148.707000000	-0.66	148.697134043
1656498324.3863981	1.82900	10.562110	3616.350000000	-11.53	3543.423168435	148.745200000	-0.67	148.734969396
1656498325.4808249	1.84000	10.554920	3613.605000000	-11.52	3540.809116571	148.649800000	-0.59	148.641972197
1656498327.0795779	1.83800	10.543416	3615.130000000	-11.52	3542.303395526	148.649800000	-0.64	148.640468433
1656498329.2787130	1.82900	10.529036	3616.045000000	-11.53	3543.124319024	148.468600000	-0.64	148.459279808
1656498330.3844090	1.83500	10.521846	3616.960000000	-11.53	3544.020867256	148.430400000	-0.60	148.422261467
1656498332.1836090	1.83100	10.510342	3615.130000000	-11.52	3542.303395526	148.382800000	-0.60	148.374664077
1656498333.7853379	1.83300	10.498838	3615.740000000	-11.53	3542.825469613	148.335000000	-0.53	148.328557599
1656498335.1526930	1.83800	10.490210	3615.740000000	-11.53	3542.825469613	148.354200000	-0.64	148.344886989
1656498336.7099011	1.83600	10.480144	3614.825000000	-11.53	3541.928921381	147.991800000	-0.61	147.983357694
1656498337.7870290	1.82500	10.472954	3617.880000000	-11.53	3544.922314659	147.915400000	-0.59	147.907610870
1656498338.8930750	1.83800	10.465764	3614.520000000	-11.52	3541.705683944	148.010800000	-0.55	148.004079522
1656498339.9871590	1.83200	10.457136	3615.740000000	-11.53	3542.825469613	147.848800000	-0.58	147.841172455
1656498341.5869000	1.83000	10.447070	3616.045000000	-11.53	3543.124319024	147.629400000	-0.56	147.622247592
1656498342.6866090	1.82800	10.439880	3615.740000000	-11.53	3542.825469613	147.581600000	-0.59	147.573828447
1656498343.7876749	1.82600	10.432690	3617.575000000	-11.53	3544.623465248	147.619800000	-0.53	147.613531926
1656498344.8917241	1.83300	10.425500	3615.740000000	-11.53	3542.825469613	147.734200000	-0.51	147.728347475
1656498346.4894710	1.83100	10.413996	3616.350000000	-11.53	3543.423168435	147.562600000	-0.52	147.556475946
1656498347.5895700	1.83800	10.406806	3615.130000000	-11.53	3542.227770792	147.429200000	-0.56	147.422208454
1656498349.1962490	1.82900	10.396740	3617.270000000	-11.53	3544.324615837	147.391000000	-0.45	147.386454114
1656498350.4937911	1.83400	10.388112	3615.435000000	-11.53	3542.526620202	147.429200000	-0.41	147.425351362
1656498352.0928841	1.83600	10.376608	3615.435000000	-11.53	3542.526620202	147.124000000	-0.43	147.119933456
1656498353.9944561	1.83300	10.363666	3615.740000000	-11.53	3542.825469613	147.047600000	-0.43	147.043535568
1656498355.0885401	1.83400	10.356476	3615.740000000	-11.53	3542.825469613	146.809200000	-0.40	146.805693558
1656498356.8997080	1.83200	10.344972	3615.740000000	-11.53	3542.825469613	146.990400000	-0.48	146.985241854
1656498357.9961419	1.82900	10.337782	3616.350000000	-11.53	3543.423168435	146.790200000	-0.47	146.785303214
1656498359.5968790	1.83200	10.327716	3615.130000000	-11.53	3542.227770792	146.628000000	-0.45	146.623477647
1656498361.6989150	1.83000	10.313336	3616.350000000	-11.53	3543.423168435	146.389600000	-0.57	146.382355956
1656498362.7959931	1.83600	10.306146	3615.435000000	-11.53	3542.526620202	146.713800000	-0.46	146.709153530
1656498363.9030380	1.83000	10.298956	3616.350000000	-11.53	3543.423168435	146.589800000	-0.43	146.585748222
1656498365.0952151	1.82700	10.290328	3617.575000000	-11.53	3544.623465248	146.504000000	-0.43	146.499950593
1656498366.6985850	1.83200	10.280262	3616.045000000	-11.53	3543.124319024	146.332400000	-0.46	146.327765609
1656498367.7986491	1.83300	10.271634	3615.740000000	-11.53	3542.825469613	146.294200000	-0.43	146.290156392
1656498369.4043679	1.83600	10.261568	3614.520000000	-11.52	3541.705683944	146.189400000	-0.41	146.185693542
1656498370.4964559	1.83100	10.254378	3616.960000000	-11.53	3544.020867256	145.998600000	-0.38	145.995422720
1656498372.0935500	1.83500	10.242874	3615.435000000	-11.53	3542.526620202	145.970000000	-0.40	145.966407153
1656498374.2976861	1.82900	10.228494	3616.960000000	-11.53	3544.020867256	145.827000000	-0.43	145.822854966
1656498375.4043729	1.83000	10.221304	3617.880000000	-11.53	3544.922314659	145.712400000	-0.41	145.708596179
1656498377.1770010	1.82800	10.209800	3615.435000000	-11.53	3542.526620202	145.569400000	-0.38	145.566232061
1656498379.2451320	1.83100	10.195420	3616.350000000	-11.53	3543.423168435	145.674400000	-0.37	145.671329619
1656498380.4151900	1.82400	10.188230	3617.575000000	-11.53	3544.623465248	145.598000000	-0.33	145.595585057
1656498382.0047779	1.83100	10.178164	3616.655000000	-11.53	3543.722017845	145.455000000	-0.32	145.452759698
1656498383.1965959	1.83400	10.169536	3616.350000000	-11.53	3543.423168435	145.197600000	-0.35	145.194921810
1656498384.8006940	1.83700	10.159470	3616.960000000	-11.53	3544.020867256	145.197600000	-0.31	145.195447256
1656498386.9070580	1.83100	10.145090	3616.655000000	-11.52	3543.797674481	145.312000000	-0.34	145.309501361
1656498388.0037811	1.82700	10.137900	3618.490000000	-11.53	3545.520013480	145.302400000	-0.28	145.300714166
1656498389.6036439	1.83600	10.126396	3617.575000000	-11.53	3544.623465248	145.149800000	-0.29	145.147889114
1656498391.7062621	1.82900	10.112016	3617.270000000	-11.53	3544.324615837	144.768400000	-0.33	144.765998817
1656498392.8039811	1.83000	10.104826	3617.270000000	-11.53	3544.324615837	144.663400000	-0.29	144.661572458
1656498393.9103849	1.82800	10.097636	3617.880000000	-11.53	3544.922314659	144.873200000	-0.33	144.870797079
1656498395.2055769	1.83400	10.089008	3615.435000000	-11.53	3542.526620202	144.587200000	-0.34	144.584713824
1656498396.3107259	1.82400	10.081818	3618.490000000	-11.53	3545.520013480	144.568000000	-0.29	144.566096773
1656498397.4150310	1.82900	10.074628	3617.270000000	-11.53	3544.324615837	144.482200000	-0.24	144.480932462
1656498399.0064421	1.83400	10.064562	3615.130000000	-11.52	3542.303395526	144.282000000	-0.23	144.280857632
1656498400.1085050	1.82700	10.055934	3616.350000000	-11.53	3543.423168435	144.386800000	-0.23	144.385595842
1656498401.9140460	1.83300	10.044430	3615.435000000	-11.53	3542.526620202	144.062600000	-0.35	144.059942746
1656498403.0099461	1.82900	10.037240	3617.575000000	-11.53	3544.623465248	144.110400000	-0.34	144.107922022
1656498404.6105030	1.83100	10.027174	3616.960000000	-11.53	3544.020867256	144.043600000	-0.24	144.042336310
1656498406.7099030	1.83100	10.012794	3615.740000000	-11.53	3542.825469613	143.824200000	-0.20	143.823288374
1656498407.8119650	1.82900	10.005604	3617.270000000	-11.53	3544.324615837	143.948200000	-0.23	143.946999500
1656498408.9359691	1.82900	9.998414	3617.270000000	-11.53	3544.324615837	143.862400000	-0.17	143.861736608
1656498410.2607920	1.82900	9.988348	3616.045000000	-11.53	3543.124319024	143.671600000	-0.22	143.670579054
1656498411.3345730	1.82700	9.981158	3618.490000000	-11.53	3545.520013480	143.547600000	-0.22	143.546522478
1656498412.4140570	1.83200	9.975406	3615.740000000	-11.53	3542.825469613	143.423600000	-0.19	143.422794719
1656498414.0107980	1.83000	9.963902	3617.575000000	-11.53	3544.623465248	143.461800000	-0.22	143.460780545
1656498415.1138489	1.83300	9.956712	3617.270000000	-11.53	3544.324615837	143.404600000	-0.22	143.403580952
1656498416.4542861	1.82800	9.948084	3617.880000000	-11.53	3544.922314659	143.137600000	-0.19	143.136796325
1656498417.5174510	1.83000	9.940894	3616.350000000	-11.53	3543.423168435	143.109000000	-0.22	143.107983052
1656498419.2454791	1.83200	9.929390	3617.270000000	-11.53	3544.324615837	143.109000000	-0.17	143.108340082
1656498420.3129790	1.82400	9.922200	3618.795000000	-11.53	3545.818862891	143.118600000	-0.16	143.118069519
1656498421.4160399	1.82600	9.915010	3618.490000000	-11.53	3545.520013480	142.985000000	-0.16	142.984470014
1656498422.5151191	1.83400	9.907820	3618.185000000	-11.53	3545.221164069	142.975400000	-0.11	142.975146000
1656498424.1135030	1.82900	9.896316	3617.575000000	-11.53	3544.623465248	142.737000000	-0.17	142.736341798
1656498425.3601780	1.83000	9.887688	3617.270000000	-11.53	3544.324615837	142.651200000	-0.14	142.650749469
1656498426.4283309	1.82400	9.880498	3619.405000000	-11.53	3546.416561712	142.794200000	-0.11	142.793917353
1656498427.5157659	1.83600	9.873308	3616.655000000	-11.53	3543.722017845	142.708400000	-0.12	142.708087006
1656498429.1101770	1.82300	9.863242	3618.490000000	-11.53	3545.520013480	142.565400000	-0.13	142.565055269
1656498430.2122390	1.83100	9.856052	3617.270000000	-11.53	3544.324615837	142.575000000	-0.10	142.574799871
1656498431.5287290	1.83000	9.847424	3617.270000000	-11.53	3544.324615837	142.412800000	-0.13	142.412455638
1656498432.6171839	1.83300	9.840234	3615.435000000	-11.53	3542.526620202	142.317400000	-0.13	142.317022314
1656498434.3133080	1.83000	9.828730	3617.575000000	-11.53	3544.623465248	142.212600000	-0.11	142.212318504
1656498435.4117391	1.83300	9.821540	3617.880000000	-11.53	3544.922314659	142.203000000	-0.10	142.202774662
1656498437.2209101	1.82400	9.808598	3617.575000000	-11.53	3544.623465248	142.088600000	-0.15	142.088113070
1656498438.8202910	1.82700	9.798532	3617.575000000	-11.53	3544.623465248	142.050400000	-0.05	142.050336911
1656498440.1856530	1.82500	9.789904	3617.270000000	-11.53	3544.324615837	141.659400000	-0.07	141.659288150
1656498441.8212869	1.82400	9.778400	3618.795000000	-11.53	3545.818862891	141.859600000	-0.04	141.859561886
1656498443.1647060	1.83200	9.769772	3617.880000000	-11.53	3544.922314659	141.735600000	-0.06	141.735522285
1656498444.7295361	1.82600	9.759706	3619.710000000	-11.53	3546.715411123	141.630800000	-0.09	141.630625270
1656498446.8209591	1.82900	9.745326	3617.270000000	-11.53	3544.324615837	141.478200000	-0.07	141.478106135
1656498447.9240170	1.82400	9.738136	3616.960000000	-11.53	3544.020867256	141.497200000	-0.05	141.497137157
1656498449.5227540	1.82800	9.726632	3617.880000000	-11.53	3544.922314659	141.268400000	-0.12	141.268090164
1656498450.6198311	1.83200	9.719442	3620.015000000	-11.53	3547.014260534	141.249200000	-0.08	141.249069112
1656498452.3316281	1.82500	9.707938	3616.045000000	-11.52	3543.199962899	141.144400000	-0.02	141.144393035
1656498453.9290071	1.82100	9.697872	3619.710000000	-11.53	3546.715411123	141.144400000	-0.05	141.144337313
1656498455.2517500	1.82500	9.689244	3618.490000000	-11.53	3545.520013480	140.972800000	0.06	140.972722703
1656498456.3266160	1.82600	9.682054	3618.185000000	-11.53	3545.221164069	140.867800000	-0.05	140.867750567
1656498457.4300330	1.82500	9.674864	3618.795000000	-11.53	3545.818862891	141.001400000	-0.05	141.001350520
1656498459.0353920	1.82300	9.663360	3618.795000000	-11.53	3545.818862891	140.791600000	-0.04	140.791562173
1656498460.1244891	1.83000	9.656170	3618.185000000	-11.53	3545.221164069	140.772400000	-0.02	140.772387650
1656498461.9439909	1.83000	9.644666	3617.270000000	-11.53	3544.324615837	140.782000000	-0.03	140.781980702
1656498463.0261049	1.83000	9.631724	3617.270000000	-11.52	3544.400285338	140.591200000	0.08	140.591048908
1656498464.8602140	1.82400	9.624534	3617.270000000	-11.53	3544.324615837	140.486400000	0.04	140.486372269
1656498466.4306729	1.82900	9.614468	3616.960000000	-11.53	3544.020867256	140.314600000	0.04	140.314572303
1656498467.5271051	1.82600	9.607278	3619.405000000	-11.53	3546.416561712	140.429200000	0.03	140.429180750
1656498469.1268461	1.83100	9.595774	3616.655000000	-11.52	3543.797674481	140.162200000	0.06	140.162123147
1656498470.3492250	1.82900	9.588584	3617.270000000	-11.53	3544.324615837	140.171600000	0.03	140.171580786
1656498471.4317019	1.82300	9.581394	3618.795000000	-11.53	3545.818862891	140.124000000	0.10	140.123803311
1656498472.5257690	1.81800	9.574204	3618.795000000	-11.53	3545.818862891	140.085800000	0.05	140.085750841
1656498474.1284721	1.82400	9.562700	3618.795000000	-11.53	3545.818862891	139.809200000	0.10	139.808978456
1656498475.2265849	1.82300	9.555510	3617.575000000	-11.53	3544.623465248	139.742400000	0.09	139.742227600
1656498477.0264230	1.82800	9.544006	3617.880000000	-11.53	3544.922314659	139.675800000	0.16	139.675282280
1656498478.1264911	1.83200	9.536816	3617.270000000	-11.53	3544.324615837	139.713800000	0.13	139.713429224
1656498479.5207729	1.82600	9.526750	3618.185000000	-11.53	3545.221164069	139.618600000	0.07	139.618507369
1656498480.6211951	1.82000	9.519560	3619.710000000	-11.53	3546.715411123	139.408800000	0.06	139.408723561
1656498482.3701739	1.82200	9.508056	3619.100000000	-11.53	3546.117712301	139.504000000	0.13	139.503662672
1656498483.9320121	1.82800	9.497990	3618.185000000	-11.53	3545.221164069	139.437400000	0.10	139.437179045
1656498485.1850309	1.82400	9.489362	3618.795000000	-11.53	3545.818862891	139.370600000	0.10	139.370379151
1656498486.7445140	1.82300	9.479296	3619.100000000	-11.53	3546.117712301	139.237000000	0.15	139.236522843
1656498487.8286240	1.82300	9.472106	3619.100000000	-11.53	3546.117712301	138.998600000	0.16	138.998044397
1656498488.9330339	1.82100	9.463478	3620.015000000	-11.53	3547.014260534	138.750600000	0.14	138.750161788
1656498490.0277610	1.82800	9.456288	3619.710000000	-11.53	3546.715411123	138.807800000	0.18	138.807115012
1656498491.6294870	1.82400	9.446222	3618.795000000	-11.53	3545.818862891	138.827000000	0.12	138.826695518
1656498492.7305529	1.82200	9.439032	3619.710000000	-11.53	3546.715411123	139.008200000	0.14	139.007796798
1656498493.8329690	1.83000	9.431842	3617.270000000	-11.53	3544.324615837	138.874600000	0.22	138.873557555
1656498494.9346781	1.82300	9.424652	3619.710000000	-11.53	3546.715411123	138.893800000	0.23	138.892700294
1656498496.5304229	1.82600	9.413148	3617.880000000	-11.53	3544.922314659	138.626600000	0.22	138.625614905
1656498497.6304891	1.82600	9.405958	3619.100000000	-11.53	3546.117712301	138.464600000	0.19	138.463870393
1656498499.2325749	1.82600	9.395892	3617.575000000	-11.53	3544.623465248	138.397800000	0.09	138.397629259
1656498500.5241330	1.82900	9.387264	3618.490000000	-11.53	3545.520013480	138.350200000	0.20	138.349373896
1656498502.1258521	1.82500	9.375760	3616.655000000	-11.53	3543.722017845	138.216600000	0.20	138.215723918
1656498504.4383371	1.81800	9.361380	3620.625000000	-11.53	3547.611959355	138.188000000	0.20	138.187124099
1656498505.5354121	1.82300	9.352752	3618.490000000	-11.53	3545.520013480	138.216600000	0.24	138.215387430
1656498507.1394911	1.82500	9.342686	3618.795000000	-11.53	3545.818862891	138.130800000	0.20	138.129975207
1656498509.3346570	1.82800	9.328306	3617.880000000	-11.53	3544.922314659	137.863800000	0.28	137.862130170
1656498510.4393339	1.82600	9.321116	3619.405000000	-11.53	3546.416561712	138.006800000	0.31	138.004753869
1656498512.2245750	1.82600	9.309612	3618.185000000	-11.53	3545.221164069	137.663400000	0.29	137.661660889
1656498513.8622251	1.82300	9.298108	3618.185000000	-11.53	3545.221164069	137.510800000	0.24	137.509593622
1656498515.1098859	1.82000	9.289480	3620.320000000	-11.53	3547.313109944	137.377400000	0.31	137.375440786
1656498516.6680839	1.81700	9.279414	3620.625000000	-11.53	3547.611959355	137.520400000	0.35	137.517775195
1656498517.7388840	1.83000	9.272224	3617.270000000	-11.53	3544.324615837	137.453600000	0.33	137.451320143
1656498519.3376119	1.82500	9.260720	3618.490000000	-11.53	3545.520013480	137.158000000	0.26	137.156544028
1656498520.4426661	1.82100	9.253530	3619.405000000	-11.53	3546.416561712	137.129400000	0.29	137.127594701
1656498522.0394089	1.83100	9.243464	3620.015000000	-11.53	3547.014260534	137.167600000	0.43	137.163808654
1656498524.2807910	1.82900	9.229084	3616.960000000	-11.53	3544.020867256	136.824200000	0.29	136.822398719
1656498525.3509281	1.82300	9.221894	3618.795000000	-11.53	3545.818862891	136.719400000	0.22	136.718428457
1656498526.4426670	1.82600	9.213266	3617.880000000	-11.53	3544.922314659	136.671600000	0.28	136.670014302
1656498527.5388539	1.81900	9.206076	3618.185000000	-11.53	3545.221164069	136.624000000	0.30	136.622127192
1656498529.1408319	1.82400	9.196010	3619.405000000	-11.53	3546.416561712	136.681200000	0.39	136.678033634
1656498530.4433551	1.82300	9.187382	3618.490000000	-11.53	3545.520013480	136.509600000	0.37	136.506814850
1656498532.0407431	1.83000	9.175878	3617.270000000	-11.53	3544.324615837	136.376000000	0.35	136.373397038
1656498533.2345581	1.81900	9.168688	3619.100000000	-11.53	3546.117712301	136.242600000	0.30	136.240732420
1656498534.3399720	1.82600	9.161498	3618.185000000	-11.53	3545.221164069	136.309200000	0.36	136.306509373
1656498535.4446671	1.82500	9.154308	3618.185000000	-11.53	3545.221164069	136.242600000	0.34	136.240172895
1656498537.0473909	1.82000	9.142804	3619.405000000	-11.53	3546.416561712	136.271200000	0.44	136.267218241
1656498539.3386419	1.82100	9.128424	3618.185000000	-11.53	3545.221164069	136.223400000	0.39	136.220244240
1656498540.4433391	1.82100	9.121234	3619.100000000	-11.53	3546.117712301	136.023200000	0.42	136.019545446
1656498542.2545121	1.82400	9.108292	3618.795000000	-11.53	3545.818862891	135.870600000	0.43	135.866844503
1656498544.3439391	1.82100	9.093912	3619.100000000	-11.53	3546.117712301	135.651200000	0.42	135.647555441
1656498545.5391159	1.82600	9.086722	3619.710000000	-11.53	3546.715411123	135.756200000	0.46	135.751786674
1656498547.1458230	1.81800	9.075218	3617.880000000	-11.53	3544.922314659	135.489200000	0.46	135.484795354
1656498549.4563050	1.82100	9.060838	3619.710000000	-11.53	3546.715411123	135.346000000	0.44	135.342045275
1656498550.5513861	1.82400	9.053648	3618.185000000	-11.53	3545.221164069	135.508200000	0.40	135.504963475
1656498552.1514809	1.82500	9.042144	3620.625000000	-11.53	3547.611959355	135.355600000	0.47	135.351084662
1656498554.3526111	1.82000	9.027764	3618.795000000	-11.53	3545.818862891	135.069400000	0.47	135.064777936
1656498555.4576609	1.82400	9.020574	3619.100000000	-11.53	3546.117712301	135.098000000	0.42	135.094370304
1656498557.3107381	1.81900	9.007632	3619.710000000	-11.53	3546.715411123	135.040800000	0.54	135.034802448
1656498558.8741970	1.82000	8.997566	3619.100000000	-11.53	3546.117712301	134.812000000	0.46	134.807730464
1656498560.2837911	1.82300	8.987500	3619.405000000	-11.53	3546.416561712	134.869200000	0.53	134.863342438
1656498561.3579299	1.82200	8.981748	3619.710000000	-11.53	3546.715411123	134.688000000	0.50	134.682789110
1656498562.4586411	1.82100	8.973120	3617.575000000	-11.53	3544.623465248	134.688000000	0.44	134.683955942
1656498564.0637219	1.81800	8.963054	3620.015000000	-11.53	3547.014260534	134.545000000	0.55	134.538890941
1656498565.1584430	1.82000	8.955864	3620.930000000	-11.53	3547.910808766	134.497200000	0.50	134.491996492
1656498566.9859331	1.82100	8.942922	3618.795000000	-11.53	3545.818862891	134.535400000	0.52	134.529944208
1656498568.0560701	1.82300	8.935732	3619.100000000	-11.53	3546.117712301	134.402000000	0.57	134.395349158
1656498569.6627951	1.81700	8.925666	3620.320000000	-11.53	3547.313109944	134.115800000	0.58	134.108880943
1656498571.7590210	1.81900	8.911286	3620.015000000	-11.53	3547.014260534	134.192200000	0.59	134.185133525
1656498572.8579130	1.82300	8.904096	3619.100000000	-11.53	3546.117712301	134.011000000	0.66	134.002109048
1656498573.9643180	1.82000	8.896906	3619.710000000	-11.53	3546.715411123	134.049000000	0.61	134.041353071
1656498575.2505341	1.82300	8.888278	3619.405000000	-11.53	3546.416561712	133.972800000	0.63	133.964701248
1656498576.3629301	1.82400	8.881088	3619.100000000	-11.53	3546.117712301	133.743800000	0.63	133.735715091
1656498577.4649820	1.82000	8.873898	3619.710000000	-11.53	3546.715411123	133.591200000	0.56	133.584864695
1656498579.5913160	1.81800	8.859518	3620.320000000	-11.53	3547.313109944	133.610400000	0.64	133.602012539
1656498581.6634390	1.82400	8.845138	3618.490000000	-11.53	3545.520013480	133.438800000	0.65	133.430266008
1656498582.7654960	1.82200	8.837948	3617.880000000	-11.53	3544.922314659	133.457800000	0.58	133.450914889
1656498583.8645699	1.81700	8.830758	3620.320000000	-11.53	3547.313109944	133.343400000	0.65	133.334713456
1656498584.9666300	1.81800	8.823568	3619.405000000	-11.53	3546.416561712	133.314800000	0.77	133.302823800
1656498586.5696809	1.81500	8.813502	3620.015000000	-11.53	3547.014260534	133.133600000	0.68	133.124278909
1656498587.6667891	1.81900	8.806312	3620.930000000	-11.53	3547.910808766	133.305200000	0.71	133.294849469
1656498589.2721469	1.82300	8.794808	3619.100000000	-11.53	3546.117712301	133.162200000	0.65	133.153683697
1656498590.4752970	1.82200	8.786180	3618.795000000	-11.53	3545.818862891	132.923800000	0.68	132.914493598
1656498592.0728121	1.82000	8.776114	3618.795000000	-11.53	3545.818862891	132.857000000	0.68	132.847532916
1656498594.1690929	1.82200	8.761734	3618.185000000	-11.53	3545.221164069	132.942800000	0.73	132.931950598
1656498595.2711561	1.81400	8.754544	3618.795000000	-11.53	3545.818862891	132.780600000	0.72	132.770116202
1656498596.9736159	1.81500	8.743040	3620.930000000	-11.53	3547.910808766	132.656600000	0.71	132.646472212
1656498598.0706880	1.81600	8.735850	3620.015000000	-11.53	3547.014260534	132.656600000	0.72	132.646125993
1656498599.6777630	1.82400	8.725784	3619.100000000	-11.53	3546.117712301	132.485000000	0.68	132.475559424
1656498601.7731769	1.81700	8.711404	3620.015000000	-11.53	3547.014260534	132.323000000	0.73	132.312201179
1656498602.8748789	1.81500	8.704214	3620.320000000	-11.53	3547.313109944	132.256200000	0.79	132.243564739
1656498603.9792900	1.81200	8.697024	3620.625000000	-11.53	3547.611959355	132.218000000	0.83	132.203993173
1656498605.2774761	1.82200	8.688396	3618.795000000	-11.53	3545.818862891	132.151200000	0.75	132.139878286
1656498606.3759069	1.82300	8.681206	3618.185000000	-11.53	3545.221164069	131.912800000	0.76	131.901134181
1656498607.4779561	1.82500	8.672578	3619.100000000	-11.53	3546.117712301	131.884200000	0.77	131.872166476
1656498609.0786960	1.82000	8.662512	3619.100000000	-11.53	3546.117712301	131.970000000	0.78	131.957771239
1656498610.1774099	1.81700	8.655322	3620.625000000	-11.53	3547.611959355	131.760200000	0.83	131.746241671
1656498611.9806020	1.81900	8.643818	3618.795000000	-11.53	3545.818862891	131.693400000	0.83	131.679648760
1656498613.0800281	1.82100	8.636628	3618.795000000	-11.53	3545.818862891	131.903200000	0.80	131.890406810
1656498614.6787741	1.82100	8.625124	3619.100000000	-11.53	3546.117712301	131.664800000	0.81	131.651642989
1656498616.7841589	1.82100	8.610744	3619.100000000	-11.53	3546.117712301	131.664800000	0.77	131.652972026
1656498617.8838630	1.81800	8.603554	3619.710000000	-11.53	3546.715411123	131.474200000	0.80	131.461448419
1656498618.9892211	1.81800	8.596364	3619.710000000	-11.53	3546.715411123	131.350200000	0.81	131.337074427
1656498620.2070260	1.82400	8.587736	3618.185000000	-11.53	3545.221164069	131.264400000	0.84	131.250293395
1656498621.7858219	1.81900	8.577670	3618.185000000	-11.53	3545.221164069	131.188000000	0.88	131.172456549
1656498622.8845301	1.82200	8.570480	3618.490000000	-11.53	3545.520013480	131.149800000	0.83	131.136105522
1656498624.4942391	1.81800	8.560414	3618.795000000	-11.53	3545.818862891	131.188000000	0.89	131.172030730
1656498625.5903161	1.81500	8.553224	3618.795000000	-11.53	3545.818862891	131.016400000	0.85	131.002118190
1656498627.1890540	1.81100	8.541720	3621.235000000	-11.53	3548.209658176	130.892400000	0.92	130.875599769
1656498629.4191079	1.81900	8.527340	3619.100000000	-11.53	3546.117712301	130.749400000	0.89	130.733484119
1656498630.4916091	1.82000	8.520150	3618.185000000	-11.53	3545.221164069	130.701600000	0.85	130.687352506
1656498632.2898121	1.81600	8.507208	3618.185000000	-11.53	3545.221164069	130.453800000	0.94	130.436169140
1656498633.8911870	1.81100	8.497142	3620.320000000	-11.53	3547.313109944	130.406000000	0.97	130.387466123
1656498635.2120240	1.81500	8.488514	3619.100000000	-11.53	3546.117712301	130.444200000	0.91	130.427892144
1656498636.7924581	1.82000	8.478448	3618.185000000	-11.53	3545.221164069	130.444200000	0.97	130.425660694
1656498637.8945110	1.81900	8.469820	3619.100000000	-11.53	3546.117712301	130.367800000	0.92	130.350847662
1656498638.9989109	1.82100	8.462630	3618.185000000	-11.53	3545.221164069	130.100800000	0.91	130.084535075
1656498640.0946431	1.81800	8.455440	3619.710000000	-11.53	3546.715411123	130.015000000	0.98	129.995826662
1656498641.9048181	1.81700	8.443936	3619.405000000	-11.53	3546.416561712	129.891000000	0.98	129.871844949
1656498642.9972701	1.80800	8.436746	3620.320000000	-11.53	3547.313109944	130.034000000	0.95	130.015975286
1656498644.5979979	1.82500	8.425242	3618.795000000	-11.53	3545.818862891	129.881600000	1.00	129.861976336
1656498646.7000310	1.80900	8.412300	3621.235000000	-11.53	3548.209658176	129.776600000	1.00	129.756755256
