----------------------------------------------------------------------------------------------------------------------
time (s)	T (K)	B (T)	R1 (Ohm)	Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)
1656503928.6008720	1.72400	11.550016	3639.850000000	-11.54	3566.296869538	157.834200000	-0.89	157.814987137
1656503930.2006071	1.72400	11.561520	3640.155000000	-11.54	3566.519440609	157.939200000	-0.89	157.920231547
1656503931.4908061	1.72500	11.570148	3639.240000000	-11.54	3565.622949858	158.130000000	-0.89	158.110751130
1656503932.5962191	1.72400	11.577338	3640.155000000	-11.54	3566.519440609	157.996400000	-0.93	157.975587306
1656503933.7029090	1.72600	11.584528	3639.240000000	-11.54	3565.622949858	158.082200000	-0.88	158.063724021
1656503935.3089819	1.72200	11.594594	3640.765000000	-11.54	3567.193379459	158.177600000	-0.94	158.156493717
1656503936.4086909	1.72200	11.601784	3641.375000000	-11.54	3567.714761610	158.377800000	-0.97	158.355290647
1656503937.6098480	1.72900	11.610412	3639.240000000	-11.54	3565.699196258	158.416000000	-0.97	158.393485218
1656503938.7075601	1.72500	11.617602	3639.850000000	-11.54	3566.296869538	158.492400000	-0.92	158.471790488
1656503940.4020481	1.72500	11.629106	3639.850000000	-11.54	3566.296869538	158.606800000	-0.89	158.587493090
1656503941.5041001	1.72900	11.636296	3639.240000000	-11.54	3565.622949858	158.740200000	-0.91	158.720354639
1656503942.6084969	1.72500	11.643486	3639.850000000	-11.54	3566.296869538	158.835600000	-0.92	158.815213219
1656503943.7092180	1.72600	11.650676	3639.850000000	-11.54	3566.296869538	158.969200000	-0.96	158.946886380
1656503945.3169329	1.72700	11.662180	3639.240000000	-11.54	3565.622949858	158.902400000	-1.01	158.877516024
1656503946.4239991	1.72400	11.669370	3640.460000000	-11.54	3566.818270859	158.759400000	-0.98	158.736272358
1656503947.5100851	1.72600	11.676560	3639.850000000	-11.54	3566.296869538	158.883400000	-0.98	158.860254294
1656503948.6121440	1.72600	11.683750	3639.240000000	-11.54	3565.699196258	159.055000000	-1.02	159.029796495
1656503950.2148671	1.72200	11.695254	3640.765000000	-11.54	3567.193379459	159.217200000	-1.02	159.191970793
1656503951.3149359	1.72500	11.702444	3640.155000000	-11.54	3566.519440609	159.398400000	-1.03	159.372544297
1656503952.6304290	1.72500	11.711072	3639.545000000	-11.54	3565.998032898	159.360200000	-1.05	159.333440928
1656503953.7135379	1.72900	11.718262	3639.240000000	-11.54	3565.699196258	159.341000000	-1.05	159.314244152
1656503955.4313209	1.72600	11.729766	3638.935000000	-11.54	3565.400359617	159.417400000	-1.12	159.386834444
1656503956.5184021	1.72200	11.736956	3640.460000000	-11.54	3566.818270859	159.541400000	-1.07	159.513371879
1656503957.6191239	1.72400	11.744146	3639.240000000	-11.54	3565.622949858	159.598600000	-1.05	159.571800897
1656503958.7211840	1.72700	11.751336	3639.545000000	-11.54	3565.998032898	159.713000000	-1.03	159.687393624
1656503960.3272550	1.72800	11.761402	3638.630000000	-11.54	3565.101522977	159.674800000	-1.07	159.646748443
1656503961.4449229	1.72800	11.770030	3638.325000000	-11.54	3564.802686337	159.732200000	-1.08	159.703823955
1656503962.5234060	1.72800	11.777220	3638.630000000	-11.54	3565.101522977	159.865600000	-1.01	159.840860574
1656503963.6231101	1.72200	11.784410	3638.630000000	-11.54	3565.101522977	159.856000000	-1.00	159.831555675
1656503965.2218461	1.72300	11.794476	3639.850000000	-11.54	3566.296869538	160.113600000	-1.01	160.088526351
1656503966.3262579	1.72800	11.801666	3638.630000000	-11.54	3565.101522977	160.142200000	-1.01	160.117417769
1656503967.5280581	1.72800	11.810294	3638.325000000	-11.54	3564.802686337	160.275600000	-1.15	160.243541226
1656503968.6237719	1.72600	11.817484	3639.240000000	-11.54	3565.622949858	160.342400000	-1.06	160.314857097
1656503970.3186140	1.72700	11.828988	3638.935000000	-11.54	3565.400359617	160.313800000	-1.10	160.284363441
1656503971.4256620	1.72500	11.836178	3639.240000000	-11.54	3565.622949858	160.352000000	-1.10	160.322556427
1656503972.5273650	1.72500	11.843368	3639.240000000	-11.54	3565.699196258	160.514200000	-1.06	160.486938249
1656503973.7261641	1.72800	11.851996	3638.935000000	-11.54	3565.400359617	160.609400000	-1.07	160.581498623
1656503975.3370991	1.72900	11.862062	3638.935000000	-11.54	3565.400359617	160.762000000	-1.13	160.730513813
1656503976.5227060	1.73100	11.870690	3637.105000000	-11.54	3563.607339776	160.771600000	-1.16	160.738423918
1656503977.6297569	1.72600	11.877880	3638.630000000	-11.54	3565.101522977	160.809800000	-1.09	160.780914233
1656503978.7288229	1.72900	11.885070	3638.020000000	-11.54	3564.503849696	160.867000000	-1.18	160.833116279
1656503980.3315511	1.72500	11.895136	3639.240000000	-11.54	3565.699196258	161.076800000	-1.16	161.043560938
1656503981.4299769	1.72600	11.902326	3638.630000000	-11.54	3565.101522977	160.924200000	-1.10	160.894651361
1656503982.6304200	1.72200	11.910954	3639.545000000	-11.54	3565.998032898	161.095800000	-1.11	161.065569778
1656503983.7304850	1.72600	11.918144	3638.630000000	-11.54	3565.101522977	161.362800000	-1.10	161.332846135
1656503985.4290810	1.72500	11.929648	3638.935000000	-11.54	3565.400359617	161.305600000	-1.16	161.272655986
1656503986.5273700	1.73000	11.936838	3637.410000000	-11.54	3563.906176416	161.391400000	-1.17	161.357751806
1656503987.6310861	1.72800	11.944028	3637.715000000	-11.54	3564.205013056	161.210200000	-1.09	161.181242311
1656503988.7334621	1.72600	11.951218	3638.630000000	-11.54	3565.101522977	161.219800000	-1.12	161.188888865
1656503990.3412099	1.72900	11.962722	3638.630000000	-11.54	3565.101522977	161.534600000	-1.10	161.504614243
1656503991.5569749	1.72800	11.969912	3638.020000000	-11.54	3564.503849696	161.820600000	-1.13	161.788906480
1656503993.1354051	1.72700	11.981416	3638.325000000	-11.54	3564.802686337	161.715800000	-1.13	161.684127006
1656503994.4532509	1.72500	11.990044	3638.325000000	-11.54	3564.802686337	161.868400000	-1.19	161.833253689
1656503995.5389910	1.72900	11.997234	3637.410000000	-11.54	3563.906176416	162.068600000	-1.19	162.033762984
1656503996.6410539	1.73100	12.000110	3636.800000000	-11.54	3563.308503135	162.001800000	-1.19	161.966977343
1656503998.2387919	1.72500	12.000110	3637.410000000	-11.54	3563.906176416	162.164000000	-1.19	162.128789505
1656504000.4352961	1.72700	12.000110	3638.325000000	-11.54	3564.802686337	162.173600000	-1.19	162.138387421
1656504001.5429790	1.72600	11.995796	3638.325000000	-11.54	3564.802686337	162.068600000	-1.18	162.034463184
1656504002.6440480	1.72500	11.988606	3638.325000000	-11.54	3564.802686337	162.154400000	-1.25	162.115935023
1656504003.7431130	1.72600	11.981416	3638.325000000	-11.54	3564.802686337	162.021000000	-1.25	161.982196242
1656504005.3478310	1.72500	11.969912	3638.630000000	-11.54	3565.101522977	161.792000000	-1.15	161.759298166
1656504006.4472649	1.72400	11.962722	3638.325000000	-11.54	3564.802686337	162.059000000	-1.12	162.027927963
1656504007.5443299	1.72400	11.955532	3639.240000000	-11.54	3565.699196258	162.001800000	-1.21	161.965556208
1656504008.6450391	1.72500	11.948342	3637.715000000	-11.54	3564.205013056	161.811200000	-1.21	161.775356377
1656504010.2507570	1.72700	11.938276	3638.325000000	-11.54	3564.802686337	161.982800000	-1.13	161.951074712
1656504011.3458371	1.72600	11.931086	3638.325000000	-11.54	3564.802686337	161.801600000	-1.13	161.770244645
1656504012.9485641	1.72700	11.919582	3638.020000000	-11.54	3564.503849696	161.610800000	-1.16	161.577793653
1656504014.0476339	1.73000	11.912392	3637.105000000	-11.54	3563.607339776	161.572600000	-1.18	161.538567657
1656504015.1486969	1.72900	11.905202	3637.715000000	-11.54	3564.205013056	161.353400000	-1.18	161.319413827
1656504016.2461309	1.72700	11.898012	3638.020000000	-11.54	3564.503849696	161.315200000	-1.16	161.281911743
1656504017.8534789	1.72700	11.886508	3638.325000000	-11.54	3564.802686337	161.181600000	-1.09	161.152647448
1656504018.9505560	1.72800	11.879318	3637.715000000	-11.54	3564.205013056	161.248400000	-1.16	161.215125528
1656504020.0489819	1.72900	11.872128	3637.715000000	-11.54	3564.205013056	161.105400000	-1.10	161.075818089
1656504021.1496911	1.72900	11.864938	3638.325000000	-11.54	3564.802686337	161.000400000	-1.11	160.970187680
1656504022.7544799	1.72600	11.854872	3639.240000000	-11.54	3565.699196258	160.943200000	-1.20	160.907902497
1656504023.8584759	1.72500	11.847682	3638.325000000	-11.54	3564.802686337	160.933800000	-1.12	160.902943701
1656504025.4535689	1.72900	11.836178	3638.325000000	-11.54	3564.802686337	160.962400000	-1.13	160.931207273
1656504026.5542779	1.72900	11.828988	3638.020000000	-11.54	3564.503849696	160.809800000	-1.15	160.777296691
1656504027.6563389	1.73000	11.821798	3638.020000000	-11.54	3564.503849696	160.838400000	-1.11	160.808218080
1656504028.7545149	1.72600	11.814608	3638.325000000	-11.54	3564.802686337	160.743000000	-1.11	160.712835983
1656504030.4492440	1.72400	11.803104	3639.240000000	-11.54	3565.622949858	160.523600000	-1.11	160.493477154
1656504031.5519490	1.73100	11.795914	3637.410000000	-11.54	3563.906176416	160.495000000	-1.04	160.468662832
1656504032.6540070	1.73100	11.788724	3637.410000000	-11.54	3563.906176416	160.313800000	-1.06	160.286262009
1656504033.7590621	1.72500	11.781534	3639.545000000	-11.54	3565.998032898	160.294800000	-1.03	160.268798894
1656504035.3637841	1.72300	11.770030	3640.155000000	-11.54	3566.595706179	160.209000000	-1.08	160.180539253
1656504036.5675740	1.72700	11.762840	3639.240000000	-11.54	3565.699196258	160.113600000	-1.12	160.083228404
1656504038.1656671	1.72800	11.751336	3638.630000000	-11.54	3565.101522977	159.942000000	-1.09	159.913270114
1656504039.4791491	1.72800	11.742708	3638.325000000	-11.54	3564.802686337	159.922800000	-1.07	159.895017901
1656504040.5682621	1.72700	11.735518	3638.630000000	-11.54	3565.101522977	159.884600000	-1.08	159.856196881
1656504041.6673169	1.72900	11.728328	3638.935000000	-11.54	3565.400359617	159.903800000	-1.10	159.874438725
1656504043.2700510	1.72700	11.718262	3638.630000000	-11.54	3565.101522977	159.636800000	-1.06	159.609378301
1656504045.4678359	1.72900	11.702444	3638.325000000	-11.54	3564.802686337	159.570000000	-0.93	159.548980018
1656504046.5632651	1.72500	11.695254	3639.240000000	-11.54	3565.699196258	159.350600000	-0.92	159.329878892
1656504047.6709580	1.72800	11.688064	3638.630000000	-11.54	3565.101522977	159.303000000	-1.03	159.277459358
1656504048.7683859	1.72800	11.680874	3639.850000000	-11.54	3566.296869538	159.579600000	-1.03	159.554015011
1656504050.3761010	1.72900	11.670808	3638.325000000	-11.54	3564.802686337	159.207600000	-0.98	159.184121624
1656504051.5645781	1.72600	11.662180	3639.240000000	-11.54	3565.699196258	159.036000000	-0.92	159.015319801
1656504053.1732841	1.72600	11.652114	3639.850000000	-11.54	3566.296869538	159.036000000	-0.97	159.013115454
1656504054.5037351	1.72600	11.642048	3639.545000000	-11.54	3565.998032898	158.959600000	-1.00	158.935582973
1656504055.5742371	1.72900	11.634858	3638.630000000	-11.54	3565.101522977	158.912000000	-0.96	158.889694409
1656504056.6749480	1.72700	11.627668	3638.020000000	-11.54	3564.503849696	158.711600000	-0.92	158.690961984
1656504058.2740459	1.72700	11.617602	3638.935000000	-11.54	3565.400359617	158.959600000	-0.98	158.936443194
1656504060.5137091	1.73100	11.601784	3638.630000000	-11.54	3565.101522977	158.549600000	-0.95	158.527622585
1656504061.5738821	1.72800	11.596032	3639.240000000	-11.54	3565.699196258	158.368400000	-0.91	158.348338021
1656504063.2328160	1.72600	11.584528	3639.240000000	-11.54	3565.699196258	158.349200000	-0.96	158.326973406
1656504065.2969511	1.73100	11.570148	3638.020000000	-11.54	3564.503849696	158.282600000	-0.99	158.258972515
1656504066.4728179	1.72700	11.562958	3639.850000000	-11.54	3566.296869538	158.187200000	-0.92	158.166896442
1656504067.5738850	1.72500	11.555768	3640.155000000	-11.54	3566.595706179	158.263400000	-0.91	158.243351322
1656504068.6749451	1.72600	11.548578	3639.240000000	-11.54	3565.622949858	158.149000000	-0.91	158.129228549
1656504070.2746761	1.72800	11.537074	3638.935000000	-11.54	3565.400359617	158.015400000	-0.87	157.997183946
1656504071.3787329	1.72900	11.529884	3639.850000000	-11.54	3566.296869538	157.910600000	-0.88	157.891890395
1656504072.9764700	1.72900	11.519818	3638.935000000	-11.54	3565.400359617	157.977400000	-0.91	157.957387552
1656504074.0795300	1.72600	11.512628	3639.850000000	-11.54	3566.296869538	157.796200000	-0.92	157.775681018
1656504075.1815929	1.72600	11.505438	3639.850000000	-11.54	3566.296869538	157.719800000	-0.89	157.700601063
1656504076.2856469	1.72600	11.496810	3639.850000000	-11.54	3566.296869538	157.662600000	-0.86	157.644674442
1656504077.8854730	1.72600	11.486744	3640.155000000	-11.54	3566.519440609	157.605400000	-0.90	157.585956613
1656504078.9834530	1.72600	11.479554	3640.155000000	-11.54	3566.519440609	157.500600000	-0.83	157.483914801
1656504080.0805249	1.72500	11.472364	3639.850000000	-11.54	3566.296869538	157.414600000	-0.80	157.399332479
1656504081.1756060	1.72800	11.465174	3638.935000000	-11.54	3565.400359617	157.328800000	-0.89	157.309648659
1656504082.7803259	1.72700	11.453670	3639.850000000	-11.54	3566.296869538	157.309800000	-0.82	157.293846591
1656504083.8827441	1.72800	11.446480	3639.240000000	-11.54	3565.699196258	157.395600000	-0.84	157.378685151
1656504085.4841149	1.73000	11.436414	3638.935000000	-11.54	3565.400359617	157.224000000	-0.85	157.206617399
1656504086.5861759	1.72400	11.429224	3639.240000000	-11.54	3565.699196258	157.166800000	-0.87	157.148681772
1656504088.1869049	1.72800	11.417720	3639.850000000	-11.54	3566.296869538	157.157200000	-0.85	157.139824784
1656504089.2879701	1.72400	11.410530	3638.935000000	-11.54	3565.400359617	157.061800000	-0.81	157.046105116
1656504090.8910489	1.72800	11.400464	3641.375000000	-11.54	3567.714761610	156.937800000	-0.83	156.921174423
1656504092.4894350	1.72400	11.388960	3639.850000000	-11.54	3566.296869538	156.689800000	-0.80	156.674602777
1656504093.6134369	1.72500	11.381770	3638.935000000	-11.54	3565.400359617	156.585000000	-0.85	156.567931014
1656504095.1912241	1.72400	11.371704	3640.765000000	-11.54	3567.117101109	156.489600000	-0.77	156.475541915
1656504096.3534911	1.72600	11.363076	3639.240000000	-11.54	3565.699196258	156.308400000	-0.80	156.293010942
1656504097.9153130	1.72700	11.353010	3640.460000000	-11.54	3566.894542819	156.365600000	-0.85	156.348554930
1656504098.9920890	1.72800	11.345820	3640.155000000	-11.54	3566.519440609	156.566000000	-0.83	156.549651598
1656504100.0915091	1.72500	11.338630	3641.070000000	-11.54	3567.415931359	156.298800000	-0.84	156.282003021
1656504101.1945670	1.73000	11.331440	3640.765000000	-11.54	3567.193379459	156.222000000	-0.76	156.208184377
1656504102.7919569	1.72500	11.319936	3641.070000000	-11.54	3567.415931359	155.993200000	-0.83	155.976674491
1656504103.8980050	1.72500	11.312746	3641.070000000	-11.54	3567.415931359	156.174400000	-0.77	156.160150163
1656504104.9944439	1.72500	11.305556	3641.070000000	-11.54	3567.415931359	156.174400000	-0.77	156.160370231
1656504106.0945041	1.72500	11.298366	3640.765000000	-11.54	3567.117101109	155.897800000	-0.76	155.884229307
1656504107.6948800	1.72600	11.288300	3640.155000000	-11.54	3566.519440609	155.859600000	-0.71	155.847700758
1656504108.7949440	1.72700	11.279672	3639.240000000	-11.54	3565.699196258	155.649800000	-0.81	155.634246214
1656504110.4006610	1.72600	11.269606	3639.850000000	-11.54	3566.296869538	155.821400000	-0.74	155.808263139
1656504111.5914879	1.72400	11.260978	3638.935000000	-11.54	3565.400359617	155.602000000	-0.71	155.590120425
1656504113.1962090	1.72600	11.250912	3640.460000000	-11.54	3566.818270859	155.525800000	-0.74	155.512688060
1656504114.4083419	1.72500	11.242284	3640.460000000	-11.54	3566.818270859	155.459000000	-0.74	155.446104229
1656504115.4974329	1.72500	11.235094	3640.460000000	-11.54	3566.818270859	155.506800000	-0.77	155.492830204
1656504116.5984819	1.72600	11.227904	3640.460000000	-11.54	3566.894542819	155.392200000	-0.76	155.378457761
1656504118.2022190	1.72600	11.217838	3640.460000000	-11.54	3566.894542819	155.268400000	-0.69	155.257140976
1656504119.3012819	1.72500	11.210648	3641.375000000	-11.54	3567.791052740	155.201600000	-0.72	155.189345934
1656504120.8980250	1.72500	11.199144	3640.765000000	-11.54	3567.193379459	155.239800000	-0.74	155.226712172
1656504122.5017431	1.72400	11.189078	3641.070000000	-11.54	3567.415931359	154.886800000	-0.71	154.874975028
1656504123.7231340	1.72400	11.180450	3640.155000000	-11.54	3566.595706179	154.734200000	-0.67	154.723557476
1656504125.2972901	1.72500	11.170384	3640.765000000	-11.54	3567.193379459	154.820000000	-0.66	154.809728476
1656504126.5136909	1.72600	11.161756	3640.155000000	-11.54	3566.519440609	154.677000000	-0.63	154.667649664
1656504127.5968020	1.72700	11.154566	3640.155000000	-11.54	3566.519440609	154.467200000	-0.65	154.457137363
1656504128.6968670	1.72500	11.147376	3640.460000000	-11.54	3566.894542819	154.572200000	-0.64	154.562496651
1656504130.2985971	1.72300	11.137310	3640.765000000	-11.54	3567.193379459	154.515000000	-0.70	154.503599904
1656504131.3986630	1.72900	11.130120	3640.155000000	-11.54	3566.519440609	154.581600000	-0.65	154.571529911
1656504132.5938320	1.72500	11.117178	3640.765000000	-11.54	3567.117101109	154.295600000	-0.64	154.286094214
1656504135.6167691	1.72500	11.101360	3640.460000000	-11.54	3566.894542819	154.019000000	-0.58	154.011217120
1656504136.7028689	1.72700	11.094170	3640.460000000	-11.54	3566.894542819	154.000000000	-0.68	153.989217989
1656504138.5326369	1.72700	11.082666	3640.765000000	-11.54	3567.193379459	153.895000000	-0.61	153.886220941
1656504140.1044459	1.72600	11.071162	3641.070000000	-11.54	3567.415931359	153.828200000	-0.61	153.819595970
1656504141.4029801	1.72300	11.062534	3641.375000000	-11.54	3567.791052740	153.761600000	-0.61	153.752828551
1656504142.5034029	1.72400	11.055344	3641.375000000	-11.54	3567.714761610	153.761600000	-0.56	153.754150496
1656504143.6054680	1.72500	11.048154	3641.680000000	-11.54	3568.013591860	153.742400000	-0.60	153.733970207
1656504145.3109210	1.72100	11.036650	3641.985000000	-11.54	3568.312422110	153.628000000	-0.56	153.620714488
1656504146.4136200	1.72400	11.029460	3641.375000000	-11.54	3567.791052740	153.408600000	-0.55	153.401634433
1656504147.7011881	1.72700	11.020832	3641.070000000	-11.54	3567.415931359	153.475400000	-0.58	153.467482178
1656504148.8055761	1.72400	11.013642	3641.375000000	-11.54	3567.714761610	153.351400000	-0.52	153.345035702
1656504150.5130489	1.72600	11.002138	3640.765000000	-11.54	3567.117101109	153.246600000	-0.59	153.238364602
1656504151.6121161	1.72200	10.994948	3641.680000000	-11.54	3568.013591860	153.160600000	-0.59	153.152534661
1656504153.4003661	1.72400	10.983444	3641.375000000	-11.54	3567.714761610	153.389600000	-0.55	153.382481386
1656504155.0126851	1.72600	10.971940	3640.765000000	-11.54	3567.117101109	153.046200000	-0.53	153.039701516
1656504156.1148369	1.72700	10.964750	3640.765000000	-11.54	3567.117101109	152.912800000	-0.50	152.907024035
1656504157.7108481	1.72700	10.954684	3641.070000000	-11.54	3567.415931359	152.674400000	-0.52	152.668063799
1656504158.8155439	1.71900	10.946056	3641.985000000	-11.54	3568.312422110	152.683800000	-0.53	152.677168725
1656504160.4252491	1.72700	10.935990	3640.155000000	-11.54	3566.519440609	152.569400000	-0.47	152.564179088
1656504161.5203321	1.72500	10.928800	3641.375000000	-11.54	3567.714761610	152.617000000	-0.46	152.612166574
1656504162.6257379	1.72100	10.921610	3642.290000000	-11.54	3568.687562661	152.683800000	-0.43	152.679460066
1656504163.7208171	1.72200	10.914420	3641.985000000	-11.54	3568.388726020	152.569400000	-0.47	152.564310426
1656504165.4920840	1.72000	10.902916	3642.900000000	-11.54	3569.208912861	152.588400000	-0.47	152.583309792
1656504166.5588951	1.72300	10.895726	3641.985000000	-11.54	3568.312422110	152.464600000	-0.45	152.459897633
1656504167.6204181	1.72300	10.888536	3642.290000000	-11.54	3568.611252360	152.302400000	-0.46	152.297448770
1656504168.7204831	1.72500	10.879908	3641.375000000	-11.54	3567.791052740	152.168800000	-0.44	152.164231074
1656504170.3212140	1.72400	10.869842	3641.070000000	-11.54	3567.415931359	152.245200000	-0.41	152.241340004
1656504171.5196631	1.72700	10.861214	3640.765000000	-11.54	3567.117101109	151.940000000	-0.47	151.934800626
1656504172.6200831	1.72300	10.854024	3642.290000000	-11.54	3568.611252360	151.997200000	-0.47	151.991998669
1656504173.7168019	1.72600	10.846834	3641.985000000	-11.54	3568.312422110	151.777800000	-0.42	151.773722165
1656504175.3245170	1.71800	10.836768	3643.210000000	-11.54	3569.512641967	151.758800000	-0.44	151.754243384
1656504176.4315641	1.72100	10.829578	3642.595000000	-11.54	3568.910082610	151.816000000	-0.43	151.811684733
1656504177.6273761	1.72700	10.820950	3640.765000000	-11.54	3567.117101109	151.701600000	-0.43	151.697287984
1656504178.7268021	1.72500	10.813760	3642.290000000	-11.54	3568.611252360	151.634800000	-0.48	151.629478874
1656504180.3760409	1.72600	10.802256	3641.680000000	-11.54	3568.013591860	151.663400000	-0.38	151.659993830
1656504181.4305861	1.72500	10.796504	3641.680000000	-11.54	3568.013591860	151.463200000	-0.43	151.459013520
1656504182.5276639	1.72300	10.787876	3641.985000000	-11.54	3568.388726020	151.510800000	-0.42	151.506729339
1656504183.6273720	1.72500	10.780686	3643.210000000	-11.54	3569.512641967	151.386800000	-0.45	151.382130875
1656504185.2274661	1.71800	10.770620	3643.820000000	-11.54	3570.110302468	151.196200000	-0.36	151.193215516
1656504186.4997151	1.72300	10.761992	3641.985000000	-11.54	3568.312422110	151.148400000	-0.35	151.145515082
1656504187.5608830	1.72100	10.754802	3642.595000000	-11.54	3568.910082610	151.119800000	-0.41	151.115855019
1656504188.6300280	1.72400	10.747612	3642.290000000	-11.54	3568.611252360	151.167600000	-0.40	151.163989460
1656504190.2427270	1.72200	10.737546	3642.290000000	-11.54	3568.611252360	151.091200000	-0.37	151.088015449
1656504191.3268380	1.72000	10.730356	3642.290000000	-11.54	3568.611252360	150.948200000	-0.42	150.944144454
1656504192.9315600	1.72400	10.718852	3642.290000000	-11.54	3568.611252360	150.938600000	-0.40	150.934994930
1656504194.0286341	1.72500	10.711662	3641.680000000	-11.54	3568.013591860	150.757400000	-0.39	150.753907544
1656504195.1300509	1.72100	10.704472	3642.595000000	-11.54	3568.910082610	150.690600000	-0.42	150.686551375
1656504196.2311110	1.72500	10.697282	3641.375000000	-11.54	3567.714761610	150.643000000	-0.44	150.638476887
1656504197.8304939	1.72400	10.687216	3642.595000000	-11.54	3568.910082610	150.538000000	-0.35	150.535223306
1656504198.9335511	1.72300	10.678588	3642.595000000	-11.54	3568.910082610	150.471400000	-0.38	150.468125381
1656504200.0296271	1.72500	10.671398	3641.680000000	-11.54	3568.013591860	150.194800000	-0.35	150.191933283
1656504201.1310461	1.72400	10.664208	3642.900000000	-11.54	3569.208912861	150.261600000	-0.36	150.258633965
1656504202.7427480	1.72000	10.654142	3643.210000000	-11.54	3569.512641967	150.328200000	-0.34	150.325615107
1656504203.8334839	1.72300	10.646952	3643.210000000	-11.54	3569.512641967	150.299600000	-0.36	150.296633215
1656504205.4375601	1.71900	10.635448	3643.515000000	-11.54	3569.811472218	150.213800000	-0.32	150.211398274
1656504206.5332830	1.72000	10.628258	3643.515000000	-11.54	3569.811472218	150.089800000	-0.33	150.087310555
1656504207.6333511	1.72500	10.621068	3641.985000000	-11.54	3568.388726020	149.994400000	-0.29	149.992505111
1656504208.7357640	1.72400	10.613878	3642.900000000	-11.54	3569.208912861	149.803800000	-0.27	149.802136686
1656504210.5256369	1.72200	10.602374	3643.515000000	-11.54	3569.811472218	149.842000000	-0.22	149.840875230
1656504211.6260569	1.71900	10.593746	3642.595000000	-11.54	3568.910082610	149.765600000	-0.25	149.764151438
1656504213.4528301	1.72000	10.582242	3643.515000000	-11.54	3569.811472218	149.698800000	-0.23	149.697551541
1656504215.0386009	1.72100	10.572176	3643.515000000	-11.54	3569.811472218	149.555800000	-0.26	149.554283764
1656504216.1406600	1.72300	10.564986	3642.900000000	-11.54	3569.208912861	149.641600000	-0.30	149.639548750
1656504217.7404001	1.72200	10.553482	3643.515000000	-11.54	3569.811472218	149.546200000	-0.25	149.544753560
1656504218.8388081	1.72200	10.546292	3643.210000000	-11.54	3569.512641967	149.489000000	-0.29	149.487111495
1656504220.4421871	1.72000	10.536226	3643.210000000	-11.54	3569.512641967	149.317400000	-0.23	149.316217764
1656504221.5386059	1.71900	10.527598	3644.125000000	-11.54	3570.409132718	149.231600000	-0.29	149.229714747
1656504222.6396420	1.72100	10.520408	3643.515000000	-11.54	3569.811472218	149.088600000	-0.26	149.087088501
1656504223.7427530	1.72000	10.513218	3643.210000000	-11.54	3569.512641967	149.021800000	-0.20	149.020855429
1656504225.3723919	1.72000	10.503152	3643.210000000	-11.54	3569.512641967	148.859600000	-0.12	148.859273514
1656504226.4525120	1.71700	10.495962	3644.430000000	-11.54	3570.707962968	148.850000000	-0.17	148.849360130
1656504227.5442460	1.72100	10.488772	3643.210000000	-11.54	3569.512641967	148.916800000	-0.23	148.915558063
1656504228.6426749	1.71900	10.480144	3644.430000000	-11.54	3570.707962968	148.659400000	-0.20	148.658512339
1656504230.2424040	1.72200	10.470078	3643.210000000	-11.54	3569.512641967	148.840600000	-0.15	148.840089932
1656504231.5329571	1.72400	10.461450	3642.900000000	-11.54	3569.208912861	148.497200000	-0.23	148.495961562
1656504232.6430049	1.72300	10.454260	3643.210000000	-11.54	3569.512641967	148.592600000	-0.14	148.592130704
1656504233.7437160	1.71500	10.447070	3643.820000000	-11.54	3570.110302468	148.516200000	-0.22	148.515144628
1656504235.3487890	1.72400	10.437004	3643.210000000	-11.54	3569.512641967	148.363800000	-0.15	148.363291566
1656504236.4528439	1.72100	10.428376	3643.820000000	-11.54	3570.110302468	148.564000000	-0.19	148.563217177
1656504237.6622641	1.71700	10.421186	3645.345000000	-11.54	3571.604453719	148.335000000	-0.16	148.334450184
1656504238.7447340	1.71700	10.413996	3644.430000000	-11.54	3570.707962968	148.401800000	-0.11	148.401506253
1656504240.4478359	1.72300	10.402492	3643.515000000	-11.54	3569.811472218	148.134800000	-0.18	148.134068985
1656504241.5488989	1.72400	10.395302	3642.900000000	-11.54	3569.208912861	148.115800000	-0.16	148.115250997
1656504242.6499600	1.72100	10.386674	3643.820000000	-11.54	3570.110302468	148.134800000	-0.06	148.134718776
1656504243.7500291	1.72200	10.380922	3644.125000000	-11.54	3570.409132718	148.058600000	-0.11	148.058306932
1656504245.3501141	1.71800	10.369418	3644.430000000	-11.54	3570.707962968	148.096600000	-0.13	148.096206977
1656504246.4588029	1.72100	10.362228	3643.515000000	-11.54	3569.811472218	147.915400000	-0.11	147.915107216
1656504247.5542381	1.72000	10.355038	3643.820000000	-11.54	3570.110302468	147.782000000	-0.08	147.781841180
1656504248.6489639	1.72100	10.347848	3643.515000000	-11.54	3569.811472218	147.705600000	-0.08	147.705463129
1656504250.2496941	1.72000	10.336344	3643.820000000	-11.54	3570.110302468	147.505400000	-0.10	147.505192950
1656504251.3507559	1.72100	10.329154	3644.735000000	-11.54	3571.006793218	147.448200000	-0.10	147.447993030
1656504252.9604681	1.72000	10.319088	3644.125000000	-11.54	3570.409132718	147.610400000	-0.09	147.610217893
1656504254.0538940	1.71800	10.311898	3644.430000000	-11.54	3570.707962968	147.410000000	-0.10	147.409766411
1656504255.1546130	1.71800	10.304708	3645.650000000	-11.54	3571.903283969	147.343200000	-0.11	147.342938241
