----------------------------------------------------------------------------------------------------------------------
time (s)	T (K)	B (T)	R1 (Ohm)	Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)
1656508118.5486000	1.54900	11.325688	3687.460000000	-11.58	3612.403150554	157.166800000	-0.19	157.165917555
1656508119.6456771	1.54900	11.332878	3687.460000000	-11.58	3612.403150554	157.262000000	-0.20	157.261003199
1656508121.2477691	1.54900	11.344382	3687.765000000	-11.58	3612.701942395	157.376600000	-0.19	157.375716377
1656508122.3474710	1.54900	11.351572	3687.460000000	-11.58	3612.403150554	157.443200000	-0.20	157.442202051
1656508123.6483550	1.54900	11.360200	3687.460000000	-11.58	3612.403150554	157.548200000	-0.21	157.547141779
1656508124.7484241	1.54900	11.367390	3687.460000000	-11.58	3612.403150554	157.529200000	-0.24	157.527818001
1656508125.8484831	1.54900	11.374580	3687.460000000	-11.58	3612.403150554	157.576800000	-0.25	157.575275886
1656508126.9485490	1.54900	11.381770	3687.460000000	-11.58	3612.403150554	157.672200000	-0.25	157.670746720
1656508128.5499289	1.54900	11.393274	3687.460000000	-11.58	3612.403150554	157.824800000	-0.24	157.823415408
1656508129.6489961	1.54900	11.400464	3687.155000000	-11.58	3612.104358713	157.863000000	-0.25	157.861544961
1656508131.2517221	1.54900	11.410530	3687.155000000	-11.58	3612.104358713	157.853400000	-0.25	157.851945049
1656508132.4934089	1.54900	11.419158	3687.155000000	-11.58	3612.104358713	157.958200000	-0.28	157.956286783
1656508134.0565901	1.54900	11.429224	3687.155000000	-11.58	3612.104358713	158.063200000	-0.28	158.061285511
1656508135.2992871	1.54900	11.437852	3686.850000000	-11.58	3611.805566872	158.158600000	-0.27	158.156843920
1656508136.3680730	1.54900	11.445042	3686.850000000	-11.58	3611.805566872	158.282600000	-0.28	158.280763566
1656508137.4541750	1.54900	11.452232	3686.850000000	-11.58	3611.805566872	158.320600000	-0.30	158.318429780
1656508139.2537370	1.55000	11.463736	3686.545000000	-11.58	3611.506775032	158.501800000	-0.29	158.499797636
1656508140.8544569	1.55000	11.475240	3686.545000000	-11.58	3611.506775032	158.521000000	-0.31	158.518739246
1656508141.9545269	1.55000	11.482430	3686.850000000	-11.58	3611.805566872	158.540000000	-0.31	158.537738975
1656508143.5618870	1.55000	11.492496	3686.545000000	-11.58	3611.506775032	158.568600000	-0.30	158.566426381
1656508144.6742749	1.55000	11.501124	3685.930000000	-11.58	3610.904293123	158.664000000	-0.32	158.661556253
1656508146.2560470	1.55000	11.511190	3686.235000000	-11.58	3611.203084964	158.778400000	-0.31	158.776045903
1656508147.5552349	1.55000	11.519818	3685.930000000	-11.58	3610.904293123	158.816600000	-0.34	158.813869149
1656508149.1579590	1.55000	11.529884	3685.930000000	-11.58	3610.904293123	158.950000000	-0.35	158.947068145
1656508151.2563610	1.55000	11.544264	3685.930000000	-11.58	3610.904293123	159.083600000	-0.37	159.080354282
1656508152.3554289	1.55000	11.551454	3685.930000000	-11.58	3610.904293123	159.169400000	-0.37	159.166152531
1656508153.5775440	1.55000	11.560082	3685.930000000	-11.58	3610.904293123	159.226600000	-0.37	159.223351364
1656508154.6592851	1.55000	11.567272	3686.235000000	-11.58	3611.203084964	159.312400000	-0.37	159.309149613
1656508156.5522449	1.55000	11.580214	3686.235000000	-11.58	3611.203084964	159.350600000	-0.37	159.347241365
1656508157.6562941	1.55000	11.587404	3685.930000000	-11.58	3610.904293123	159.503200000	-0.37	159.499945721
1656508159.5492451	1.55000	11.600346	3685.930000000	-11.58	3610.904293123	159.579600000	-0.37	159.576344162
1656508161.1523299	1.55000	11.610412	3685.320000000	-11.58	3610.306709442	159.655800000	-0.37	159.652542607
1656508162.4385381	1.55000	11.619040	3685.930000000	-11.58	3610.904293123	159.808400000	-0.40	159.804583081
1656508163.4937241	1.55000	11.626230	3685.625000000	-11.58	3610.605501283	159.837000000	-0.40	159.833065837
1656508164.5632291	1.55100	11.633420	3685.625000000	-11.58	3610.605501283	159.856000000	-0.40	159.852065369
1656508166.1838939	1.55100	11.643486	3685.625000000	-11.58	3610.605501283	160.046800000	-0.40	160.042860673
1656508167.2620201	1.55100	11.650676	3685.625000000	-11.58	3610.605501283	160.085000000	-0.42	160.080698975
1656508168.4604759	1.55100	11.659304	3685.320000000	-11.58	3610.306709442	160.104000000	-0.44	160.099321862
1656508169.5678799	1.55100	11.666494	3685.320000000	-11.58	3610.306709442	160.142200000	-0.44	160.137391670
1656508171.3620880	1.55100	11.677998	3685.320000000	-11.58	3610.306709442	160.228000000	-0.44	160.223189093
1656508172.4588130	1.55100	11.686626	3685.015000000	-11.58	3610.007917601	160.323400000	-0.46	160.318322510
1656508174.1423199	1.55100	11.696692	3685.320000000	-11.58	3610.306709442	160.447400000	-0.44	160.442582506
1656508176.1991789	1.55100	11.711072	3684.710000000	-11.58	3609.709125761	160.561800000	-0.46	160.556714960
1656508177.3750441	1.55100	11.718262	3685.015000000	-11.58	3610.007917601	160.657200000	-0.45	160.652244954
1656508178.4661491	1.55100	11.725452	3685.015000000	-11.58	3610.007917601	160.733400000	-0.47	160.727899716
1656508179.5708399	1.55100	11.732642	3685.320000000	-11.58	3610.306709442	160.848000000	-0.48	160.842355567
1656508181.2683160	1.55100	11.744146	3685.015000000	-11.57	3610.085360588	160.981400000	-0.48	160.975750886
1656508182.3663850	1.55100	11.751336	3685.015000000	-11.57	3610.085360588	160.981400000	-0.50	160.975319261
1656508183.6858661	1.55100	11.761402	3684.710000000	-11.58	3609.709125761	161.095800000	-0.49	161.089860683
1656508184.7683401	1.55100	11.767154	3684.710000000	-11.58	3609.709125761	161.134000000	-0.52	161.127465560
1656508185.8680460	1.55100	11.775782	3684.405000000	-11.58	3609.410333920	161.229400000	-0.52	161.222708754
1656508186.9651201	1.55200	11.782972	3684.405000000	-11.58	3609.410333920	161.315200000	-0.52	161.308505193
1656508188.5721900	1.55200	11.793038	3684.710000000	-11.58	3609.709125761	161.448800000	-0.53	161.441788048
1656508189.6722541	1.55200	11.800228	3684.405000000	-11.58	3609.410333920	161.467800000	-0.52	161.461098860
1656508191.2730010	1.55200	11.811732	3684.405000000	-11.58	3609.410333920	161.525000000	-0.55	161.517503832
1656508192.5761509	1.55200	11.820360	3684.405000000	-11.58	3609.410333920	161.668000000	-0.56	161.660333206
1656508194.1778820	1.55200	11.830426	3684.405000000	-11.58	3609.410333920	161.696600000	-0.55	161.689258114
1656508196.2822690	1.55200	11.844806	3684.405000000	-11.58	3609.410333920	161.877800000	-0.59	161.869100766
1656508197.3773479	1.55200	11.851996	3684.405000000	-11.58	3609.410333920	161.868400000	-0.58	161.860220474
1656508198.5814910	1.55200	11.860624	3684.100000000	-11.57	3609.188965837	162.011400000	-0.57	162.003382916
1656508199.6772130	1.55200	11.867814	3684.100000000	-11.57	3609.188965837	162.030400000	-0.58	162.022212288
1656508201.4764161	1.55200	11.879318	3684.405000000	-11.58	3609.410333920	162.125800000	-0.56	162.118111496
1656508202.5828171	1.55200	11.886508	3684.100000000	-11.57	3609.188965837	162.202200000	-0.58	162.193831961
1656508204.4514790	1.55200	11.899450	3684.100000000	-11.57	3609.188965837	162.316600000	-0.60	162.307700078
1656508206.0093250	1.55200	11.909516	3684.100000000	-11.57	3609.188965837	162.459600000	-0.62	162.450149760
1656508207.4199040	1.55200	11.919582	3684.100000000	-11.57	3609.188965837	162.526400000	-0.62	162.516945874
1656508208.4837220	1.55200	11.926772	3683.795000000	-11.58	3608.812750239	162.631200000	-0.61	162.622103595
1656508209.5867791	1.55300	11.933962	3683.795000000	-11.58	3608.812750239	162.659800000	-0.64	162.649778915
1656508211.1805270	1.55300	11.944028	3683.795000000	-11.58	3608.812750239	162.812400000	-0.65	162.801793722
1656508212.2795999	1.55300	11.951218	3683.490000000	-11.57	3608.591369336	162.841000000	-0.64	162.830967752
1656508213.5831289	1.55300	11.959846	3683.795000000	-11.57	3608.890167586	162.869600000	-0.64	162.859565990
1656508214.6825590	1.55300	11.967036	3683.490000000	-11.57	3608.591369336	162.965000000	-0.64	162.954769789
1656508216.4125741	1.55300	11.978540	3683.490000000	-11.57	3608.591369336	163.050800000	-0.67	163.039585466
1656508217.4877081	1.55300	11.985730	3683.185000000	-11.57	3608.292571085	163.146200000	-0.67	163.135178384
1656508219.3228130	1.55300	11.998672	3683.490000000	-11.57	3608.591369336	163.260600000	-0.69	163.248761435
1656508220.8906300	1.55300	12.000110	3683.490000000	-11.57	3608.591369336	163.365600000	-0.69	163.353753821
1656508221.9900651	1.55300	12.000110	3683.490000000	-11.57	3608.591369336	163.394200000	-0.70	163.382144797
1656508223.5944209	1.55300	12.000110	3683.490000000	-11.57	3608.591369336	163.480000000	-0.70	163.467938467
1656508226.2035129	1.55300	11.992920	3683.185000000	-11.57	3608.292571085	163.451400000	-0.84	163.433834352
1656508227.2925551	1.55300	11.985730	3683.185000000	-11.57	3608.292571085	163.384600000	-0.76	163.370377591
1656508228.6921730	1.55300	11.977102	3683.490000000	-11.57	3608.591369336	163.308400000	-0.69	163.296557969
1656508229.7922010	1.55300	11.969912	3683.490000000	-11.57	3608.591369336	163.241600000	-0.67	163.230571939
1656508230.8952961	1.55300	11.962722	3683.185000000	-11.57	3608.292571085	163.174800000	-0.67	163.163776452
1656508231.9950130	1.55300	11.955532	3683.185000000	-11.57	3608.292571085	163.098600000	-0.67	163.087382178
1656508233.5987339	1.55300	11.944028	3683.185000000	-11.57	3608.292571085	163.070000000	-0.65	163.059376941
1656508234.6951630	1.55300	11.936838	3682.880000000	-11.57	3607.993772835	163.050800000	-0.64	163.040754826
1656508236.2968979	1.55300	11.926772	3683.490000000	-11.57	3608.591369336	162.984200000	-0.64	162.974158929
1656508237.6024139	1.55300	11.918144	3683.490000000	-11.57	3608.591369336	162.879200000	-0.66	162.868393789
1656508239.1988001	1.55300	11.906640	3683.490000000	-11.57	3608.591369336	162.831600000	-0.65	162.821186210
1656508241.3011889	1.55300	11.892260	3683.795000000	-11.58	3608.812750239	162.631200000	-0.64	162.621180677
1656508242.3986070	1.55300	11.885070	3683.795000000	-11.57	3608.890167586	162.583600000	-0.63	162.573771705
1656508243.7327061	1.55300	11.876442	3683.490000000	-11.57	3608.591369336	162.497800000	-0.64	162.487599118
1656508244.8052080	1.55300	11.869252	3683.795000000	-11.58	3608.812750239	162.392800000	-0.61	162.383536178
1656508245.9062610	1.55300	11.862062	3683.795000000	-11.58	3608.812750239	162.335600000	-0.61	162.326339441
1656508247.0069730	1.55300	11.854872	3683.795000000	-11.58	3608.812750239	162.268800000	-0.61	162.259723865
1656508248.6097000	1.55300	11.844806	3683.490000000	-11.57	3608.591369336	162.221200000	-0.60	162.212305309
1656508249.7067721	1.55300	11.836178	3683.490000000	-11.57	3608.591369336	162.087600000	-0.59	162.078889491
1656508251.3085001	1.55300	11.826112	3684.100000000	-11.57	3609.188965837	162.030400000	-0.56	162.022549886
1656508252.6090281	1.55200	11.817484	3684.100000000	-11.57	3609.188965837	161.935000000	-0.58	161.926817109
1656508254.2137489	1.55200	11.807418	3684.100000000	-11.57	3609.188965837	161.820600000	-0.56	161.812760051
1656508256.3075221	1.55200	11.793038	3684.100000000	-11.57	3609.188965837	161.677600000	-0.55	161.670258977
1656508257.4072320	1.55200	11.785848	3684.100000000	-11.57	3609.188965837	161.601400000	-0.57	161.593403205
1656508258.6203520	1.55200	11.777220	3684.100000000	-11.57	3609.188965837	161.572600000	-0.56	161.564772066
1656508259.7090919	1.55200	11.770030	3684.405000000	-11.58	3609.410333920	161.534600000	-0.54	161.527425781
1656508261.5222580	1.55200	11.758526	3684.100000000	-11.57	3609.188965837	161.420200000	-0.52	161.413500836
1656508262.6146979	1.55200	11.751336	3684.100000000	-11.57	3609.188965837	161.277000000	-0.55	161.269677166
1656508264.4963250	1.55200	11.738394	3684.405000000	-11.58	3609.410333920	161.181600000	-0.51	161.175214753
1656508266.1070271	1.55200	11.726890	3684.710000000	-11.58	3609.709125761	161.067200000	-0.52	161.060668269
1656508267.4717410	1.55200	11.718262	3685.015000000	-11.57	3610.085360588	160.981400000	-0.49	160.975608776
1656508268.5378921	1.55200	11.711072	3684.710000000	-11.58	3609.709125761	160.943200000	-0.50	160.937120704
1656508269.6206560	1.55200	11.703882	3684.710000000	-11.58	3609.709125761	160.819200000	-0.52	160.812678326
1656508271.2173960	1.55200	11.693816	3684.710000000	-11.58	3609.709125761	160.771600000	-0.49	160.765816323
1656508272.3184619	1.55200	11.686626	3684.405000000	-11.58	3609.410333920	160.676200000	-0.47	160.670701674
1656508273.6449251	1.55200	11.676560	3684.405000000	-11.58	3609.410333920	160.571400000	-0.46	160.566179952
1656508274.7204080	1.55200	11.669370	3684.405000000	-11.58	3609.410333920	160.561800000	-0.47	160.556305589
1656508276.4555309	1.55200	11.657866	3685.015000000	-11.57	3610.085360588	160.542800000	-0.48	160.537166277
1656508277.5265701	1.55200	11.650676	3685.015000000	-11.57	3610.085360588	160.456800000	-0.47	160.451309182
1656508279.3700149	1.55200	11.639172	3685.015000000	-11.58	3610.007917601	160.237600000	-0.45	160.232657895
1656508280.9398260	1.55200	11.629106	3685.320000000	-11.58	3610.306709442	160.218400000	-0.44	160.213589382
1656508282.0249219	1.55200	11.620478	3685.320000000	-11.58	3610.306709442	160.094400000	-0.43	160.089974951
1656508283.6326439	1.55200	11.610412	3685.015000000	-11.58	3610.007917601	159.913400000	-0.44	159.908598539
1656508284.7307119	1.55100	11.603222	3685.015000000	-11.58	3610.007917601	159.875200000	-0.41	159.871026459
1656508286.3340781	1.55100	11.593156	3685.320000000	-11.58	3610.306709442	159.827400000	-0.41	159.823347766
1656508287.4305141	1.55100	11.585966	3685.015000000	-11.58	3610.007917601	159.770200000	-0.40	159.766267481
1656508288.7326810	1.55100	11.575900	3685.320000000	-11.58	3610.306709442	159.760800000	-0.40	159.756867712
1656508289.8330879	1.55100	11.568710	3685.015000000	-11.58	3610.007917601	159.665400000	-0.40	159.661470060
1656508290.9318149	1.55100	11.561520	3685.320000000	-11.58	3610.306709442	159.655800000	-0.37	159.652434932
1656508292.0328779	1.55100	11.554330	3685.015000000	-11.58	3610.007917601	159.503200000	-0.38	159.499728828
1656508293.6379580	1.55100	11.544264	3685.015000000	-11.58	3610.007917601	159.436400000	-0.38	159.432930281
1656508294.7370200	1.55100	11.537074	3685.015000000	-11.58	3610.007917601	159.360200000	-0.37	159.356948638
1656508295.8380830	1.55100	11.528446	3685.320000000	-11.58	3610.306709442	159.312400000	-0.37	159.309149613
1656508296.9371519	1.55100	11.521256	3685.320000000	-11.58	3610.306709442	159.217200000	-0.37	159.213951556
1656508298.5355361	1.55100	11.511190	3685.320000000	-11.58	3610.306709442	159.121800000	-0.35	159.118762897
1656508299.6385889	1.55100	11.504000	3685.625000000	-11.58	3610.605501283	159.083600000	-0.34	159.080864558
1656508301.2396729	1.55100	11.492496	3685.625000000	-11.58	3610.605501283	159.016800000	-0.36	159.013661145
1656508302.3463669	1.55100	11.485306	3685.625000000	-11.58	3610.605501283	158.950000000	-0.33	158.947363596
1656508303.5760889	1.55100	11.478116	3686.235000000	-11.58	3611.203084964	158.873800000	-0.34	158.871068166
1656508304.6406031	1.55100	11.470926	3685.930000000	-11.58	3610.904293123	158.768800000	-0.32	158.766261491
1656508306.5272181	1.55100	11.457984	3685.930000000	-11.58	3610.904293123	158.597200000	-0.32	158.594664234
1656508307.6542089	1.55100	11.450794	3686.235000000	-11.58	3611.203084964	158.530400000	-0.29	158.528312959
1656508309.4943049	1.55100	11.437852	3685.930000000	-11.58	3610.904293123	158.511400000	-0.32	158.508958603
1656508311.0710950	1.55100	11.427786	3685.930000000	-11.58	3610.904293123	158.339800000	-0.29	158.337799683
1656508312.4564030	1.55000	11.417720	3685.625000000	-11.58	3610.605501283	158.263400000	-0.29	158.261400648
1656508313.5415089	1.55000	11.410530	3685.930000000	-11.58	3610.904293123	158.187200000	-0.28	158.185284009
1656508314.6465621	1.55000	11.403340	3685.930000000	-11.58	3610.904293123	158.130000000	-0.28	158.128084702
1656508316.2462950	1.55000	11.393274	3685.930000000	-11.58	3610.904293123	158.063200000	-0.26	158.061522113
1656508317.3413739	1.55000	11.386084	3686.235000000	-11.58	3611.203084964	157.977400000	-0.24	157.976014069
1656508318.6478889	1.55000	11.377456	3685.930000000	-11.58	3610.904293123	157.853400000	-0.25	157.851945049
1656508319.7449610	1.55000	11.370266	3686.235000000	-11.58	3611.203084964	157.843800000	-0.25	157.842345138
1656508320.8440311	1.55000	11.361638	3686.235000000	-11.58	3611.203084964	157.777000000	-0.25	157.775545754
1656508321.9450929	1.55000	11.354448	3686.235000000	-11.58	3611.203084964	157.672200000	-0.25	157.670746720
1656508323.5458260	1.55000	11.344382	3686.235000000	-11.58	3611.203084964	157.615000000	-0.22	157.613879971
1656508324.6482279	1.55000	11.337192	3686.545000000	-11.58	3611.506775032	157.576800000	-0.24	157.575417584
1656508326.2479689	1.55000	11.325688	3686.850000000	-11.58	3611.805566872	157.529200000	-0.22	157.528080581
1656508327.4394391	1.55000	11.318498	3686.850000000	-11.58	3611.805566872	157.424200000	-0.21	157.423142612
1656508328.5420561	1.55000	11.311308	3686.545000000	-11.58	3611.506775032	157.357400000	-0.21	157.356343061
1656508329.6419621	1.55000	11.304118	3686.850000000	-11.58	3611.805566872	157.271600000	-0.20	157.270603138
1656508331.2629189	1.55000	11.292614	3686.850000000	-11.58	3611.805566872	157.176200000	-0.20	157.175203743
1656508332.3506880	1.55000	11.285424	3686.545000000	-11.58	3611.506775032	157.061800000	-0.21	157.060745046
1656508333.6904621	1.55000	11.276796	3686.850000000	-11.58	3611.805566872	156.947400000	-0.20	156.946405193
1656508334.7519829	1.55000	11.269606	3686.850000000	-11.58	3611.805566872	156.937800000	-0.20	156.936805254
1656508335.8528190	1.55000	11.262416	3686.850000000	-11.58	3611.805566872	156.937800000	-0.20	156.936862908
1656508336.9522431	1.55000	11.255226	3686.850000000	-11.58	3611.805566872	156.842400000	-0.20	156.841405859
1656508338.5519731	1.55000	11.243722	3687.155000000	-11.58	3612.104358713	156.823400000	-0.20	156.822463591
1656508339.6876111	1.55000	11.236532	3686.850000000	-11.58	3611.805566872	156.737600000	-0.17	156.736926223
1656508341.2523260	1.55000	11.226466	3687.460000000	-11.58	3612.403150554	156.594600000	-0.16	156.593974062
1656508342.4622619	1.55000	11.217838	3687.460000000	-11.58	3612.403150554	156.575400000	-0.16	156.574774139
1656508344.0570099	1.55000	11.207772	3687.155000000	-11.58	3612.104358713	156.422800000	-0.15	156.422263948
1656508345.3655190	1.55000	11.199144	3687.460000000	-11.58	3612.403150554	156.375200000	-0.13	156.374821877
1656508346.4555221	1.55000	11.191954	3687.155000000	-11.58	3612.104358713	156.318000000	-0.12	156.317657156
1656508347.5525961	1.55000	11.183326	3687.460000000	-11.58	3612.403150554	156.270200000	-0.14	156.269706456
1656508349.1603119	1.54900	11.173260	3687.460000000	-11.58	3612.403150554	156.155200000	-0.12	156.154857513
1656508351.5019341	1.54900	11.157442	3687.155000000	-11.58	3612.104358713	155.983600000	-0.10	155.983352825
1656508352.5677359	1.54900	11.150252	3687.155000000	-11.58	3612.104358713	155.926400000	-0.11	155.926122992
1656508354.4706609	1.54900	11.137310	3687.155000000	-11.58	3612.104358713	155.754600000	-0.08	155.754432612
1656508356.0527949	1.54900	11.127244	3687.460000000	-11.58	3612.403150554	155.754600000	-0.08	155.754432612
1656508357.4447279	1.54900	11.118616	3687.155000000	-11.58	3612.104358713	155.621200000	-0.08	155.621032755
1656508358.5517750	1.54900	11.111426	3687.765000000	-11.58	3612.701942395	155.583000000	-0.08	155.582832796
1656508359.6608160	1.54900	11.102798	3687.765000000	-11.58	3612.701942395	155.525800000	-0.08	155.525632858
1656508361.2579100	1.54900	11.092732	3687.460000000	-11.58	3612.403150554	155.468600000	-0.08	155.468455936
1656508362.3579659	1.54900	11.085542	3687.765000000	-11.58	3612.701942395	155.459000000	-0.08	155.458832930
1656508363.6621439	1.54900	11.076914	3688.375000000	-11.58	3613.299526076	155.373200000	-0.05	155.373130994
1656508364.7585821	1.54900	11.069724	3687.765000000	-11.58	3612.701942395	155.258800000	-0.07	155.258677413
1656508365.8622739	1.54900	11.062534	3687.460000000	-11.58	3612.403150554	155.173000000	-0.04	155.172958309
1656508366.9597061	1.54900	11.049592	3687.765000000	-11.58	3612.701942395	154.991800000	-0.04	154.991758358
1656508368.8037889	1.54900	11.042402	3687.765000000	-11.58	3612.701942395	154.848600000	-0.01	154.848596604
1656508369.8717201	1.54900	11.035212	3687.765000000	-11.58	3612.701942395	154.896400000	0.00	154.896400000
1656508370.9606760	1.54900	11.028022	3687.155000000	-11.58	3612.104358713	154.848600000	0.00	154.848600000
1656508372.0580959	1.54900	11.020832	3687.460000000	-11.58	3612.403150554	154.705600000	-0.02	154.705586428
1656508373.6664591	1.54900	11.009328	3687.765000000	-11.58	3612.701942395	154.686600000	0.00	154.686600000
1656508374.7675231	1.54900	11.002138	3687.765000000	-11.58	3612.701942395	154.581600000	0.01	154.581599152
1656508376.3686090	1.54900	10.992072	3687.765000000	-11.58	3612.701942395	154.438600000	0.04	154.438558507
1656508377.4683199	1.54900	10.984882	3687.765000000	-11.58	3612.701942395	154.400400000	0.04	154.400358517
1656508379.2725079	1.54900	10.971940	3688.375000000	-11.58	3613.299526076	154.305200000	0.04	154.305158542
1656508380.8696001	1.54900	10.961874	3687.765000000	-11.58	3612.701942395	154.162000000	0.04	154.161958581
1656508381.9673190	1.54900	10.954684	3687.765000000	-11.58	3612.701942395	154.114400000	0.04	154.114358594
1656508383.5720379	1.54900	10.943180	3687.765000000	-11.58	3612.701942395	154.047600000	0.08	154.047434447
1656508384.6764560	1.54900	10.935990	3688.375000000	-11.58	3613.299526076	154.000000000	0.05	153.999945958
1656508386.2711971	1.54900	10.925924	3688.375000000	-11.58	3613.299526076	153.914000000	0.08	153.913834590
1656508387.4616661	1.54900	10.918734	3687.765000000	-11.58	3612.701942395	153.828200000	0.08	153.828034682
1656508389.0663819	1.54900	10.907230	3688.680000000	-11.58	3613.598317917	153.742400000	0.08	153.742234775
1656508390.3619280	1.54900	10.898602	3688.985000000	-11.58	3613.897109757	153.589800000	0.08	153.589634939
1656508391.4689751	1.54900	10.891412	3688.680000000	-11.58	3613.598317917	153.561200000	0.09	153.561010552
1656508392.5670719	1.54900	10.884222	3688.985000000	-11.58	3613.897109757	153.494400000	0.08	153.494235041
1656508394.1627910	1.54900	10.872718	3688.680000000	-11.58	3613.598317917	153.380000000	0.08	153.379835164
1656508396.4936800	1.54900	10.858338	3688.680000000	-11.58	3613.598317917	153.284600000	0.08	153.284435267
1656508397.5726969	1.54900	10.851148	3688.985000000	-11.58	3613.897109757	153.227400000	0.09	153.227210963
1656508399.4666460	1.54900	10.838206	3688.985000000	-11.58	3613.897109757	153.103400000	0.11	153.103096947
1656508401.0747111	1.54800	10.826702	3689.290000000	-11.58	3614.195901598	152.989000000	0.13	152.988630065
1656508402.4460521	1.54800	10.818074	3688.985000000	-11.58	3613.897109757	152.893600000	0.13	152.893230295
1656508403.5018840	1.54800	10.810884	3689.290000000	-11.58	3614.195901598	152.874600000	0.16	152.874033358
1656508404.5723791	1.54800	10.803694	3688.985000000	-11.58	3613.897109757	152.865000000	0.15	152.864476140
1656508406.1910689	1.54800	10.793628	3688.985000000	-11.58	3613.897109757	152.655200000	0.13	152.654794880
1656508407.2778139	1.54800	10.786438	3689.290000000	-11.58	3614.195901598	152.645800000	0.14	152.645357241
1656508408.4719789	1.54800	10.777810	3688.680000000	-11.58	3613.598317917	152.636200000	0.14	152.635757269
1656508409.5800321	1.54800	10.770620	3689.290000000	-11.58	3614.195901598	152.540800000	0.16	152.540190266
1656508411.3708940	1.54800	10.759116	3689.290000000	-11.58	3614.195901598	152.397800000	0.16	152.397190837
1656508412.4713149	1.54800	10.750488	3689.290000000	-11.58	3614.195901598	152.312000000	0.16	152.311391180
1656508414.0770371	1.54800	10.740422	3689.290000000	-11.58	3614.195901598	152.350000000	0.16	152.349391029
1656508415.1807370	1.54800	10.733232	3689.595000000	-11.59	3614.417114563	152.235600000	0.17	152.234945576
1656508416.7854509	1.54800	10.721728	3689.290000000	-11.58	3614.195901598	152.188000000	0.20	152.187091270
1656508418.3825510	1.54800	10.711662	3689.595000000	-11.59	3614.417114563	151.997200000	0.20	151.996236570
1656508419.4832561	1.54800	10.704472	3689.595000000	-11.58	3614.494693439	151.968600000	0.19	151.967746741
1656508421.2847960	1.54800	10.692968	3689.595000000	-11.59	3614.417114563	151.873200000	0.20	151.872237356
1656508422.3846850	1.54800	10.684340	3689.900000000	-11.58	3614.793485280	151.844600000	0.20	151.843693320
1656508423.6903911	1.54800	10.675712	3689.595000000	-11.58	3614.494693439	151.711200000	0.21	151.710180985
1656508424.7861121	1.54800	10.668522	3689.595000000	-11.58	3614.494693439	151.634800000	0.25	151.633402367
1656508425.8865249	1.54700	10.661332	3689.595000000	-11.58	3614.494693439	151.634800000	0.22	151.633661773
1656508426.9852459	1.54700	10.654142	3689.900000000	-11.58	3614.793485280	151.558600000	0.25	151.557203069
1656508428.5833471	1.54700	10.644076	3690.205000000	-11.59	3615.014685418	151.520400000	0.25	151.519003421
1656508429.6880350	1.54700	10.636886	3690.205000000	-11.59	3615.014685418	151.425000000	0.25	151.423535388
1656508431.2851319	1.54700	10.625382	3690.205000000	-11.59	3615.014685418	151.348800000	0.25	151.347405003
1656508432.4785931	1.54700	10.618192	3690.205000000	-11.59	3615.014685418	151.243800000	0.26	151.242194503
1656508434.0863049	1.54700	10.606688	3690.205000000	-11.59	3615.014685418	151.177000000	0.26	151.175467328
1656508435.3469601	1.54700	10.598060	3690.205000000	-11.58	3615.092277120	151.081600000	0.29	151.079691376
1656508436.4091110	1.54700	10.590870	3690.205000000	-11.59	3615.014685418	151.081600000	0.27	151.079922498
1656508437.4962111	1.54700	10.583680	3690.205000000	-11.59	3615.014685418	150.967200000	0.29	150.965292821
1656508439.2937629	1.54700	10.572176	3690.205000000	-11.58	3615.092277120	150.948200000	0.32	150.945786532
1656508440.8931501	1.54700	10.562110	3690.205000000	-11.59	3615.014685418	150.843200000	0.30	150.841132279
1656508441.9942119	1.54700	10.553482	3690.205000000	-11.59	3615.014685418	150.719200000	0.30	150.717133978
1656508443.5941010	1.54700	10.543416	3690.205000000	-11.59	3615.014685418	150.652600000	0.30	150.650534891
1656508444.7212951	1.54700	10.536226	3689.595000000	-11.59	3614.417114563	150.633400000	0.31	150.631251735
1656508446.2947409	1.54700	10.524722	3690.205000000	-11.59	3615.014685418	150.557200000	0.33	150.554702802
1656508447.6006200	1.54700	10.516094	3690.510000000	-11.59	3615.313470846	150.509400000	0.34	150.506718738
1656508449.1973550	1.54700	10.506028	3690.510000000	-11.59	3615.313470846	150.395000000	0.34	150.392320776
1656508451.2944069	1.54700	10.491648	3690.510000000	-11.58	3615.391068961	150.280600000	0.34	150.277922814
1656508452.3964670	1.54700	10.484458	3690.815000000	-11.58	3615.689860802	150.109000000	0.34	150.106325871
1656508453.6315260	1.54700	10.475830	3690.815000000	-11.58	3615.689860802	150.109000000	0.37	150.105937387
1656508454.6976960	1.54700	10.470078	3690.510000000	-11.58	3615.391068961	150.061200000	0.38	150.057829813
1656508456.5374250	1.54700	10.457136	3690.815000000	-11.59	3615.612256274	149.956400000	0.38	149.953032167
1656508457.5956039	1.54700	10.449946	3690.815000000	-11.59	3615.612256274	149.946800000	0.38	149.943432382
1656508459.5124900	1.54700	10.437004	3691.120000000	-11.59	3615.911041701	149.784600000	0.38	149.781236025
1656508461.1016109	1.54700	10.426938	3691.120000000	-11.59	3615.911041701	149.660800000	0.39	149.657332948
