----------------------------------------------------------------------------------------------------------------------
time (s)	T (K)	B (T)	R1 (Ohm)	Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)
1656494540.6709261	1.93500	2.989602	3424.090000000	-11.36	3357.031942220	79.375000000	5.06	79.065910632
1656494542.5024049	1.93200	2.980974	3426.535000000	-11.36	3359.429058855	79.289000000	5.11	78.974361502
1656494543.5764959	1.94200	2.975222	3424.090000000	-11.36	3357.031942220	79.260400000	5.06	78.951024682
1656494545.3218739	1.94000	2.966594	3423.175000000	-11.36	3356.134861761	79.193800000	5.04	78.887605816
1656494546.3817091	1.92900	2.960842	3423.785000000	-11.36	3356.732915400	79.127000000	5.06	78.818876354
1656494547.9714670	1.94100	2.953652	3421.345000000	-11.35	3354.411242128	79.012600000	5.05	78.706379078
1656494549.0745239	1.93700	2.947900	3420.430000000	-11.35	3353.514142804	79.022000000	5.12	78.706207706
1656494550.6726120	1.93300	2.939272	3422.260000000	-11.36	3355.237781303	78.898000000	5.08	78.588578927
1656494552.7740271	1.92900	2.929206	3421.650000000	-11.35	3354.710275236	78.831400000	5.06	78.524427432
1656494553.8750839	1.93200	2.923454	3419.210000000	-11.35	3352.318010372	78.774000000	5.15	78.456244903
1656494555.4758229	1.93700	2.916264	3418.600000000	-11.35	3351.719944156	78.716800000	5.10	78.405165338
1656494556.5808749	1.93900	2.910512	3417.070000000	-11.35	3350.219876434	78.573800000	5.07	78.266377950
1656494558.1742721	1.93100	2.901884	3418.295000000	-11.35	3351.420911048	78.545200000	5.03	78.242235725
1656494559.7863300	1.94000	2.894694	3414.020000000	-11.35	3347.299898904	78.430800000	5.05	78.126833899
1656494560.8750751	1.93700	2.888942	3414.020000000	-11.35	3347.299898904	78.373600000	5.04	78.070577030
1656494562.4748111	1.93800	2.880314	3413.105000000	-11.35	3346.402780725	78.240000000	5.05	77.936773363
1656494563.5978191	1.93400	2.876000	3414.935000000	-11.35	3348.197017084	78.259200000	5.05	77.955898952
1656494565.1756101	1.93500	2.867372	3411.885000000	-11.35	3345.206623152	78.154200000	5.06	77.849864475
1656494566.4950950	1.93100	2.860182	3412.495000000	-11.35	3345.804701939	78.154200000	5.13	77.841144281
1656494568.0832169	1.93500	2.852992	3410.055000000	-11.35	3343.412386793	78.039400000	5.12	77.728263880
1656494570.1792729	1.93200	2.842926	3410.360000000	-11.35	3343.711426186	78.030000000	5.07	77.724705582
1656494571.2803431	1.93700	2.837174	3408.220000000	-11.34	3341.683445532	77.915400000	5.09	77.608386953
1656494572.4745090	1.93500	2.831422	3407.915000000	-11.34	3341.384399857	77.886800000	5.10	77.578451253
1656494573.5842011	1.93200	2.825670	3407.305000000	-11.34	3340.786308507	77.705600000	5.11	77.397244827
1656494575.1813159	1.93400	2.817042	3406.695000000	-11.34	3340.188217156	77.639000000	5.07	77.335235380
1656494576.2813561	1.93800	2.811290	3405.170000000	-11.34	3338.692988781	77.686600000	5.08	77.381929778
1656494577.3810780	1.93500	2.806976	3405.170000000	-11.34	3338.692988781	77.667600000	5.04	77.367306701
1656494578.4871321	1.93200	2.801224	3405.170000000	-11.34	3338.692988781	77.600800000	5.12	77.290687188
1656494580.0878651	1.93200	2.792596	3403.950000000	-11.34	3337.496806080	77.534000000	5.11	77.226325779
1656494581.1892869	1.93100	2.786844	3403.950000000	-11.34	3337.496806080	77.476800000	5.11	77.168630263
1656494582.2853639	1.93400	2.782530	3402.120000000	-11.33	3335.772567194	77.391000000	5.12	77.082448993
1656494583.3840809	1.93200	2.776778	3401.815000000	-11.34	3335.403486354	77.362400000	5.11	77.054685297
1656494584.9891779	1.93200	2.768150	3401.510000000	-11.33	3335.174463287	77.248000000	5.11	76.940740332
1656494586.0892360	1.93500	2.762398	3398.455000000	-11.33	3332.179041258	77.200200000	5.13	76.890965638
1656494587.6859691	1.93500	2.755208	3398.455000000	-11.33	3332.179041258	77.104800000	5.08	76.802411474
1656494588.7836890	1.93300	2.749456	3397.845000000	-11.33	3331.580937350	77.057200000	5.10	76.752135586
1656494589.8807640	1.93700	2.743704	3395.710000000	-11.33	3329.557440372	76.990400000	5.09	76.686316325
1656494590.9818289	1.93400	2.737952	3396.625000000	-11.33	3330.384729535	76.914200000	5.11	76.608268046
1656494592.5875511	1.93300	2.730762	3394.795000000	-11.33	3328.660265685	76.895000000	5.09	76.591293120
1656494593.6936021	1.94200	2.725010	3392.355000000	-11.33	3326.267799852	76.799600000	5.10	76.495555407
1656494594.7979050	1.93500	2.719258	3392.660000000	-11.33	3326.566858081	76.752000000	5.07	76.451705791
1656494595.8847661	1.92100	2.713506	3393.880000000	-11.33	3327.763090997	76.713800000	5.06	76.414364768
1656494597.4828660	1.92800	2.706316	3392.355000000	-11.33	3326.267799852	76.713800000	5.14	76.405075659
1656494598.5846879	1.93400	2.700564	3391.440000000	-11.33	3325.370625164	76.609000000	5.15	76.299977985
1656494600.1853001	1.93400	2.691936	3389.300000000	-11.33	3323.272314966	76.427800000	5.12	76.122374798
1656494601.2837169	1.94000	2.686184	3388.385000000	-11.32	3322.444819831	76.399200000	5.15	76.091024267
1656494602.4811809	1.93500	2.680432	3387.775000000	-11.33	3321.777023820	76.313400000	5.09	76.011990225
1656494603.5892270	1.92800	2.674680	3387.165000000	-11.32	3321.248561826	76.332400000	5.09	76.031624509
1656494605.1879630	1.93200	2.667490	3385.640000000	-11.32	3319.753239320	76.246600000	5.12	75.941898920
1656494606.2843909	1.92600	2.661738	3385.945000000	-11.32	3320.052303821	76.237000000	5.03	75.943639018
1656494607.3864729	1.93000	2.655986	3384.115000000	-11.32	3318.257916814	76.132200000	5.11	75.830088470
1656494608.5862620	1.93000	2.650234	3385.335000000	-11.32	3319.454174819	76.094000000	5.16	75.785623693
1656494610.1876380	1.94000	2.641606	3380.450000000	-11.32	3314.733720128	75.922400000	5.13	75.618284015
1656494611.5184510	1.92600	2.635854	3382.585000000	-11.32	3316.827215519	75.855600000	5.13	75.551751590
1656494612.5935781	1.93800	2.630102	3378.620000000	-11.32	3312.939295508	75.951000000	5.12	75.647480214
1656494613.6886539	1.93000	2.624350	3379.535000000	-11.32	3313.836507818	75.903200000	5.18	75.593448575
1656494615.2910380	1.93000	2.617160	3378.620000000	-11.32	3312.939295508	75.741200000	5.14	75.437100208
1656494616.3901060	1.93300	2.611408	3377.705000000	-11.32	3312.042083198	75.683800000	5.10	75.384172786
1656494617.9872060	1.93300	2.602780	3375.875000000	-11.32	3310.247658577	75.655200000	5.13	75.352154315
1656494619.0832839	1.92800	2.598466	3376.180000000	-11.31	3310.616085306	75.636200000	5.14	75.332521782
1656494620.6900041	1.93400	2.589838	3374.045000000	-11.31	3308.522546057	75.359600000	5.09	75.061957383
1656494622.2843981	1.93600	2.581210	3372.515000000	-11.31	3307.022257977	75.436000000	5.15	75.131000344
1656494623.4113939	1.93600	2.575458	3372.515000000	-11.31	3307.022257977	75.359600000	5.09	75.062657670
1656494624.9931819	1.93200	2.568268	3371.295000000	-11.31	3305.825949834	75.149800000	5.09	74.852986016
1656494626.0942430	1.92700	2.562516	3370.685000000	-11.31	3305.227795763	75.083000000	5.09	74.787147568
1656494627.6949770	1.93500	2.553888	3367.940000000	-11.30	3302.605252913	75.140200000	5.14	74.837808400
1656494628.7953939	1.93500	2.549574	3367.025000000	-11.30	3301.708003019	75.006800000	5.11	74.708454872
1656494630.3947821	1.92500	2.540946	3367.940000000	-11.30	3302.605252913	74.978200000	5.10	74.681366211
1656494631.4968450	1.92900	2.535194	3366.415000000	-11.30	3301.109836424	74.987800000	5.17	74.682492506
1656494633.2272310	1.92500	2.526566	3365.190000000	-11.30	3299.908600227	74.873200000	5.11	74.576084496
1656494634.7982380	1.92700	2.519376	3364.580000000	-11.30	3299.310433632	74.835200000	5.17	74.530513806
1656494635.8961170	1.93600	2.513624	3362.140000000	-11.30	3296.986762479	74.701600000	5.18	74.396045743
1656494637.4982030	1.92600	2.504996	3361.225000000	-11.30	3296.089493808	74.568000000	5.14	74.267911142
1656494638.6986451	1.93200	2.499244	3359.700000000	-11.30	3294.594046024	74.682600000	5.11	74.385544401
1656494639.8037031	1.92900	2.493492	3360.005000000	-11.30	3294.893135581	74.520400000	5.07	74.228836984
1656494640.8967929	1.93200	2.489178	3359.700000000	-11.30	3294.594046024	74.491800000	5.11	74.196197986
1656494642.4988861	1.93200	2.480550	3356.340000000	-11.30	3291.299157792	74.358200000	5.14	74.059652933
1656494643.6019390	1.92800	2.474798	3354.510000000	-11.29	3289.573423030	74.386800000	5.13	74.088835039
1656494645.2026751	1.92900	2.466170	3354.815000000	-11.29	3289.872518843	74.253400000	5.10	73.959435646
1656494646.3103600	1.92700	2.461856	3354.815000000	-11.30	3289.803710007	74.224800000	5.12	73.928178555
1656494647.5982821	1.93300	2.454666	3352.070000000	-11.29	3287.180656530	74.186600000	5.15	73.887349355
1656494648.7003500	1.93200	2.448914	3351.155000000	-11.29	3286.283369092	74.110400000	5.11	73.816311476
1656494649.7980630	1.92700	2.444600	3350.850000000	-11.29	3285.984273280	73.976800000	5.13	73.680477341
1656494650.8961389	1.93100	2.438848	3350.240000000	-11.29	3285.386081655	73.967200000	5.09	73.675744197
1656494652.4992239	1.92800	2.430220	3347.795000000	-11.29	3283.057040794	73.852800000	5.05	73.566576378
1656494653.7136281	1.93400	2.424468	3345.965000000	-11.29	3281.262428405	73.757400000	5.10	73.465399278
1656494654.8027260	1.92400	2.418716	3347.185000000	-11.29	3282.458836664	73.728800000	5.03	73.444413526
1656494655.8991580	1.93200	2.412964	3347.795000000	-11.29	3283.057040794	73.824200000	5.09	73.533307666
1656494657.5038960	1.92700	2.405774	3345.050000000	-11.29	3280.365122210	73.671600000	5.08	73.382675749
1656494658.6039500	1.92900	2.400022	3342.305000000	-11.28	3277.741683988	73.566800000	5.11	73.274868617
1656494660.2023349	1.92600	2.391394	3341.695000000	-11.28	3277.143467360	73.585800000	5.07	73.297893631
1656494661.3037441	1.92800	2.387080	3341.085000000	-11.28	3276.545250732	73.452200000	5.11	73.160723378
1656494662.4952221	1.93100	2.379890	3338.945000000	-11.28	3274.446589118	73.490400000	5.06	73.204225496
1656494663.5986340	1.93000	2.375576	3338.945000000	-11.28	3274.446589118	73.328400000	5.04	73.044883745
1656494665.2013700	1.92400	2.366948	3338.335000000	-11.28	3273.848372490	73.204400000	5.04	72.921363177
1656494666.2970879	1.92200	2.361196	3337.725000000	-11.28	3273.250155862	73.233000000	5.05	72.948503547
1656494667.4081280	1.92700	2.355444	3335.590000000	-11.27	3271.224704571	73.175800000	5.05	72.892200157
1656494668.6272399	1.93500	2.349692	3332.540000000	-11.27	3268.233558971	73.061200000	5.00	72.782735349
1656494670.2086611	1.92700	2.342502	3332.845000000	-11.27	3268.532673531	73.080400000	4.99	72.803861173
1656494671.5371220	1.92900	2.335312	3330.400000000	-11.27	3266.203018342	73.051800000	4.99	72.774704121
1656494672.6106191	1.92700	2.329560	3330.400000000	-11.27	3266.203018342	72.966000000	4.98	72.690557764
1656494673.7076969	1.92900	2.323808	3329.180000000	-11.27	3264.938395295	72.927800000	5.06	72.643142576
1656494675.3090711	1.93100	2.316618	3327.045000000	-11.27	3262.912689515	72.813400000	5.05	72.531204673
1656494676.4075019	1.92600	2.310866	3325.215000000	-11.27	3261.117964700	72.708400000	5.03	72.427949409
1656494678.0112281	1.92400	2.302238	3325.825000000	-11.27	3261.716206305	72.613000000	5.08	72.328227352
1656494679.1122880	1.92900	2.297924	3323.690000000	-11.26	3259.690352413	72.660800000	5.02	72.381866760
1656494680.7106700	1.92500	2.289296	3322.775000000	-11.26	3258.792971288	72.470000000	5.05	72.188467659
1656494682.3144000	1.93200	2.280668	3319.720000000	-11.26	3255.796797148	72.393800000	5.02	72.115891731
1656494683.5094230	1.92700	2.274916	3319.720000000	-11.26	3255.796797148	72.365200000	5.04	72.085407852
1656494685.1192930	1.92700	2.267726	3318.195000000	-11.26	3254.369005567	72.250600000	5.06	71.969253326
1656494686.2120080	1.92900	2.261974	3315.755000000	-11.26	3251.975939345	72.155200000	5.03	71.877545838
1656494687.3140719	1.92300	2.256222	3315.755000000	-11.26	3251.975939345	72.117200000	5.01	71.841674173
1656494688.4131410	1.93200	2.250470	3313.620000000	-11.26	3249.882006401	72.088600000	4.96	71.819084885
1656494690.0118811	1.92900	2.243280	3312.700000000	-11.26	3248.979702743	72.088600000	5.02	71.812523786
1656494691.1172769	1.92900	2.237528	3311.480000000	-11.26	3247.783169632	71.993200000	4.98	71.721430025
1656494692.7136841	1.92500	2.228900	3309.650000000	-11.25	3246.056003287	71.926400000	4.98	71.654882191
1656494693.8137450	1.93100	2.223148	3308.125000000	-11.25	3244.560305734	71.859600000	5.00	71.585715114
1656494694.9138150	1.92400	2.218834	3308.125000000	-11.25	3244.560305734	71.783400000	4.97	71.513725535
1656494696.0128839	1.92200	2.213082	3305.380000000	-11.25	3241.868050139	71.773800000	4.97	71.504161600
1656494697.6156149	1.92900	2.204454	3303.545000000	-11.24	3240.135782183	71.697600000	5.00	71.424987069
1656494698.7306421	1.92300	2.198702	3304.155000000	-11.25	3240.666588171	71.516400000	4.99	71.245128112
1656494699.8240831	1.92500	2.194388	3302.325000000	-11.24	3238.939199223	71.640400000	4.93	71.375146762
1656494700.9129059	1.92700	2.188636	3300.800000000	-11.24	3237.443470523	71.573600000	4.90	71.312446327
1656494702.5145581	1.92400	2.180008	3299.885000000	-11.24	3236.546033303	71.449600000	4.99	71.179232178
1656494703.6179719	1.92900	2.174256	3297.445000000	-11.24	3234.220180361	71.421000000	4.99	71.150089978
1656494705.2177069	1.92500	2.167066	3296.225000000	-11.24	3233.023572497	71.363800000	4.92	71.100854324
1656494706.3177650	1.92400	2.161314	3295.000000000	-11.24	3231.822060502	71.287400000	4.92	71.024735826
1656494707.5152290	1.91600	2.155562	3294.695000000	-11.24	3231.522908536	71.201600000	4.93	70.937971447
1656494708.6222799	1.93000	2.149810	3291.340000000	-11.23	3228.299389859	71.173000000	4.93	70.910117730
1656494710.2200191	1.92600	2.141182	3289.815000000	-11.23	3226.803598914	71.030000000	4.93	70.767645910
1656494711.3200860	1.92600	2.135430	3288.900000000	-11.23	3225.906124346	70.991800000	4.93	70.728948245
1656494712.4225161	1.92300	2.131116	3288.290000000	-11.23	3225.307807968	70.839200000	4.93	70.576913257
1656494713.6129739	1.92400	2.125364	3286.150000000	-11.23	3223.275808126	70.867800000	4.91	70.607953292
1656494715.2220471	1.92000	2.116736	3285.845000000	-11.23	3222.909638223	70.877400000	4.94	70.614333314
1656494716.5431659	1.92800	2.109546	3283.100000000	-11.23	3220.284164039	70.753400000	4.88	70.496502205
1656494718.1299400	1.92600	2.102356	3282.185000000	-11.23	3219.386670813	70.648400000	4.88	70.391883448
1656494720.2267110	1.92900	2.092290	3278.215000000	-11.23	3215.492629166	70.562600000	4.92	70.302606410
1656494721.3274140	1.92200	2.086538	3277.605000000	-11.22	3214.961102556	70.400600000	4.81	70.152459846
1656494722.5255671	1.92400	2.080786	3276.080000000	-11.22	3213.465249431	70.419600000	4.90	70.162027213
1656494723.6312749	1.92800	2.075034	3273.945000000	-11.22	3211.371055056	70.324200000	4.91	70.066346477
1656494725.2280171	1.92400	2.066406	3273.030000000	-11.22	3210.473543181	70.219400000	4.90	69.963187455
1656494726.3250930	1.91900	2.060654	3271.810000000	-11.21	3209.343509584	70.228800000	4.82	69.980029992
1656494727.4291520	1.92700	2.054902	3270.285000000	-11.21	3207.847625394	70.181200000	4.82	69.933216267
1656494728.6299491	1.92800	2.049150	3269.060000000	-11.21	3206.646013504	70.066800000	4.87	69.813643032
1656494730.2296879	1.92100	2.041960	3267.230000000	-11.21	3204.850952476	69.942800000	4.84	69.693191805
1656494731.5674810	1.92300	2.034770	3266.010000000	-11.21	3203.720740745	69.923600000	4.79	69.678980432
1656494733.1319499	1.91900	2.027580	3262.960000000	-11.21	3200.728910267	69.904600000	4.81	69.658208092
1656494735.2287190	1.92300	2.016076	3260.210000000	-11.21	3198.031358197	69.866400000	4.74	69.627452725
1656494736.3304269	1.92500	2.010324	3259.295000000	-11.20	3197.200132897	69.733000000	4.78	69.490266278
1656494737.5751090	1.92200	2.004572	3257.160000000	-11.20	3195.105808117	69.647200000	4.75	69.408399334
1656494738.6502421	1.92600	1.998820	3255.635000000	-11.20	3193.609861846	69.647200000	4.79	69.403547385
1656494740.2858839	1.92300	1.991630	3253.500000000	-11.20	3191.515537066	69.609000000	4.76	69.368517534
1656494741.3470540	1.92500	1.985878	3251.360000000	-11.20	3189.482434942	69.504000000	4.81	69.259630265
1656494742.4325199	1.92100	1.980126	3250.140000000	-11.20	3188.285653112	69.342000000	4.81	69.097591081
1656494743.6343181	1.92400	1.974374	3249.225000000	-11.20	3187.388066739	69.313400000	4.78	69.072731587
1656494745.2330570	1.92300	1.967184	3246.785000000	-11.20	3184.994503079	69.199000000	4.78	68.958728804
1656494746.4504509	1.92600	1.959994	3244.650000000	-11.19	3182.966090900	69.218000000	4.76	68.979469967
1656494748.0332320	1.91700	1.952804	3243.425000000	-11.19	3181.764379325	69.151200000	4.81	68.907463592
1656494749.1342990	1.91400	1.947052	3242.205000000	-11.19	3180.567572695	69.036800000	4.82	68.792252389
1656494750.7353871	1.92200	1.938424	3238.545000000	-11.18	3177.042949890	69.008200000	4.73	68.772784602
1656494752.4105661	1.92000	1.931234	3237.020000000	-11.18	3175.546910619	68.922400000	4.73	68.687277301
1656494753.4707379	1.92400	1.925482	3235.495000000	-11.18	3174.050871349	68.922400000	4.70	68.690246199
1656494755.0385621	1.92000	1.916854	3232.745000000	-11.18	3171.418740083	68.760200000	4.73	68.525630632
1656494756.1416221	1.92600	1.912540	3230.915000000	-11.18	3169.623455799	68.741200000	4.72	68.508474358
1656494757.7417181	1.91600	1.903912	3230.000000000	-11.18	3168.725813657	68.693400000	4.72	68.460836187
1656494758.8434229	1.92400	1.898160	3226.950000000	-11.17	3165.799165260	68.655400000	4.71	68.423555566
1656494759.9424911	1.92500	1.892408	3225.420000000	-11.17	3164.298158823	68.588600000	4.64	68.363423365
1656494761.0405610	1.92500	1.888094	3224.505000000	-11.17	3163.400498110	68.560000000	4.64	68.334917259
1656494762.6532631	1.92400	1.879466	3221.455000000	-11.17	3160.408295735	68.426400000	4.64	68.202335652
1656494763.7443590	1.91700	1.873714	3220.235000000	-11.17	3159.276735935	68.302400000	4.62	68.080473415
1656494765.3490810	1.92000	1.866524	3217.795000000	-11.17	3156.882924540	68.254800000	4.63	68.031875146
1656494766.4471509	1.92300	1.860772	3216.570000000	-11.17	3155.681113492	68.121200000	4.64	67.898135039
1656494768.1539681	1.91800	1.852144	3213.520000000	-11.16	3152.753999615	68.073600000	4.66	67.848958290
1656494770.3298030	1.91800	1.840640	3210.470000000	-11.16	3149.761673536	67.902000000	4.65	67.678501392
1656494771.3809991	1.92300	1.836326	3208.635000000	-11.16	3147.961372437	67.873200000	4.60	67.654952026
1656494772.4441669	1.92300	1.830574	3206.805000000	-11.15	3146.230956515	67.835200000	4.58	67.618211161
1656494773.6470151	1.92400	1.824822	3205.890000000	-11.16	3145.268278966	67.787400000	4.58	67.570564062
1656494775.2460539	1.92200	1.816194	3202.535000000	-11.15	3142.041613482	67.692200000	4.64	67.470539813
1656494776.5582030	1.92900	1.810442	3200.395000000	-11.15	3139.942036412	67.663400000	4.52	67.453145179
1656494778.1489620	1.91700	1.801814	3197.650000000	-11.15	3137.313647132	67.577600000	4.50	67.369280812
1656494780.2453749	1.91600	1.791748	3194.600000000	-11.14	3134.385861154	67.482200000	4.52	67.272508233
1656494781.3464439	1.91400	1.785996	3192.465000000	-11.14	3132.291103183	67.453600000	4.48	67.247874017
1656494782.5705340	1.91700	1.780244	3190.630000000	-11.14	3130.490690595	67.348800000	4.49	67.141739110
1656494783.6534500	1.92100	1.774492	3188.495000000	-11.14	3128.460438414	67.320200000	4.51	67.112120805
1656494785.4694510	1.92200	1.765864	3185.445000000	-11.14	3125.467865323	67.272400000	4.47	67.067776072
1656494786.5485749	1.92200	1.760112	3184.225000000	-11.14	3124.270836087	67.139000000	4.45	66.936422410
1656494788.1522980	1.91900	1.751484	3181.475000000	-11.13	3121.636943986	67.072200000	4.50	66.865438792
1656494790.2507060	1.91500	1.741418	3178.120000000	-11.13	3118.345045748	67.053200000	4.44	66.851969945
1656494791.4634719	1.91800	1.735666	3175.985000000	-11.13	3116.250201415	66.996000000	4.40	66.798187195
1656494793.0502450	1.92000	1.727038	3172.930000000	-11.12	3113.316783312	66.795600000	4.42	66.596764243
1656494794.1533020	1.92200	1.721286	3170.795000000	-11.12	3111.221895831	66.748000000	4.37	66.553594018
1656494795.7504160	1.91100	1.714096	3168.050000000	-11.12	3108.592458979	66.662200000	4.40	66.465372775
1656494797.4195981	1.91500	1.705468	3164.995000000	-11.12	3105.594794812	66.557200000	4.32	66.368104356
1656494798.4767790	1.92200	1.699716	3163.165000000	-11.12	3103.799140009	66.461800000	4.37	66.268227586
1656494800.0515821	1.91000	1.692526	3160.725000000	-11.11	3101.468741547	66.395200000	4.30	66.208132564
1656494801.1549990	1.91800	1.686774	3158.285000000	-11.11	3099.074485884	66.404600000	4.35	66.213309766
1656494802.7537241	1.91900	1.678146	3155.230000000	-11.11	3096.140423103	66.261600000	4.33	66.072821138
1656494803.8537929	1.91400	1.673832	3153.400000000	-11.11	3094.344694432	66.090000000	4.32	65.902231718
1656494804.9525180	1.92100	1.668080	3151.265000000	-11.11	3092.249677649	66.128000000	4.27	65.944273666
1656494806.0549340	1.91900	1.662328	3149.130000000	-11.10	3090.218166958	66.061400000	4.28	65.877343016
1656494807.6593039	1.91500	1.653700	3146.380000000	-11.10	3087.519612132	65.956400000	4.28	65.772119972
1656494808.7543840	1.91600	1.647948	3144.550000000	-11.09	3085.787226448	65.927800000	4.23	65.748212217
1656494810.3614571	1.90900	1.640758	3141.195000000	-11.09	3082.494921939	65.927800000	4.22	65.748721094
1656494811.4591751	1.91900	1.635006	3139.055000000	-11.09	3080.458147862	65.908800000	4.23	65.729263973
1656494813.0868461	1.91800	1.626378	3135.700000000	-11.09	3077.165775767	65.727600000	4.22	65.549571508
1656494814.1679561	1.91400	1.622064	3133.870000000	-11.09	3075.369936443	65.708400000	4.18	65.533948645
1656494815.7610631	1.90700	1.613436	3129.900000000	-11.08	3071.537061824	65.699000000	4.15	65.526571866
1656494817.3667850	1.91400	1.606246	3127.155000000	-11.08	3068.843247570	65.632200000	4.13	65.461436821
1656494818.6510100	1.91700	1.599056	3124.410000000	-11.08	3066.212306406	65.479600000	4.09	65.312676531
1656494820.2610700	1.91600	1.591866	3121.355000000	-11.08	3063.214211215	65.422400000	4.16	65.250201418
1656494821.5961559	1.91800	1.584676	3118.305000000	-11.08	3060.221022890	65.355600000	4.05	65.192393761
1656494822.6643071	1.92400	1.578924	3116.475000000	-11.07	3058.487789768	65.279400000	4.04	65.116866500
1656494823.7607310	1.91000	1.573172	3114.035000000	-11.07	3056.093190033	65.250600000	4.07	65.085719873
1656494825.3614819	1.92600	1.565982	3110.675000000	-11.06	3052.858238175	65.164800000	3.98	65.007328677
1656494826.4621849	1.91700	1.560230	3107.625000000	-11.06	3049.864927197	65.021800000	3.98	64.864674238
1656494828.2703660	1.91300	1.551602	3104.570000000	-11.06	3046.929082762	64.936000000	4.00	64.777661012
1656494829.8651149	1.91100	1.542974	3101.215000000	-11.06	3043.636373282	64.897800000	3.99	64.740501353
1656494830.9621899	1.91500	1.537222	3098.775000000	-11.05	3041.303899310	64.850200000	3.94	64.697240858
1656494832.5649190	1.91600	1.530032	3095.110000000	-11.05	3037.706871842	64.707200000	3.98	64.550834472
1656494833.6959090	1.91100	1.524280	3092.365000000	-11.05	3035.074843529	64.592600000	3.92	64.441175641
1656494835.2620659	1.91600	1.515652	3089.315000000	-11.05	3032.081348817	64.602200000	3.91	64.451677640
1656494836.6015050	1.91200	1.509900	3085.955000000	-11.04	3028.845497244	64.459200000	3.92	64.308549952
1656494838.1699800	1.91600	1.501272	3082.600000000	-11.03	3025.614385266	64.421000000	3.89	64.272277416
1656494840.2677441	1.90900	1.491206	3077.715000000	-11.03	3020.819690440	64.335200000	3.89	64.186675494
1656494841.3664620	1.91800	1.485454	3075.885000000	-11.03	3019.085151991	64.258800000	3.85	64.113633528
1656494842.6131370	1.92100	1.479702	3073.140000000	-11.03	3016.390841657	64.192200000	3.89	64.044461783
1656494843.6753070	1.91900	1.473950	3069.780000000	-11.03	3013.092888024	64.087200000	3.89	63.939248028
1656494845.3209190	1.91400	1.465322	3066.120000000	-11.02	3009.561877353	64.087200000	3.85	63.942871692
1656494846.3791699	1.91200	1.461008	3063.375000000	-11.02	3006.928827208	64.068200000	3.84	63.924364151
1656494847.4691899	1.90900	1.455256	3060.320000000	-11.02	3003.930119062	63.982400000	3.75	63.845408770
1656494848.7052579	1.92000	1.448066	3057.880000000	-11.02	3001.535078840	63.887000000	3.74	63.751086755
1656494850.2707250	1.90900	1.440876	3053.610000000	-11.01	2997.404845293	63.839200000	3.76	63.702077788
1656494851.4874830	1.91200	1.435124	3051.470000000	-11.01	2995.304234419	63.743800000	3.75	63.607319631
1656494853.0672719	1.91300	1.426496	3047.200000000	-11.00	2991.173754420	63.705800000	3.70	63.572869252
1656494854.1703320	1.92000	1.420744	3045.065000000	-11.00	2989.078008828	63.591400000	3.74	63.455681121
1656494855.7674141	1.91100	1.413554	3040.180000000	-11.00	2984.343577846	63.410200000	3.65	63.281716664
1656494857.6091659	1.90700	1.404926	3034.685000000	-10.99	2979.010110124	63.381400000	3.66	63.252129016
1656494858.6786730	1.91600	1.399174	3031.940000000	-10.99	2976.315470400	63.276600000	3.63	63.149649080
1656494860.4180341	1.91000	1.390546	3027.670000000	-10.99	2972.184246154	63.171600000	3.59	63.047360311
1656494861.4778550	1.91200	1.384794	3025.225000000	-10.98	2969.844409942	63.114400000	3.59	62.990686773
1656494863.0706100	1.91300	1.376166	3021.565000000	-10.98	2966.251410895	63.047800000	3.58	62.925042308
1656494864.1760230	1.91000	1.371852	3018.515000000	-10.97	2963.317434830	62.971400000	3.53	62.851653318
1656494865.7744060	1.91700	1.363224	3013.935000000	-10.97	2958.821186228	62.904600000	3.50	62.787001989
1656494867.8711720	1.91600	1.353158	3009.355000000	-10.97	2954.384912382	62.704400000	3.51	62.586774587
1656494868.9698851	1.90900	1.347406	3005.695000000	-10.96	2950.851636869	62.704400000	3.50	62.587176256
1656494870.5726140	1.91100	1.338778	3001.425000000	-10.96	2946.659549352	62.561400000	3.31	62.457284258
1656494871.6756721	1.91600	1.334464	2998.370000000	-10.96	2943.719983629	62.475600000	3.43	62.363944405
1656494873.2727680	1.90900	1.325836	2993.185000000	-10.95	2938.689044245	62.475600000	3.42	62.364335035
1656494874.8841209	1.91400	1.317208	2989.520000000	-10.95	2935.090771720	62.313400000	3.33	62.208186274
1656494875.9715919	1.90700	1.312894	2985.860000000	-10.94	2931.556786091	62.256200000	3.34	62.150703819
1656494877.5729530	1.91500	1.304266	2981.890000000	-10.94	2927.658987654	62.151200000	3.39	62.042445570
1656494878.6923261	1.91200	1.298514	2977.315000000	-10.94	2923.226368170	62.141800000	3.40	62.032291056
1656494880.2737520	1.91600	1.291324	2973.650000000	-10.93	2919.687021000	62.027200000	3.28	61.925837717
1656494881.4326639	1.90900	1.285572	2969.380000000	-10.93	2915.553463197	61.922400000	3.26	61.822317613
1656494882.4988229	1.91200	1.279820	2967.550000000	-10.93	2913.756635967	61.903200000	3.29	61.800925961
1656494883.5743120	1.90300	1.274068	2962.665000000	-10.92	2909.018976393	61.808000000	3.23	61.709933290
1656494885.1800370	1.90900	1.266878	2958.090000000	-10.92	2904.526817537	61.788800000	3.25	61.689667657
