------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
1655839636.7739100	9.29900	1459.970000000	-9.52	1439.854759783	1454.020000000	-2.77	1452.325993298	 -28.000	 1.090
1655839638.2290320	9.29200	1459.970000000	-9.52	1439.854759783	1454.020000000	-2.77	1452.325993298	 -28.000	 -0.302
1655839639.4810481	9.28500	1459.820000000	-9.53	1439.681529518	1454.020000000	-2.77	1452.325993298	 -28.000	 0.788
1655839640.9958069	9.27300	1459.820000000	-9.53	1439.681529518	1453.865000000	-2.77	1452.171173881	 -28.000	 -0.483
1655839642.6875019	9.26700	1459.820000000	-9.53	1439.681529518	1453.865000000	-2.77	1452.171173881	 -28.000	 -0.625
1655839644.0488770	9.25600	1459.665000000	-9.53	1439.528667770	1453.865000000	-2.77	1452.171173881	 -28.000	 -0.666
1655839645.7779119	9.25100	1459.665000000	-9.53	1439.528667770	1453.865000000	-2.77	1452.171173881	 -28.000	 -0.579
1655839647.1296711	9.24100	1459.665000000	-9.52	1439.553962026	1453.865000000	-2.77	1452.171173881	 -28.000	 1.105
1655839648.8816381	9.23400	1459.665000000	-9.52	1439.553962026	1453.715000000	-2.77	1452.021348639	 -28.000	 -1.042
1655839650.1815281	9.22500	1459.515000000	-9.52	1439.406028702	1453.715000000	-2.77	1452.021348639	 -28.000	 -0.237
1655839651.8836360	9.21600	1459.515000000	-9.52	1439.406028702	1453.560000000	-2.76	1451.873866779	 -28.000	 0.713
1655839653.1801779	9.20700	1459.515000000	-9.52	1439.406028702	1453.560000000	-2.77	1451.866529221	 -28.000	 0.212
1655839654.8869860	9.19900	1459.360000000	-9.52	1439.253164268	1453.560000000	-2.77	1451.866529221	 -28.000	 1.364
1655839656.3281360	9.19200	1459.360000000	-9.52	1439.253164268	1453.560000000	-2.77	1451.866529221	 -28.000	 -0.615
