------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
1655863680.4631410	9.55700	956.275000000	-8.98	944.564246982	952.000000000	-2.26	951.258193764	 112.000	 1.248
1655863682.2048450	9.55000	956.275000000	-8.98	944.564246982	952.000000000	-2.26	951.258193764	 112.000	 -0.403
1655863683.5163569	9.54300	956.120000000	-8.98	944.411145146	951.850000000	-2.27	951.104371249	 112.000	 -0.644
1655863685.2058480	9.53700	956.120000000	-8.98	944.411145146	951.850000000	-2.26	951.108310645	 112.000	 -0.894
1655863686.5031130	9.52700	955.970000000	-8.98	944.262982079	951.695000000	-2.26	950.957359748	 112.000	 1.348
1655863688.2038679	9.52100	955.970000000	-8.98	944.262982079	951.695000000	-2.26	950.957359748	 112.000	 -0.288
1655863689.5050380	9.51500	955.970000000	-8.98	944.262982079	951.695000000	-2.26	950.957359748	 112.000	 -1.166
1655863691.2055070	9.50900	955.970000000	-8.98	944.262982079	951.695000000	-2.26	950.957359748	 112.000	 1.154
1655863692.5000570	9.49900	955.815000000	-8.98	944.109880243	951.545000000	-2.26	950.803548304	 112.000	 -0.999
1655863694.2118690	9.49400	955.815000000	-8.98	944.109880243	951.545000000	-2.26	950.803548304	 112.000	 1.295
1655863695.5083950	9.48600	955.815000000	-8.98	944.109880243	951.545000000	-2.26	950.803548304	 112.000	 -0.119
1655863697.2138510	9.48000	955.815000000	-8.98	944.109880243	951.545000000	-2.26	950.803548304	 112.000	 0.068
1655863698.4242690	9.47100	955.665000000	-8.98	943.961717176	951.390000000	-2.26	950.652596147	 112.000	 -0.092
1655863700.1187570	9.46600	955.665000000	-8.98	943.961717176	951.390000000	-2.26	950.648669081	 112.000	 0.809
1655863701.5123980	9.45500	955.665000000	-8.98	943.961717176	951.240000000	-2.26	950.502712410	 112.000	 -0.249
