------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
1655820323.0412080	9.43600	1990.215000000	-10.17	1958.945128831	1982.430000000	-3.41	1978.911795045	 -140.000	 0.108
1655820324.2330179	9.42500	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.42	1979.054145535	 -140.000	 -1.166
1655820326.0238910	9.42000	1990.060000000	-10.17	1958.792564161	1982.430000000	-3.42	1978.899421579	 -140.000	 -0.474
1655820327.2240469	9.41200	1990.060000000	-10.17	1958.792564161	1982.430000000	-3.42	1978.899421579	 -140.000	 -1.367
1655820329.0228980	9.40600	1990.215000000	-10.17	1958.945128831	1982.430000000	-3.42	1978.899421579	 -140.000	 -0.042
1655820330.2170589	9.39800	1990.215000000	-10.17	1958.945128831	1982.430000000	-3.42	1978.899421579	 -140.000	 -0.704
1655820332.0242419	9.39200	1990.215000000	-10.17	1958.945128831	1982.430000000	-3.42	1978.899421579	 -140.000	 -0.638
1655820333.2226870	9.38400	1990.060000000	-10.17	1958.792564161	1982.430000000	-3.42	1978.899421579	 -140.000	 1.152
1655820334.9464419	9.37800	1990.060000000	-10.17	1958.792564161	1982.430000000	-3.42	1978.899421579	 -140.000	 -1.291
1655820336.1432490	9.36700	1990.060000000	-10.17	1958.792564161	1982.430000000	-3.42	1978.899421579	 -140.000	 -0.746
1655820338.0272219	9.36000	1990.060000000	-10.17	1958.792564161	1982.430000000	-3.41	1978.911795045	 -140.000	 -0.706
1655820339.2300229	9.35200	1990.060000000	-10.17	1958.792564161	1982.430000000	-3.41	1978.911795045	 -140.000	 -1.279
1655820341.1275940	9.34500	1990.060000000	-10.17	1958.792564161	1982.430000000	-3.42	1978.899421579	 -140.000	 0.046
1655820342.3313830	9.33600	1990.060000000	-10.17	1958.792564161	1982.430000000	-3.41	1978.911795045	 -140.000	 -0.444
1655820344.0517919	9.33000	1990.060000000	-10.17	1958.792564161	1982.430000000	-3.42	1978.899421579	 -140.000	 -1.387
1655820345.2446101	9.32000	1990.060000000	-10.17	1958.792564161	1982.430000000	-3.41	1978.911795045	 -140.000	 1.146
1655820347.0398200	9.31300	1990.060000000	-10.17	1958.792564161	1982.430000000	-3.41	1978.911795045	 -140.000	 -0.281
1655820348.2416141	9.30500	1990.060000000	-10.17	1958.792564161	1982.430000000	-3.42	1978.899421579	 -140.000	 -1.341
1655820350.0431759	9.29900	1990.060000000	-10.17	1958.792564161	1982.430000000	-3.42	1978.899421579	 -140.000	 0.954
1655820351.2429590	9.28900	1990.060000000	-10.17	1958.792564161	1982.430000000	-3.41	1978.911795045	 -140.000	 0.671
1655820353.0451629	9.28200	1990.060000000	-10.17	1958.792564161	1982.430000000	-3.41	1978.911795045	 -140.000	 0.301
1655820354.2349839	9.27300	1990.060000000	-10.17	1958.792564161	1982.430000000	-3.41	1978.911795045	 -140.000	 -0.159
1655820355.9513090	9.26600	1990.060000000	-10.17	1958.792564161	1982.430000000	-3.42	1978.899421579	 -140.000	 -0.668
1655820357.1438589	9.25700	1990.060000000	-10.17	1958.792564161	1982.430000000	-3.41	1978.911795045	 -140.000	 -0.823
1655820359.0331910	9.25100	1989.910000000	-10.17	1958.644920932	1982.280000000	-3.41	1978.762061249	 -140.000	 0.692
1655820360.2356141	9.23900	1990.060000000	-10.17	1958.792564161	1982.430000000	-3.41	1978.911795045	 -140.000	 1.079
1655820362.1299181	9.23400	1990.060000000	-10.17	1958.792564161	1982.280000000	-3.41	1978.762061249	 -140.000	 0.890
1655820363.3336890	9.22400	1989.910000000	-10.17	1958.644920932	1982.280000000	-3.42	1978.749688720	 -140.000	 -0.851
1655820365.0531111	9.21700	1989.910000000	-10.17	1958.644920932	1982.280000000	-3.41	1978.762061249	 -140.000	 0.334
1655820366.2429390	9.20700	1989.910000000	-10.17	1958.644920932	1982.125000000	-3.42	1978.594964765	 -140.000	 -0.998
1655820368.0351551	9.20100	1989.910000000	-10.17	1958.644920932	1982.280000000	-3.42	1978.749688720	 -140.000	 -0.604
1655820369.2439339	9.19200	1989.910000000	-10.17	1958.644920932	1982.280000000	-3.41	1978.762061249	 -140.000	 -0.641
1655820371.0361390	9.18600	1989.910000000	-10.17	1958.644920932	1982.125000000	-3.41	1978.607336326	 -140.000	 -1.456
1655820372.2339580	9.17600	1989.910000000	-10.17	1958.644920932	1982.280000000	-3.41	1978.762061249	 -140.000	 -0.249
1655820374.0377860	9.16800	1989.910000000	-10.17	1958.644920932	1982.125000000	-3.41	1978.607336326	 -140.000	 -0.493
1655820375.2349510	9.15900	1989.910000000	-10.17	1958.644920932	1982.280000000	-3.42	1978.749688720	 -140.000	 -0.972
1655820376.9689651	9.15300	1989.910000000	-10.17	1958.644920932	1982.280000000	-3.41	1978.762061249	 -140.000	 0.624
1655820378.1591499	9.14300	1989.910000000	-10.17	1958.644920932	1982.125000000	-3.41	1978.607336326	 -140.000	 1.144
1655820380.0361350	9.13600	1989.910000000	-10.17	1958.644920932	1982.125000000	-3.41	1978.607336326	 -140.000	 -1.250
1655820381.2365780	9.12400	1989.910000000	-10.17	1958.644920932	1982.125000000	-3.41	1978.607336326	 -140.000	 -1.332
1655820383.1358650	9.11900	1989.910000000	-10.17	1958.644920932	1982.125000000	-3.41	1978.607336326	 -140.000	 -1.409
1655820384.3422921	9.11300	1989.910000000	-10.17	1958.644920932	1982.125000000	-3.41	1978.607336326	 -140.000	 0.765
1655820386.0607059	9.10700	1989.910000000	-10.17	1958.644920932	1982.125000000	-3.42	1978.594964765	 -140.000	 0.316
1655820387.2515280	9.09700	1989.910000000	-10.17	1958.644920932	1982.125000000	-3.41	1978.607336326	 -140.000	 0.218
1655820389.0470941	9.09100	1989.910000000	-10.17	1958.644920932	1982.125000000	-3.41	1978.607336326	 -140.000	 -0.796
1655820390.2478950	9.08200	1989.910000000	-10.17	1958.644920932	1981.975000000	-3.41	1978.457602530	 -140.000	 -0.062
1655820392.0487289	9.07800	1989.755000000	-10.17	1958.492356262	1981.975000000	-3.42	1978.445231905	 -140.000	 -0.727
1655820393.2458789	9.06800	1989.755000000	-10.17	1958.492356262	1982.125000000	-3.42	1978.594964765	 -140.000	 -0.204
1655820395.0527151	9.06200	1989.755000000	-10.17	1958.492356262	1981.975000000	-3.42	1978.445231905	 -140.000	 -0.820
1655820396.2505190	9.05500	1989.755000000	-10.17	1958.492356262	1981.975000000	-3.41	1978.457602530	 -140.000	 -1.251
1655820398.0580540	9.05000	1989.755000000	-10.17	1958.492356262	1981.975000000	-3.41	1978.457602530	 -140.000	 0.379
1655820399.2545021	9.03900	1989.755000000	-10.17	1958.492356262	1982.125000000	-3.42	1978.594964765	 -140.000	 -0.916
1655820401.1557131	9.03300	1989.755000000	-10.17	1958.492356262	1981.975000000	-3.41	1978.457602530	 -140.000	 -1.290
1655820402.3582220	9.02400	1989.755000000	-10.17	1958.492356262	1981.975000000	-3.41	1978.457602530	 -140.000	 0.169
1655820404.1574221	9.01800	1989.755000000	-10.17	1958.492356262	1981.975000000	-3.41	1978.457602530	 -140.000	 -1.051
1655820405.3562260	9.00900	1989.755000000	-10.17	1958.492356262	1981.975000000	-3.42	1978.445231905	 -140.000	 0.307
1655820407.0696521	9.00300	1989.755000000	-10.17	1958.492356262	1981.975000000	-3.42	1978.445231905	 -140.000	 -0.678
1655820408.2608399	8.99500	1989.755000000	-10.17	1958.492356262	1981.975000000	-3.42	1978.445231905	 -140.000	 -0.047
1655820410.0606711	8.99000	1989.755000000	-10.17	1958.492356262	1981.820000000	-3.41	1978.302877608	 -140.000	 0.401
1655820411.2588279	8.97800	1989.605000000	-10.17	1958.344713033	1981.820000000	-3.41	1978.302877608	 -140.000	 1.185
1655820413.0676479	8.97400	1989.755000000	-10.17	1958.492356262	1981.820000000	-3.41	1978.302877608	 -140.000	 -1.571
1655820414.2604671	8.96600	1989.605000000	-10.17	1958.344713033	1981.975000000	-3.42	1978.445231905	 -140.000	 0.771
1655820416.0596621	8.95900	1989.605000000	-10.17	1958.344713033	1981.820000000	-3.41	1978.302877608	 -140.000	 -1.443
1655820417.2664421	8.95000	1989.605000000	-10.17	1958.344713033	1981.820000000	-3.41	1978.302877608	 -140.000	 -0.339
1655820419.1693649	8.94400	1989.605000000	-10.17	1958.344713033	1981.820000000	-3.41	1978.302877608	 -140.000	 0.858
1655820420.3691709	8.93400	1989.755000000	-10.17	1958.492356262	1981.820000000	-3.41	1978.302877608	 -140.000	 0.090
1655820422.1697240	8.92800	1989.605000000	-10.17	1958.344713033	1981.820000000	-3.41	1978.302877608	 -140.000	 0.821
1655820423.3645470	8.92000	1989.450000000	-10.17	1958.192148363	1981.820000000	-3.41	1978.302877608	 -140.000	 0.790
1655820425.1673639	8.91400	1989.450000000	-10.17	1958.192148363	1981.820000000	-3.41	1978.302877608	 -140.000	 -0.446
1655820426.3615279	8.90500	1989.450000000	-10.17	1958.192148363	1981.820000000	-3.41	1978.302877608	 -140.000	 -0.495
1655820428.0769629	8.89900	1989.450000000	-10.17	1958.192148363	1981.820000000	-3.42	1978.290507950	 -140.000	 0.949
1655820429.2677829	8.89100	1989.450000000	-10.17	1958.192148363	1981.670000000	-3.41	1978.153143812	 -140.000	 0.440
1655820431.0639830	8.88400	1989.450000000	-10.17	1958.192148363	1981.670000000	-3.41	1978.153143812	 -140.000	 0.136
1655820432.2647791	8.87500	1989.450000000	-10.17	1958.192148363	1981.670000000	-3.41	1978.153143812	 -140.000	 0.663
1655820434.0689721	8.86900	1989.450000000	-10.17	1958.192148363	1981.670000000	-3.41	1978.153143812	 -140.000	 0.864
1655820435.2634439	8.86000	1989.300000000	-10.17	1958.044505133	1981.670000000	-3.42	1978.140775090	 -140.000	 -0.679
1655820437.0589960	8.85400	1989.450000000	-10.17	1958.192148363	1981.670000000	-3.41	1978.153143812	 -140.000	 0.245
1655820438.2644169	8.84800	1989.450000000	-10.17	1958.192148363	1981.670000000	-3.41	1978.153143812	 -140.000	 -0.828
1655820439.9788430	8.84200	1989.450000000	-10.17	1958.192148363	1981.670000000	-3.41	1978.153143812	 -140.000	 -1.164
1655820441.1676700	8.83100	1989.300000000	-10.17	1958.044505133	1981.670000000	-3.41	1978.153143812	 -140.000	 0.670
1655820443.0666039	8.82500	1989.300000000	-10.17	1958.044505133	1981.670000000	-3.41	1978.153143812	 -140.000	 0.566
1655820444.2673991	8.81400	1989.300000000	-10.17	1958.044505133	1981.515000000	-3.41	1977.998418889	 -140.000	 1.187
1655820446.1666861	8.80800	1989.300000000	-10.17	1958.044505133	1981.515000000	-3.41	1977.998418889	 -140.000	 -1.161
1655820447.3671260	8.80000	1989.300000000	-10.17	1958.044505133	1981.515000000	-3.41	1977.998418889	 -140.000	 -0.822
1655820449.0825510	8.79300	1989.300000000	-10.17	1958.044505133	1981.515000000	-3.41	1977.998418889	 -140.000	 -0.645
1655820450.2733710	8.78400	1989.300000000	-10.17	1958.044505133	1981.515000000	-3.41	1977.998418889	 -140.000	 0.590
1655820452.0689361	8.77800	1989.145000000	-10.17	1957.891940463	1981.365000000	-3.41	1977.848685093	 -140.000	 -1.309
1655820453.2677400	8.76900	1989.145000000	-10.17	1957.891940463	1981.365000000	-3.42	1977.836318275	 -140.000	 0.363
