------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
1655849221.9438009	9.56500	1211.095000000	-9.25	1195.339568408	1205.905000000	-2.51	1204.744356873	 28.000	 1.421
1655849223.1406050	9.55800	1210.940000000	-9.25	1195.186584841	1205.905000000	-2.52	1204.738811093	 28.000	 1.239
1655849224.8410709	9.55100	1210.940000000	-9.25	1195.186584841	1205.905000000	-2.51	1204.744356873	 28.000	 0.780
1655849226.0412409	9.54300	1210.940000000	-9.25	1195.186584841	1205.905000000	-2.51	1204.744356873	 28.000	 -0.131
1655849227.7453220	9.53800	1210.940000000	-9.25	1195.186584841	1205.905000000	-2.51	1204.744356873	 28.000	 1.566
1655849228.9464681	9.52900	1210.940000000	-9.25	1195.186584841	1205.755000000	-2.51	1204.594501243	 28.000	 0.975
1655849231.4108789	9.52100	1210.790000000	-9.25	1195.038536228	1205.755000000	-2.52	1204.588956153	 28.000	 0.323
1655849232.6844840	9.51500	1210.790000000	-9.25	1195.038536228	1205.600000000	-2.51	1204.439650425	 28.000	 -1.138
1655849233.8773191	9.51000	1210.790000000	-9.25	1195.038536228	1205.755000000	-2.51	1204.600033122	 28.000	 0.271
1655849235.0637989	9.50000	1210.635000000	-9.25	1194.905929002	1205.600000000	-2.51	1204.439650425	 28.000	 0.454
1655849236.7562850	9.49600	1210.790000000	-9.25	1195.038536228	1205.600000000	-2.51	1204.439650425	 28.000	 -0.631
1655849237.9471080	9.48500	1210.485000000	-9.25	1194.757877864	1205.450000000	-2.51	1204.289794795	 28.000	 0.181
1655849240.5142601	9.47800	1210.485000000	-9.25	1194.757877864	1205.450000000	-2.51	1204.289794795	 28.000	 -1.176
1655849241.7669179	9.47200	1210.485000000	-9.25	1194.737504048	1205.450000000	-2.51	1204.289794795	 28.000	 -0.958
1655849242.9581001	9.46600	1210.485000000	-9.25	1194.737504048	1205.450000000	-2.51	1204.289794795	 28.000	 -0.741
