------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
1700227241.5540330	6.14500	13297.100000000	6.62	13208.335656961	878.675000000	4.37	876.122839879	 6.000	 0.021
1700227243.2564969	6.13500	13297.100000000	6.62	13208.335656961	878.675000000	4.37	876.122839879	 6.000	 0.023
1700227244.4549470	6.11700	13297.100000000	6.62	13208.335656961	878.675000000	4.36	876.136836729	 6.000	 0.025
1700227246.1557701	6.10800	13297.100000000	6.62	13208.335656961	878.625000000	4.36	876.079987938	 6.000	 0.027
1700227247.3612030	6.09800	13297.100000000	6.62	13208.335656961	878.340000000	4.37	875.788812905	 6.000	 0.029
1700227249.0566840	6.08400	13297.100000000	6.62	13208.335656961	878.197500000	4.37	875.646726805	 6.000	 0.025
1700227250.2624719	6.06500	13297.100000000	6.62	13208.335656961	878.197500000	4.37	875.646726805	 6.000	 0.024
1700227252.4599700	6.05400	13297.100000000	6.62	13208.335656961	878.197500000	4.37	875.646726805	 6.000	 0.026
1700227253.6574240	6.04300	13297.100000000	6.62	13208.335656961	878.197500000	4.36	875.660716048	 6.000	 0.023
1700227255.3572509	6.03200	13297.100000000	6.62	13208.335656961	878.197500000	4.36	875.660716048	 6.000	 0.022
1700227256.5610390	6.01200	13290.500000000	6.63	13201.619096557	877.767500000	4.36	875.231958157	 6.000	 0.027
1700227258.2621510	6.01100	13281.900000000	6.63	13193.076609500	877.767500000	4.37	875.217975763	 6.000	 0.025
1700227259.4593251	5.99500	13280.900000000	6.63	13192.083297051	877.720000000	4.37	875.163608515	 6.000	 0.022
1700227261.1607809	5.97900	13279.000000000	6.64	13190.035379250	877.720000000	4.35	875.191571789	 6.000	 0.024
1700227262.3592341	5.97400	13280.000000000	6.63	13191.189315847	877.720000000	4.37	875.170613730	 6.000	 0.024
1700227264.0666821	5.95800	13279.000000000	6.64	13190.035379250	877.530000000	4.36	874.995144206	 6.000	 0.023
1700227265.2724700	5.94100	13279.000000000	6.64	13190.035379250	877.387500000	4.35	874.860029615	 6.000	 0.029
1700227267.4619620	5.93000	13279.000000000	6.64	13190.035379250	877.337500000	4.35	874.810173648	 6.000	 0.022
1700227268.6644299	5.91300	13279.000000000	6.64	13190.035379250	877.290000000	4.35	874.762810481	 6.000	 0.025
1700227270.3632650	5.90800	13279.000000000	6.64	13190.035379250	877.290000000	4.36	874.748854879	 6.000	 0.024
1700227271.5620649	5.88900	13279.000000000	6.64	13190.035379250	877.195000000	4.36	874.661111895	 6.000	 0.026
1700227273.2671609	5.88000	13279.000000000	6.64	13190.035379250	876.957500000	4.36	874.424297944	 6.000	 0.025
1700227274.4629741	5.86600	13279.000000000	6.64	13190.035379250	876.910000000	4.37	874.362966420	 6.000	 0.027
1700227276.1654420	5.85300	13279.000000000	6.64	13190.035379250	876.862500000	4.37	874.315604386	 6.000	 0.029
