----------------------------------------------------------------------------------------------------------------------
time (s)	T (K)	B (T)	R1 (Ohm)	Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 I_leak(nA)
1701290878.8040149	4.97600	6.895210	774.540000000	9.23	764.515914562	45.361800000	-168.76	-44.492038223	0.028410740
1701290880.0590210	4.96900	6.900962	774.540000000	9.23	764.515914562	45.428600000	-168.76	-44.557557407	0.027339420
1701290881.7864349	4.97800	6.909590	774.540000000	9.23	764.502903338	45.528700000	-168.77	-44.656667020	0.020787720
1701290883.0038371	4.97300	6.915342	774.540000000	9.23	764.515914562	45.581200000	-168.78	-44.710019971	0.026680120
1701290884.7621610	4.97100	6.923970	774.540000000	9.23	764.515914562	45.643200000	-168.80	-44.773622856	0.027298190
1701290885.9792819	4.97100	6.931160	774.692500000	9.23	764.653427124	45.671800000	-168.80	-44.802606870	0.025279130
1701290887.6953571	4.96700	6.939788	774.540000000	9.23	764.515914562	45.752800000	-168.82	-44.884853996	0.019716440
1701290888.9021420	4.97000	6.945540	774.540000000	9.23	764.515914562	45.814800000	-168.84	-44.948465839	0.020210880
1701290890.6076050	4.97500	6.954168	774.692500000	9.23	764.653427124	45.833900000	-168.84	-44.967204667	0.026556500
1701290891.8562829	4.97300	6.959920	774.692500000	9.23	764.653427124	45.838700000	-168.84	-44.971913902	0.022848030
1701290893.5880320	4.96800	6.968548	774.692500000	9.23	764.653427124	45.919700000	-168.86	-45.055101166	0.021611850
1701290894.7928240	4.96900	6.974300	774.692500000	9.23	764.653427124	45.943600000	-168.87	-45.079480147	0.022023920
1701290896.5092540	4.96200	6.982928	774.692500000	9.23	764.653427124	46.005500000	-168.88	-45.142074895	0.028575570
1701290897.7649140	4.97400	6.990118	774.692500000	9.23	764.653427124	46.067500000	-168.90	-45.205699798	0.030306190
1701290899.4809921	4.97200	6.998746	774.692500000	9.23	764.653427124	46.115200000	-168.91	-45.254365910	0.021529440
1701290900.6917701	4.98000	7.004498	774.692500000	9.23	764.653427124	46.134300000	-168.92	-45.274038235	0.021241010
1701290902.4634190	4.97700	7.013126	774.692500000	9.23	764.653427124	46.239200000	-168.94	-45.380701110	0.018727460
1701290903.6678510	4.96500	7.018878	774.692500000	9.23	764.653427124	46.272600000	-168.95	-45.414410150	0.026515320
1701290905.8829529	4.97700	7.030382	774.692500000	9.23	764.653427124	46.372700000	-168.97	-45.516373345	0.024496230
1701290907.0897450	4.96700	7.036134	774.692500000	9.23	764.653427124	46.429900000	-168.97	-45.572517080	0.022600770
1701290908.8075371	4.97200	7.044762	774.692500000	9.23	764.653427124	46.496700000	-169.00	-45.642734324	0.024290210
1701290910.0608399	4.98600	7.051952	774.692500000	9.23	764.653427124	46.549100000	-168.95	-45.686716283	0.025732410
1701290911.7955849	4.96700	7.060580	774.692500000	9.23	764.653427124	46.611100000	-168.97	-45.749437057	0.026968580
1701290913.0053470	4.98200	7.066332	774.692500000	9.23	764.653427124	46.635000000	-168.98	-45.775697019	0.025320350
1701290914.7088461	4.97100	7.074960	774.692500000	9.23	764.653427124	46.697000000	-169.00	-45.839355582	0.022312320
1701290915.9671240	4.96200	7.080712	774.692500000	9.23	764.653427124	46.754200000	-169.00	-45.894570737	0.020169630
1701290917.6978600	4.97700	7.089340	774.692500000	9.23	764.653427124	46.840000000	-169.01	-45.981599742	0.023301290
1701290918.9074881	4.97300	7.095092	774.692500000	9.23	764.653427124	46.854300000	-169.02	-45.996572465	0.022765630
1701290920.6147530	4.96800	7.103720	774.692500000	9.23	764.653427124	46.940100000	-169.04	-46.083608257	0.022518370
1701290921.8674200	4.96100	7.110910	774.692500000	9.23	764.653427124	46.949700000	-169.04	-46.093033091	0.025814790
1701290923.5938251	4.97400	7.119538	774.692500000	9.23	764.653427124	47.002100000	-169.05	-46.146347896	0.021694260
1701290924.7929749	4.96900	7.125290	774.692500000	9.23	764.653427124	47.049800000	-169.06	-46.195050231	0.030883070
1701290926.4994471	4.98400	7.133918	774.692500000	9.23	764.653427124	47.097500000	-169.07	-46.243754330	0.028163500
1701290927.7052381	4.96700	7.139670	774.692500000	9.23	764.653427124	47.145200000	-169.09	-46.292460188	0.024661080
1701290929.4665530	4.96800	7.148298	774.692500000	9.23	764.653427124	47.216700000	-169.10	-46.365473161	0.026226860
1701290930.6813240	4.96600	7.154050	774.692500000	9.23	764.653427124	47.269200000	-169.12	-46.418897042	0.020375690
1701290932.9030499	4.97400	7.165554	774.692500000	9.23	764.653427124	47.340700000	-169.13	-46.491916816	0.019798830
1701290934.1171801	4.97100	7.171306	774.692500000	9.23	764.653427124	47.350200000	-169.13	-46.501246488	0.025814820
1701290935.8216410	4.97300	7.179934	774.692500000	9.23	764.653427124	47.445600000	-169.16	-46.598678445	0.026968560
1701290937.0679700	4.97200	7.185686	774.692500000	9.23	764.653427124	47.502800000	-169.14	-46.652047982	0.022641990
1701290938.8027070	4.96700	7.195752	774.692500000	9.23	764.653427124	47.541000000	-169.18	-46.695182592	0.024784650
1701290940.0051551	4.97400	7.201504	774.692500000	9.23	764.653427124	47.579100000	-169.13	-46.725102967	0.024949470
1701290941.7734480	4.97100	7.210132	774.692500000	9.23	764.653427124	47.674500000	-169.15	-46.821613291	0.022806820
1701290942.9795959	4.97200	7.215884	774.692500000	9.23	764.653427124	47.746000000	-169.16	-46.893716193	0.022435960
1701290944.7099800	4.97600	7.224512	774.692500000	9.23	764.653427124	47.846100000	-169.15	-46.991086645	0.024331430
1701290945.9234049	4.96800	7.230264	774.692500000	9.23	764.653427124	47.879500000	-169.18	-47.028601550	0.024001770
1701290947.6800749	4.98000	7.238892	774.692500000	9.23	764.653427124	47.989200000	-169.21	-47.140120743	0.023672120
1701290948.8798120	4.96600	7.246082	774.692500000	9.23	764.653427124	48.013000000	-169.21	-47.164441007	0.026927380
1701290950.6139221	4.97300	7.254710	774.692500000	9.23	764.653427124	48.036900000	-169.22	-47.188859922	0.019510370
1701290951.8250580	4.96500	7.260462	774.692500000	9.23	764.653427124	48.089300000	-169.23	-47.242217979	0.022641990
1701290953.5820251	4.97100	7.269090	774.692500000	9.23	764.653427124	48.170400000	-169.25	-47.324714976	0.023218890
1701290954.7951510	4.97200	7.274842	774.692500000	9.23	764.653427124	48.222800000	-169.26	-47.378078191	0.022600760
1701290956.5065970	4.96300	7.283470	774.692500000	9.23	764.653427124	48.270500000	-169.27	-47.426825565	0.021158590
1701290957.7103839	4.98000	7.289222	774.692500000	9.23	764.653427124	48.342000000	-169.29	-47.499900568	0.025279130
1701290959.4763410	4.97400	7.297850	774.692500000	9.23	764.653427124	48.399300000	-169.30	-47.558085170	0.024908290
1701290960.6871150	4.96500	7.305040	774.692500000	9.23	764.653427124	48.456500000	-169.31	-47.616173876	0.026309290
1701290962.9151890	4.97400	7.315106	774.692500000	9.23	764.653427124	48.590000000	-169.29	-47.743580501	0.022147530
1701290964.1249690	4.97100	7.322296	774.692500000	9.23	764.653427124	48.656800000	-169.30	-47.811109634	0.022394780
1701290965.8846600	4.96300	7.330924	774.692500000	9.23	764.653427124	48.723500000	-169.33	-47.880434756	0.021323390
1701290967.0950651	4.97400	7.336676	774.692500000	9.23	764.653427124	48.756900000	-169.33	-47.913256834	0.018933550
1701290968.8138449	4.97500	7.345304	774.692500000	9.23	764.653427124	48.842700000	-169.34	-48.000411962	0.027174590
1701290970.0242691	4.96800	7.351056	774.692500000	9.23	764.653427124	48.866600000	-169.34	-48.022953295	0.024290210
1701290971.7290771	4.98000	7.359684	774.692500000	9.23	764.653427124	48.919000000	-169.35	-48.076343176	0.020087250
1701290972.9804089	4.97100	7.365436	774.692500000	9.23	764.653427124	48.995300000	-169.37	-48.155117497	0.020375710
1701290974.7147901	4.96300	7.374064	774.692500000	9.23	764.653427124	49.085900000	-169.39	-48.246058512	0.027215810
1701290975.9279139	4.97600	7.381254	774.692500000	9.23	764.653427124	49.138400000	-169.40	-48.299554808	0.028451960
1701290977.6892340	4.97000	7.389882	774.692500000	9.23	764.653427124	49.214700000	-169.41	-48.376447657	0.023630910
1701290978.9000061	4.97100	7.395634	774.692500000	9.23	764.653427124	49.267100000	-169.42	-48.429850416	0.027751430
1701290980.6154399	4.96900	7.404262	774.692500000	9.23	764.653427124	49.348200000	-169.44	-48.512415784	0.025031890
1701290981.8252189	4.97000	7.410014	774.692500000	9.23	764.653427124	49.386300000	-169.45	-48.551765031	0.018150600
1701290983.5283310	4.97400	7.418642	774.692500000	9.23	764.653427124	49.472200000	-169.47	-48.639056217	0.025691170
1701290984.7809989	4.97100	7.424394	774.692500000	9.23	764.653427124	49.529400000	-169.48	-48.697187609	0.023836960
1701290986.5227311	4.96700	7.433022	774.692500000	9.23	764.653427124	49.620000000	-169.50	-48.789108513	0.022394730
1701290987.7291551	4.96900	7.440212	774.692500000	9.23	764.653427124	49.643800000	-169.48	-48.809665415	0.025814800
1701290989.4858439	4.97300	7.448840	774.692500000	9.23	764.653427124	49.720100000	-169.48	-48.883732675	0.026515330
1701290990.6946170	4.96600	7.454592	774.692500000	9.23	764.653427124	49.782100000	-169.48	-48.945641644	0.020210900
1701290992.4854980	4.97000	7.463220	774.692500000	9.23	764.653427124	49.867900000	-169.50	-49.032857405	0.025402760
1701290993.6962750	4.95800	7.470410	774.692500000	9.23	764.653427124	49.906100000	-169.51	-49.071369864	0.022848030
1701290995.4885070	4.97300	7.479038	774.692500000	9.23	764.653427124	49.963300000	-169.52	-49.129517947	0.021859120
1701290996.7036321	4.96700	7.484790	774.692500000	9.23	764.653427124	50.030100000	-169.52	-49.196156065	0.025938430
1701290998.4984970	4.97300	7.493418	774.692500000	9.23	764.653427124	50.077700000	-169.54	-49.244868559	0.025320330
1701290999.7126300	4.97200	7.499170	774.692500000	9.23	764.653427124	50.144500000	-169.54	-49.311511049	0.028204720
1701291001.4918859	4.97000	7.509236	774.692500000	9.23	764.653427124	50.220800000	-169.56	-49.389404951	0.023218850
1701291002.7013121	4.97100	7.514988	774.692500000	9.23	764.653427124	50.258900000	-169.57	-49.428780537	0.016131580
1701291004.9247601	4.98000	7.526492	774.692500000	9.23	764.653427124	50.325700000	-169.58	-49.496383897	0.022683200
1701291006.1411581	4.95900	7.532244	774.692500000	9.23	764.653427124	50.373400000	-169.59	-49.544251282	0.026391700
1701291007.8998430	4.97700	7.540872	774.692500000	9.23	764.653427124	50.425800000	-169.60	-49.597695991	0.024331400
1701291009.1195951	4.96900	7.546624	774.692500000	9.23	764.653427124	50.483000000	-169.61	-49.655863841	0.015389840
1701291010.8280590	4.97200	7.555252	774.692500000	9.23	764.653427124	50.573600000	-169.60	-49.742112656	0.024372610
1701291012.0398250	4.96800	7.561004	774.692500000	9.23	764.653427124	50.616600000	-169.60	-49.784405687	0.028534370
1701291013.7419310	4.96400	7.569632	774.692500000	9.23	764.653427124	50.711900000	-169.61	-49.880055790	0.026144450
1701291014.9959490	4.97400	7.576822	774.692500000	9.23	764.653427124	50.759600000	-169.61	-49.927931902	0.023754530
1701291016.7283361	4.96400	7.585450	774.692500000	9.23	764.653427124	50.826400000	-169.63	-49.995555403	0.022312330
1701291017.9407589	4.96700	7.591202	774.845000000	9.23	764.803950909	50.845400000	-169.63	-50.015203342	0.024372620
1701291019.6445799	4.97300	7.599830	774.845000000	9.23	764.803950909	50.931300000	-169.65	-50.102577920	0.027504240
1701291020.8972621	4.97700	7.605582	774.845000000	9.23	764.803950909	50.940800000	-169.65	-50.111923342	0.029193660
1701291022.6322751	4.96900	7.614210	774.845000000	9.23	764.803950909	50.993300000	-169.66	-50.165486773	0.025361530
1701291023.8460469	4.96400	7.619962	774.845000000	9.23	764.803950909	51.045700000	-169.67	-50.218953571	0.023054070
1701291025.6107030	4.96400	7.628590	774.845000000	9.23	764.803950909	51.150600000	-169.69	-50.324073769	0.023383690
1701291026.8221221	4.96700	7.635780	774.845000000	9.23	764.803950909	51.207800000	-169.70	-50.382268608	0.021817910
1701291028.5375619	4.96500	7.644408	774.692500000	9.23	764.653427124	51.274600000	-169.72	-50.450869991	0.019263150
1701291029.7466950	4.95800	7.650160	774.845000000	9.23	764.803950909	51.317500000	-169.72	-50.494039921	0.023507330
1701291031.5136390	4.97300	7.658788	774.845000000	9.23	764.803950909	51.379500000	-169.73	-50.556963944	0.028905210
1701291032.7204270	4.97200	7.664540	774.845000000	9.23	764.803950909	51.384300000	-169.73	-50.561687100	0.024496270
1701291034.9448631	4.96800	7.676044	774.845000000	9.23	764.803950909	51.470100000	-169.75	-50.648992783	0.023919380
1701291036.1656160	4.96600	7.681796	774.845000000	9.23	764.803950909	51.493900000	-169.76	-50.673372184	0.024949520
1701291037.9159579	4.96300	7.690424	774.845000000	9.23	764.803950909	51.551200000	-169.76	-50.730718735	0.020293270
1701291039.1176691	4.96900	7.697614	774.845000000	9.23	764.803950909	51.613200000	-169.74	-50.787885611	0.026103250
1701291040.8501339	4.97500	7.706242	774.845000000	9.23	764.803950909	51.689400000	-169.75	-50.864794270	0.023383660
1701291042.0635591	4.97300	7.711994	774.845000000	9.23	764.803950909	51.727600000	-169.75	-50.902384861	0.023507300
1701291043.8218780	4.97400	7.720622	774.845000000	9.23	764.803950909	51.813400000	-169.76	-50.988745598	0.025485170
1701291045.0356491	4.95900	7.726374	774.845000000	9.23	764.803950909	51.837300000	-169.77	-51.013229571	0.022394790
1701291046.7431059	4.96300	7.735002	774.845000000	9.23	764.803950909	51.932600000	-169.79	-51.109909605	0.030635830
1701291047.9459031	4.97600	7.740754	774.845000000	9.23	764.803950909	51.985100000	-169.80	-51.163507100	0.022848030
1701291049.6483741	4.96800	7.749382	774.845000000	9.23	764.803950909	52.075700000	-169.81	-51.254605510	0.018233010
1701291050.8595049	4.97600	7.755134	774.845000000	9.23	764.803950909	52.142400000	-169.82	-51.322184338	0.024743450
1701291052.6188300	4.97000	7.763762	774.845000000	9.23	764.803950909	52.214000000	-169.84	-51.394588954	0.030264990
1701291053.8355999	4.97400	7.770952	774.845000000	9.24	764.790926175	52.242600000	-169.84	-51.423705260	0.020210900
1701291055.6188419	4.96800	7.779580	774.845000000	9.24	764.790926175	52.309300000	-169.86	-51.492255464	0.019386760
1701291056.8326070	4.97000	7.785332	774.845000000	9.23	764.803950909	52.352200000	-169.87	-51.535450288	0.025073100
1701291058.5530281	4.95900	7.793960	774.845000000	9.24	764.790926175	52.428500000	-169.88	-51.612490841	0.024290230
1701291059.7677951	4.96800	7.799712	774.845000000	9.24	764.790926175	52.452400000	-169.88	-51.636018856	0.027298200
1701291061.5297520	4.97300	7.808340	774.845000000	9.24	764.790926175	52.504800000	-169.89	-51.689534748	0.025979640
1701291062.7448750	4.96800	7.815530	774.845000000	9.24	764.790926175	52.543000000	-169.90	-51.729072193	0.023466070
1701291064.4702849	4.97200	7.824158	774.845000000	9.24	764.790926175	52.614500000	-169.91	-51.801395557	0.020540510
1701291065.7345660	4.97600	7.829910	774.845000000	9.24	764.790926175	52.671700000	-169.88	-51.851905621	0.021900300
1701291067.4659510	4.97100	7.838538	774.845000000	9.24	764.790926175	52.776600000	-169.89	-51.957114389	0.022806840
1701291068.6770871	4.95900	7.844290	774.845000000	9.24	764.790926175	52.833900000	-169.90	-52.015465949	0.025649980
1701291070.4433880	4.96600	7.854356	774.845000000	9.24	764.790926175	52.900600000	-169.91	-52.083074168	0.019180780
1701291071.6528080	4.97200	7.860108	774.845000000	9.24	764.790926175	52.924500000	-169.92	-52.107575123	0.023301290
1701291073.8629260	4.96500	7.870174	774.845000000	9.24	764.790926175	53.015100000	-169.94	-52.199689117	0.022436000
1701291075.0720661	4.97400	7.877364	774.845000000	9.24	764.790926175	53.043700000	-169.94	-52.228819428	0.027751450
1701291076.8419960	4.97200	7.885992	774.845000000	9.24	764.790926175	53.120000000	-169.96	-52.305888745	0.021735480
1701291078.0477879	4.97000	7.891744	774.845000000	9.24	764.790926175	53.172400000	-169.97	-52.359426757	0.026968550
1701291079.7692070	4.97300	7.900372	774.997500000	9.23	764.954474695	53.229600000	-169.98	-52.417693083	0.022312340
1701291080.9753549	4.97000	7.906124	774.997500000	9.23	764.954474695	53.277300000	-169.99	-52.466605834	0.022477160
1701291082.7386601	4.95900	7.914752	774.845000000	9.24	764.790926175	53.344100000	-170.00	-52.533359882	0.024455040
1701291083.9510770	4.96700	7.921942	774.997500000	9.24	764.941447397	53.382200000	-170.00	-52.571851453	0.023383660
1701291085.6668551	4.96500	7.929132	774.997500000	9.24	764.941447397	53.449000000	-170.02	-52.639579372	0.019180750
1701291086.8776419	4.96400	7.936322	774.997500000	9.24	764.941447397	53.463300000	-170.02	-52.653662816	0.021653070
1701291088.6366031	4.97100	7.944950	774.997500000	9.24	764.941447397	53.539600000	-170.03	-52.730750275	0.028781590
1701291089.8513720	4.98100	7.950702	774.845000000	9.24	764.790926175	53.615900000	-170.05	-52.808811777	0.022930460
1701291091.5701540	4.96900	7.959330	774.845000000	9.24	764.790926175	53.673100000	-170.06	-52.867092715	0.018809920
1701291092.7765861	4.97300	7.965082	774.997500000	9.24	764.941447397	53.682600000	-170.06	-52.876450054	0.024125360
1701291094.4804020	4.96500	7.973710	774.845000000	9.23	764.803950909	53.773200000	-170.04	-52.962770246	0.022930440
1701291095.6888371	4.97700	7.979462	774.997500000	9.23	764.954474695	53.816100000	-170.03	-53.003073050	0.022065120
1701291097.3913071	4.95000	7.988090	774.997500000	9.24	764.941447397	53.897200000	-170.05	-53.085877326	0.027669050
1701291098.6413350	4.97300	7.995280	774.997500000	9.23	764.954474695	53.916300000	-170.05	-53.104689811	0.025320330
1701291100.8710451	4.97800	8.005346	774.845000000	9.23	764.816967256	54.002100000	-170.06	-53.192128198	0.023836910
1701291102.0708489	4.97000	8.012536	774.997500000	9.23	764.954474695	54.002100000	-170.06	-53.192128198	0.019139540
1701291103.7723210	4.97100	8.019726	774.997500000	9.23	764.954474695	54.083200000	-170.08	-53.273965098	0.025443950
1701291104.9840930	4.97300	8.026916	774.997500000	9.23	764.954474695	54.126100000	-170.09	-53.318175716	0.022271150
1701291106.7437680	4.96700	8.035544	774.997500000	9.23	764.954474695	54.216700000	-170.11	-53.410352648	0.024455030
1701291107.9575441	4.96800	8.041296	774.997500000	9.23	764.967493604	54.273900000	-170.11	-53.467678219	0.023136460
1701291109.6719739	4.96900	8.049924	774.845000000	9.23	764.816967256	54.355000000	-170.13	-53.550503222	0.022065120
1701291110.8843920	4.96800	8.055676	774.997500000	9.23	764.954474695	54.402600000	-170.14	-53.598374956	0.028081090
1701291112.6427131	4.96700	8.064304	774.997500000	9.23	764.954474695	54.412200000	-170.14	-53.608808878	0.024372600
1701291113.8574820	4.97100	8.071494	774.997500000	9.23	764.954474695	54.455100000	-170.15	-53.652051481	0.020622940
1701291115.5808921	4.96900	8.078684	774.997500000	9.23	764.967493604	54.521900000	-170.15	-53.718843008	0.021776680
1701291116.7896760	4.97000	8.085874	774.997500000	9.23	764.954474695	54.583800000	-170.16	-53.780808423	0.024249010
1701291118.5479970	4.97300	8.094502	774.997500000	9.23	764.954474695	54.660100000	-170.18	-53.858917949	0.024042970
1701291119.7661150	4.97500	8.100254	774.997500000	9.23	764.954474695	54.693500000	-170.18	-53.892805132	0.021282210
1701291121.4805429	4.96000	8.108882	774.997500000	9.23	764.954474695	54.765000000	-170.15	-53.957381390	0.017450110
1701291122.6869810	4.97700	8.114634	774.997500000	9.23	764.954474695	54.808000000	-170.15	-53.999747270	0.020499340
1701291124.4462979	4.97000	8.123262	774.997500000	9.23	764.954474695	54.846100000	-170.15	-54.038267843	0.027215790
1701291125.6624191	4.96700	8.130452	774.997500000	9.23	764.954474695	54.912900000	-170.17	-54.106049420	0.025196710
1701291127.8785181	4.96400	8.140518	774.997500000	9.23	764.954474695	54.993900000	-170.18	-54.188807375	0.024661030
1701291129.0882981	4.96700	8.147708	774.997500000	9.23	764.954474695	55.075000000	-170.20	-54.270685428	0.021447020
1701291130.8486011	4.96800	8.156336	774.997500000	9.23	764.954474695	55.094100000	-170.20	-54.290488605	0.017738530
1701291132.0630269	4.96500	8.162088	774.997500000	9.23	764.954474695	55.170400000	-170.21	-54.367640838	0.025073110
1701291133.7847991	4.98000	8.170716	774.997500000	9.23	764.954474695	55.237100000	-170.23	-54.435335462	0.027298200
1701291134.9842510	4.96700	8.176468	774.997500000	9.23	764.954474695	55.284800000	-170.24	-54.484307551	0.020622920
1701291136.6877179	4.96600	8.185096	774.997500000	9.23	764.954474695	55.365900000	-170.25	-54.566198210	0.024290210
1701291137.8978670	4.97400	8.190848	774.997500000	9.23	764.954474695	55.375400000	-170.25	-54.575560993	0.029770520
1701291139.6611650	4.96700	8.199476	774.997500000	9.23	764.954474695	55.470800000	-170.27	-54.672531540	0.018603900
1701291140.8725770	4.96900	8.206666	774.997500000	9.23	764.954474695	55.523200000	-170.28	-54.726141985	0.021323390
1701291142.5893719	4.96900	8.213856	774.997500000	9.23	764.954474695	55.561400000	-170.28	-54.763793609	0.019098360
1701291143.7987890	4.96900	8.221046	774.997500000	9.23	764.954474695	55.599500000	-170.29	-54.803311486	0.027174600
1701291145.4996231	4.96600	8.229674	774.997500000	9.23	764.954474695	55.647200000	-170.30	-54.851310769	0.022477160
1701291146.7562790	4.96700	8.235426	774.997500000	9.23	764.954474695	55.656700000	-170.29	-54.859692378	0.025773580
1701291148.4883111	4.97100	8.244054	774.997500000	9.23	764.954474695	55.737800000	-170.31	-54.942581061	0.021158570
1701291149.7024331	4.96800	8.249806	774.997500000	9.23	764.954474695	55.799800000	-170.32	-55.004679732	0.028163510
1701291151.4604001	4.96900	8.258434	774.997500000	9.23	764.954474695	55.818900000	-170.31	-55.022523996	0.019963630
1701291152.6765180	4.96300	8.265624	774.997500000	9.23	764.954474695	55.880800000	-170.31	-55.083540860	0.019469160
1701291154.8956161	4.97700	8.275690	774.997500000	9.23	764.954474695	55.990500000	-170.30	-55.190688555	0.024825890
1701291156.0994120	4.96600	8.281442	774.997500000	9.23	764.954474695	56.043000000	-170.31	-55.243426730	0.024825850
1701291157.8653519	4.97100	8.291508	774.997500000	9.23	764.954474695	56.143100000	-170.33	-55.345064619	0.023589720
1701291159.0741360	4.96600	8.297260	774.997500000	9.23	764.954474695	56.176500000	-170.33	-55.378977911	0.021653060
1701291160.7929151	4.96600	8.305888	774.997500000	9.23	764.954474695	56.262300000	-170.35	-55.465537126	0.029646900
1701291162.0023429	4.97700	8.311640	774.997500000	9.23	764.954474695	56.314800000	-170.36	-55.519270346	0.027050950
1701291163.7656491	4.96500	8.320268	774.997500000	9.23	764.954474695	56.362500000	-170.36	-55.567284788	0.025155550
1701291164.9784210	4.97100	8.326020	774.997500000	9.23	764.954474695	56.429200000	-170.38	-55.635020780	0.025114320
1701291166.6918621	4.96600	8.334648	774.997500000	9.23	764.954474695	56.496000000	-170.39	-55.702857598	0.028204730
1701291167.9016399	4.97300	8.341838	774.997500000	9.23	764.954474695	56.558000000	-170.40	-55.765963865	0.022889250
1701291169.6619561	4.96000	8.350466	774.997500000	9.23	764.954474695	56.648600000	-170.41	-55.857272501	0.027957480
1701291170.8757250	4.97700	8.356218	774.997500000	9.23	764.954474695	56.710500000	-170.42	-55.920284919	0.018727430
1701291172.6014950	4.96700	8.364846	774.997500000	9.23	764.954474695	56.763000000	-170.43	-55.973041920	0.024001790
1701291173.8062811	4.96700	8.370598	774.997500000	9.23	764.954474695	56.777300000	-170.43	-55.987142910	0.021611810
1701291175.5655980	4.97100	8.379226	774.997500000	9.23	764.954474695	56.848800000	-170.44	-56.058637286	0.027957500
1701291176.7813699	4.97600	8.384978	774.997500000	9.23	764.954474695	56.896500000	-170.45	-56.107652952	0.027916290
1701291178.5014319	4.96300	8.395044	774.997500000	9.23	764.954474695	56.949000000	-170.44	-56.158435122	0.020540520
1701291179.7065780	4.97200	8.400796	774.997500000	9.23	764.954474695	57.025300000	-170.44	-56.232684047	0.020416900
1701291181.4715240	4.96200	8.409424	774.997500000	9.23	764.967493604	57.106300000	-170.49	-56.321475571	0.027751470
1701291182.6816649	4.96800	8.415176	774.997500000	9.23	764.954474695	57.144500000	-170.44	-56.351221195	0.024949510
1701291184.8993990	4.97200	8.426680	774.997500000	9.23	764.967493604	57.244600000	-170.46	-56.452914980	0.025402730
1701291186.1041970	4.96000	8.432432	774.997500000	9.23	764.967493604	57.282700000	-170.47	-56.491481943	0.028328310
1701291187.8665049	4.96400	8.441060	774.997500000	9.23	764.954474695	57.368600000	-170.48	-56.578184327	0.022806830
1701291189.0806279	4.96800	8.446812	774.997500000	9.23	764.954474695	57.406700000	-170.48	-56.616753560	0.019592830
1701291190.8080211	4.97600	8.455440	774.997500000	9.23	764.967493604	57.454400000	-170.49	-56.664791557	0.020334490
1701291192.0696721	4.96100	8.462630	774.997500000	9.23	764.954474695	57.478200000	-170.50	-56.689258632	0.027504240
1701291193.8110430	4.97100	8.471258	774.997500000	9.23	764.954474695	57.568800000	-170.51	-56.781598520	0.024702250
1701291195.0144801	4.97200	8.477010	774.997500000	9.23	764.967493604	57.626100000	-170.52	-56.839109223	0.020128490
1701291196.7757931	4.96600	8.485638	774.997500000	9.23	764.967493604	57.702400000	-170.53	-56.916356423	0.024455000
1701291197.9858730	4.96800	8.491390	774.997500000	9.23	764.954474695	57.750000000	-170.54	-56.965296359	0.026680150
1701291199.7113590	4.95500	8.500018	774.997500000	9.23	764.954474695	57.802500000	-170.53	-57.015092824	0.022188740
1701291200.9167719	4.97500	8.507208	774.997500000	9.23	764.954474695	57.845400000	-170.56	-57.061389211	0.024331420
1701291202.6740949	4.94900	8.515836	774.997500000	9.23	764.954474695	57.907400000	-170.56	-57.123543588	0.023466110
1701291203.8951910	4.96600	8.521588	774.997500000	9.23	764.954474695	57.964600000	-170.55	-57.177977321	0.028287140
1701291205.6052930	4.97300	8.530216	774.997500000	9.23	764.954474695	58.021800000	-170.56	-57.235398364	0.026556520
1701291206.8190651	4.96200	8.535968	774.997500000	9.23	764.954474695	58.088600000	-170.58	-57.305280456	0.019963620
1701291208.5707710	4.96500	8.544596	774.997500000	9.23	764.954474695	58.126700000	-170.57	-57.340872896	0.024661080
1701291209.7821760	4.96500	8.550348	774.997500000	9.23	764.954474695	58.184000000	-170.56	-57.395399978	0.028534360
1701291211.4926240	4.96800	8.558976	774.997500000	9.23	764.967493604	58.255500000	-170.56	-57.466931575	0.022065110
1701291212.7004099	4.96800	8.564728	774.997500000	9.23	764.954474695	58.322300000	-170.58	-57.535829033	0.019634030
1701291214.9039011	4.96700	8.576232	774.997500000	9.23	764.954474695	58.389000000	-170.59	-57.603629844	0.019798830
1701291216.1056981	4.96700	8.581984	774.997500000	9.23	764.954474695	58.436700000	-170.60	-57.651688245	0.026927360
1701291217.8128030	4.97100	8.590612	774.997500000	9.23	764.954474695	58.498700000	-170.60	-57.713855789	0.020746550
1701291219.0215831	4.96700	8.596364	774.997500000	9.23	764.954474695	58.546400000	-170.62	-57.762916405	0.024908280
1701291220.7822731	4.96500	8.606430	774.997500000	9.23	764.954474695	58.622700000	-170.63	-57.840195988	0.022188720
1701291221.9926791	4.96200	8.612182	774.997500000	9.23	764.967493604	58.665600000	-170.63	-57.883523458	0.024867090
1701291223.7160909	4.96000	8.620810	774.997500000	9.23	764.967493604	58.741900000	-170.65	-57.960807201	0.024125410
1701291224.9178920	4.95700	8.626562	774.997500000	9.23	764.967493604	58.799100000	-170.65	-58.018247083	0.016626030
1701291226.6216960	4.96700	8.635190	774.997500000	9.23	764.967493604	58.861100000	-170.66	-58.081424865	0.026597700
1701291227.8782160	4.95600	8.640942	774.997500000	9.23	764.967493604	58.918300000	-170.66	-58.137867193	0.023218880
1701291229.6123979	4.97400	8.649570	774.997500000	9.23	764.967493604	58.999400000	-170.69	-58.221896971	0.025938430
