----------------------------------------------------------------------------------------------------------------------
time (s)	T (K)	B (T)	R1 (Ohm)	Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 I_leak(nA)
1701268362.0247941	4.97700	5.360864	1291.665000000	6.26	1283.968133403	71.144400000	-112.57	-27.301479311	0.013289080
1701268363.7880840	4.97000	5.369492	1291.665000000	6.26	1283.968133403	71.125300000	-112.58	-27.314782310	0.013577590
1701268364.9968569	4.97100	5.375244	1291.665000000	6.26	1283.968133403	71.163500000	-112.59	-27.336333162	0.011311340
1701268366.7013040	4.98400	5.383872	1291.665000000	6.26	1283.968133403	71.201600000	-112.70	-27.474834766	0.009415926
1701268367.9130681	4.96600	5.389624	1291.665000000	6.26	1283.968133403	71.220700000	-112.69	-27.475324218	0.018316000
1701268369.6826839	4.98100	5.399690	1291.665000000	6.26	1283.968133403	71.297000000	-112.67	-27.484092883	0.017162280
1701268370.8901150	4.97500	5.405442	1291.665000000	6.26	1283.968133403	71.220700000	-112.70	-27.489085393	0.011064050
1701268372.6863201	4.97500	5.414070	1291.665000000	6.26	1283.968133403	71.297000000	-112.83	-27.663109072	0.012011760
1701268373.8940880	4.98200	5.419822	1291.665000000	6.26	1283.968133403	71.316100000	-112.89	-27.739336116	0.007149628
1701268375.6873021	4.97100	5.429888	1291.665000000	6.26	1283.968133403	71.354200000	-112.97	-27.850498724	0.015143270
1701268376.9014111	4.98300	5.435640	1291.817500000	6.26	1284.119724675	71.354200000	-112.97	-27.843619056	0.013124260
1701268378.6932690	4.97900	5.444268	1291.665000000	6.26	1283.968133403	71.354200000	-112.97	-27.843619056	0.006407957
1701268379.9060299	4.97300	5.450020	1291.817500000	6.26	1284.119724675	71.392400000	-112.96	-27.844757725	0.016709030
1701268381.6852751	4.97500	5.458648	1291.817500000	6.26	1284.119724675	71.430500000	-113.09	-28.011074924	0.017986360
1701268382.9010270	4.97800	5.465838	1291.817500000	6.26	1284.119724675	71.430500000	-113.10	-28.024836408	0.014648880
1701268384.7012200	4.97100	5.474466	1291.817500000	6.26	1284.119724675	71.487700000	-113.20	-28.164294636	0.014195550
1701268385.9050050	4.97600	5.480218	1291.817500000	6.26	1284.119724675	71.506800000	-113.24	-28.213109233	0.012547430
1701268387.6284029	4.96700	5.488846	1291.817500000	6.26	1284.119724675	71.506800000	-113.24	-28.213109233	0.013165490
1701268388.8455040	4.97200	5.494598	1291.817500000	6.26	1284.119724675	71.525900000	-113.26	-28.248172791	0.005501453
1701268391.1085069	4.97700	5.506102	1291.970000000	6.26	1284.271315947	71.602200000	-113.35	-28.381600918	0.012506180
1701268392.3152831	4.96300	5.511854	1291.970000000	6.26	1284.271315947	71.659400000	-113.35	-28.397384168	0.013577510
1701268394.0320480	4.97200	5.520482	1291.970000000	6.26	1284.271315947	71.697500000	-113.36	-28.426268801	0.011640900
1701268395.2414660	4.97000	5.527672	1291.970000000	6.26	1284.271315947	71.697500000	-113.47	-28.557175998	0.018686840
1701268397.0053890	4.97700	5.536300	1291.970000000	6.25	1284.286056804	71.792900000	-113.55	-28.684795967	0.009498291
1701268398.2201459	4.97800	5.542052	1291.970000000	6.26	1284.271315947	71.716600000	-113.63	-28.743784077	0.008839013
1701268399.9338419	4.98400	5.550680	1291.970000000	6.26	1284.271315947	71.907300000	-113.69	-28.896084157	0.011929330
1701268401.1439750	4.97700	5.556432	1291.970000000	6.26	1284.271315947	71.945500000	-113.70	-28.918333765	0.016626610
1701268402.9112461	4.96900	5.565060	1291.970000000	6.25	1284.286056804	71.945500000	-113.71	-28.932130546	0.006160721
1701268404.1176651	4.97900	5.570812	1292.125000000	6.25	1284.440134947	71.945500000	-113.71	-28.932130546	0.007808910
1701268405.8394489	4.96700	5.580878	1292.125000000	6.26	1284.425392322	71.945500000	-113.71	-28.932130546	0.014442810
1701268407.0465770	4.97600	5.586630	1292.125000000	6.26	1284.425392322	71.983600000	-113.78	-29.030249897	0.016956250
1701268408.8068650	4.97800	5.595258	1292.125000000	6.26	1284.425392322	72.002700000	-113.83	-29.093140467	0.011311270
1701268410.0205531	4.97100	5.601010	1292.125000000	6.26	1284.425392322	72.059900000	-113.95	-29.247345510	0.013701120
1701268411.8107719	4.97400	5.609638	1292.125000000	6.26	1284.425392322	72.079000000	-113.96	-29.268893927	0.015637710
1701268413.0105679	4.97400	5.615390	1292.125000000	6.25	1284.440134947	72.079000000	-113.95	-29.261995990	0.013783560
1701268414.7429399	4.97200	5.624018	1292.125000000	6.26	1284.425392322	72.079000000	-113.97	-29.282688839	0.016214590
1701268415.9506569	4.97300	5.631208	1292.277500000	6.25	1284.591727959	72.136200000	-114.06	-29.409429734	0.007520463
1701268417.6547451	4.96900	5.639836	1292.125000000	6.26	1284.425392322	72.136200000	-114.10	-29.457706281	0.013000640
1701268418.9153781	4.97000	5.645588	1292.125000000	6.26	1284.425392322	72.079000000	-114.22	-29.572084332	0.015102080
1701268420.6407659	4.96900	5.654216	1292.277500000	6.26	1284.576983594	72.212500000	-114.22	-29.626855809	0.016667830
1701268421.8620820	4.96700	5.659968	1292.125000000	6.26	1284.425392322	72.212500000	-114.23	-29.640647820	0.006490333
1701268424.1236820	4.97700	5.671472	1292.277500000	6.26	1284.576983594	72.307900000	-114.34	-29.797140447	0.016709050
1701268425.3256991	4.97000	5.677224	1292.277500000	6.26	1284.576983594	72.288800000	-114.35	-29.809960387	0.011723320
1701268427.0301471	4.97600	5.685852	1292.277500000	6.26	1284.576983594	72.365100000	-114.47	-29.972536031	0.006407975
1701268428.2402711	4.96700	5.691604	1292.277500000	6.26	1284.576983594	72.384200000	-114.48	-29.994244930	0.014442780
1701268429.9577551	4.98200	5.700232	1292.277500000	6.25	1284.591727959	72.422300000	-114.53	-30.065240383	0.011187720
1701268431.1646881	4.98800	5.707422	1292.277500000	6.25	1284.591727959	72.460500000	-114.60	-30.163914348	0.007273293
1701268432.9229119	4.96800	5.716050	1292.277500000	6.26	1284.576983594	72.479500000	-114.64	-30.213224530	0.014937240
1701268434.1226289	4.97300	5.721802	1292.277500000	6.25	1284.591727959	72.517700000	-114.73	-30.339550336	0.010116360
1701268435.8558111	4.96700	5.730430	1292.277500000	6.26	1284.576983594	72.574900000	-114.80	-30.446292286	0.019346100
1701268437.1104610	4.97100	5.736182	1292.277500000	6.25	1284.591727959	72.746600000	-114.82	-30.532152883	0.007149635
1701268438.8521800	4.98100	5.744810	1292.277500000	6.25	1284.591727959	72.746600000	-114.81	-30.525238153	0.012258980
1701268440.0581241	4.96500	5.752000	1292.277500000	6.25	1284.591727959	72.746600000	-114.82	-30.539067277	0.016297000
1701268441.8210621	4.97900	5.760628	1292.277500000	6.25	1284.606458237	72.841900000	-114.94	-30.717472802	0.012588600
1701268443.0331719	4.96700	5.766380	1292.277500000	6.25	1284.606458237	72.841900000	-114.94	-30.710556071	0.006119535
1701268444.7512200	4.97100	5.775008	1292.430000000	6.25	1284.758052987	72.899200000	-115.06	-30.880008795	0.007767682
1701268445.9606421	4.97300	5.780760	1292.277500000	6.25	1284.591727959	72.861000000	-115.09	-30.898381203	0.008797817
1701268447.7239330	4.97700	5.789388	1292.277500000	6.25	1284.606458237	72.899200000	-115.13	-30.956055997	0.014937290
1701268448.9340570	4.97700	5.795140	1292.430000000	6.25	1284.743320971	72.822900000	-115.19	-30.999582394	0.006243121
1701268450.6534641	4.96900	5.803768	1292.430000000	6.25	1284.743320971	72.975500000	-115.22	-31.099112633	0.011558480
1701268451.8642240	4.97100	5.810958	1292.430000000	6.25	1284.758052987	73.032700000	-115.30	-31.206488958	0.008632962
1701268453.6275170	4.97500	5.819586	1292.430000000	6.25	1284.758052987	73.070800000	-115.31	-31.243522032	0.011311260
1701268454.8362911	4.97100	5.825338	1292.430000000	6.25	1284.758052987	73.013600000	-115.34	-31.246708932	0.011805740
1701268457.0573580	4.97800	5.836842	1292.430000000	6.25	1284.758052987	73.128000000	-115.43	-31.399447257	0.015390500
1701268458.2567980	4.97200	5.842594	1292.430000000	6.25	1284.758052987	73.128000000	-115.44	-31.413278742	0.009704317
1701268459.9586041	4.97400	5.851222	1292.430000000	6.25	1284.758052987	73.128000000	-115.44	-31.413278742	0.012135370
1701268461.1700161	4.98100	5.856974	1292.430000000	6.25	1284.758052987	73.147100000	-115.45	-31.428400478	0.009086260
1701268462.9366510	4.97400	5.865602	1292.430000000	6.25	1284.758052987	73.204300000	-115.55	-31.577521930	0.008550580
1701268464.1470640	4.97800	5.871354	1292.582500000	6.25	1284.909647738	73.242500000	-115.57	-31.614757353	0.007685276
1701268465.8638320	4.97200	5.879982	1292.582500000	6.25	1284.909647738	73.280600000	-115.66	-31.728080024	0.013536300
1701268467.0696170	4.96800	5.887172	1292.582500000	6.25	1284.909647738	73.280600000	-115.68	-31.755746649	0.013083070
1701268468.7687180	4.98400	5.894362	1292.582500000	6.25	1284.909647738	73.299700000	-115.70	-31.791691792	0.013865930
1701268470.0243671	4.97500	5.901552	1292.430000000	6.25	1284.758052987	73.356900000	-115.81	-31.934120232	0.004636090
1701268471.7667120	4.98400	5.910180	1292.430000000	6.25	1284.758052987	73.395100000	-115.82	-31.964587811	0.011393680
1701268472.9758389	4.97700	5.915932	1292.582500000	6.25	1284.909647738	73.509500000	-115.90	-32.111389277	0.011764510
1701268474.7357790	4.96300	5.924560	1292.582500000	6.25	1284.909647738	73.452300000	-115.94	-32.127911266	0.012835820
1701268475.9506929	4.97400	5.930312	1292.582500000	6.25	1284.909647738	73.643000000	-116.00	-32.280655880	0.010487220
1701268477.6664720	4.97800	5.938940	1292.582500000	6.25	1284.909647738	73.681200000	-116.01	-32.311269956	0.011640880
1701268478.8772280	4.97500	5.946130	1292.582500000	6.25	1284.909647738	73.681200000	-116.01	-32.311269956	0.018398410
1701268480.6351800	4.96600	5.954758	1292.582500000	6.25	1284.909647738	73.719300000	-116.14	-32.480527501	0.009910312
1701268481.8549211	4.97300	5.960510	1292.582500000	6.25	1284.909647738	73.719300000	-116.15	-32.494387112	0.010981640
1701268484.0680060	4.97500	5.972014	1292.582500000	6.25	1284.909647738	73.624000000	-116.20	-32.500814986	0.012464970
1701268485.2717941	4.97200	5.977766	1292.582500000	6.25	1284.909647738	73.757500000	-116.14	-32.497358319	0.014607610
1701268486.9732471	4.97800	5.986394	1292.582500000	6.25	1284.909647738	73.776500000	-116.25	-32.630511554	0.006160777
1701268488.2308879	4.96500	5.992146	1292.735000000	6.25	1285.061242488	73.681200000	-116.31	-32.657545160	0.004636173
1701268489.9735961	4.97500	6.000774	1292.735000000	6.25	1285.061242488	73.833800000	-116.29	-32.704387363	0.018769240
1701268491.1763830	4.97200	6.006526	1292.735000000	6.25	1285.061242488	73.929100000	-116.38	-32.850673640	0.011105250
1701268492.9446630	4.97400	6.016592	1292.735000000	6.25	1285.061242488	73.814700000	-116.42	-32.841381913	0.004718566
1701268494.1504400	4.97200	6.022344	1292.582500000	6.25	1284.909647738	73.852800000	-116.54	-32.996785410	0.013412680
1701268495.8694930	4.96800	6.030972	1292.735000000	6.25	1285.061242488	73.986400000	-116.51	-33.028747775	0.017945160
1701268497.0776191	4.97200	6.036724	1292.735000000	6.25	1285.061242488	74.062600000	-116.60	-33.159890566	0.011558480
1701268498.8405571	4.98000	6.045352	1292.735000000	6.25	1285.061242488	74.062600000	-116.57	-33.132147586	0.014772400
1701268500.0520661	4.96300	6.051104	1292.735000000	6.25	1285.061242488	74.005400000	-116.66	-33.210484815	0.014360370
1701268501.7734671	4.98100	6.059732	1292.735000000	6.25	1285.061242488	74.138900000	-116.75	-33.374425173	0.016379380
1701268502.9802439	4.97400	6.065484	1292.735000000	6.25	1285.061242488	74.196200000	-116.75	-33.400219386	0.009663072
1701268504.7401631	4.98000	6.075550	1292.735000000	6.25	1285.061242488	74.196200000	-116.77	-33.414094715	0.009168635
1701268505.9532740	4.97600	6.081302	1292.735000000	6.25	1285.061242488	74.253400000	-116.86	-33.543953003	0.015802530
1701268507.6713319	4.96900	6.089930	1292.735000000	6.25	1285.061242488	74.253400000	-116.87	-33.557826541	0.013907120
1701268508.8834519	4.97400	6.095682	1292.735000000	6.25	1285.061242488	74.291500000	-116.92	-33.630553217	0.009745489
1701268510.6457541	4.96700	6.104310	1292.735000000	6.25	1285.061242488	74.329700000	-116.99	-33.731106097	0.011270050
1701268511.8551641	4.96600	6.110062	1292.887500000	6.25	1285.212837238	74.329700000	-117.00	-33.744977648	0.005213035
1701268514.0755939	4.97100	6.121566	1292.887500000	6.25	1285.212837238	74.406000000	-117.11	-33.911458150	0.011105230
1701268515.2762611	4.98100	6.127318	1292.735000000	6.25	1285.061242488	74.406000000	-117.11	-33.911458150	0.016049740
1701268516.9798269	4.97700	6.135946	1292.735000000	6.25	1285.061242488	74.463200000	-117.21	-34.048532948	0.015308080
1701268518.1872480	4.98500	6.141698	1292.887500000	6.25	1285.212837238	74.482300000	-117.24	-34.091944909	0.010239940
1701268519.8920970	4.96200	6.150326	1292.735000000	6.25	1285.061242488	74.482300000	-117.24	-34.091944909	0.011517290
1701268521.1417611	4.98000	6.157516	1293.040000000	6.24	1285.379156862	74.596700000	-117.21	-34.109576244	0.014195630
1701268522.8814659	4.96900	6.166144	1292.887500000	6.24	1285.227560375	74.577600000	-117.35	-34.260490018	0.013041830
1701268524.0902381	4.97900	6.171896	1293.040000000	6.24	1285.379156862	74.615800000	-117.33	-34.257215892	0.003111632
1701268525.8505819	4.97000	6.180524	1292.887500000	6.24	1285.227560375	74.634900000	-117.34	-34.272928127	0.013371460
1701268527.0736749	4.97500	6.186276	1292.887500000	6.24	1285.227560375	74.673000000	-117.44	-34.408460033	0.012794610
1701268528.7807541	4.97300	6.194904	1293.040000000	6.24	1285.379156862	74.653900000	-117.47	-34.441282103	0.010610760
1701268529.9905219	4.97000	6.200656	1293.040000000	6.24	1285.379156862	74.653900000	-117.47	-34.441282103	0.010198690
1701268531.7541571	4.98000	6.210722	1293.040000000	6.24	1285.379156862	74.730200000	-117.60	-34.622205364	0.015349300
1701268532.9709091	4.97600	6.216474	1293.040000000	6.24	1285.379156862	74.844700000	-117.56	-34.633571032	0.013742300
1701268534.6843369	4.97100	6.225102	1293.040000000	6.24	1285.379156862	74.901900000	-117.68	-34.792085703	0.012300160
1701268535.8987391	4.98300	6.230854	1293.040000000	6.24	1285.379156862	74.863700000	-117.67	-34.760455710	0.007850071
1701268537.6540501	4.98200	6.239482	1293.040000000	6.24	1285.379156862	74.959100000	-117.67	-34.811703556	0.012506200
1701268538.8688049	4.97400	6.245234	1293.040000000	6.24	1285.379156862	74.959100000	-117.67	-34.811703556	0.014690030
1701268541.0895939	4.96700	6.256738	1293.040000000	6.24	1285.379156862	74.997200000	-117.80	-34.975376380	0.006984798
1701268542.3528571	4.96600	6.262490	1292.887500000	6.24	1285.227560375	75.111700000	-117.88	-35.119195081	0.008838964
1701268543.5855651	4.97300	6.269680	1292.887500000	6.24	1285.227560375	75.130800000	-117.90	-35.155941289	0.004965809
1701268544.7843590	4.97700	6.275432	1292.887500000	6.24	1285.227560375	75.207100000	-118.00	-35.309912682	0.013247830
1701268546.9899199	4.98100	6.286936	1293.040000000	6.24	1285.379156862	75.207100000	-118.02	-35.330771962	0.015143230
1701268548.1917109	4.96800	6.292688	1293.040000000	6.24	1285.379156862	75.207100000	-118.03	-35.344676211	0.012464970
1701268549.8941569	4.97100	6.301316	1293.040000000	6.24	1285.379156862	75.264300000	-118.11	-35.461966697	0.009498260
1701268551.1055710	4.97100	6.307068	1293.040000000	6.24	1285.379156862	75.321500000	-118.13	-35.509787407	0.011764540
1701268552.8588850	4.97100	6.315696	1293.040000000	6.24	1285.379156862	75.302400000	-118.15	-35.528597039	0.013659890
1701268554.0630341	4.97200	6.321448	1293.040000000	6.24	1285.379156862	75.340600000	-118.18	-35.581396874	0.014978430
1701268555.7920499	4.97200	6.330076	1293.040000000	6.24	1285.379156862	75.397800000	-118.27	-35.712761354	0.008674169
1701268557.0496919	4.97600	6.337266	1293.192500000	6.23	1285.545465862	75.378700000	-118.28	-35.710666291	0.011805670
1701268558.8020091	4.97100	6.345894	1293.040000000	6.24	1285.379156862	75.474100000	-118.37	-35.860223968	0.010940400
1701268560.0556600	4.97100	6.351646	1293.192500000	6.23	1285.545465862	75.474100000	-118.37	-35.860223968	0.009003798
1701268561.7880330	4.97200	6.360274	1293.192500000	6.23	1285.545465862	75.512200000	-118.39	-35.899198835	0.016503000
1701268563.0021391	4.96600	6.366026	1293.192500000	6.23	1285.545465862	75.607600000	-118.46	-36.028112080	0.010445990
1701268564.7600970	4.95800	6.374654	1293.192500000	6.23	1285.545465862	75.607600000	-118.50	-36.076828682	0.013536300
1701268565.9718599	4.98100	6.381844	1293.192500000	6.23	1285.545465862	75.569500000	-118.50	-36.058648933	0.019057660
1701268567.6822910	4.97900	6.389034	1293.192500000	6.23	1285.545465862	75.550400000	-118.52	-36.070392021	0.008220927
1701268568.8904290	4.96900	6.396224	1293.192500000	6.23	1285.545465862	75.645700000	-118.60	-36.213298999	0.008756558
1701268570.6570401	4.97300	6.404852	1293.345000000	6.23	1285.697064084	75.664800000	-118.66	-36.285036378	0.012464960
1701268571.8668101	4.96200	6.410604	1293.192500000	6.23	1285.545465862	75.741100000	-118.73	-36.412073461	0.014731230
1701268574.0859020	4.97000	6.422108	1293.345000000	6.23	1285.697064084	75.741100000	-118.73	-36.412073461	0.013536230
1701268575.3056221	4.97400	6.427860	1293.192500000	6.23	1285.545465862	75.817400000	-118.71	-36.420903393	0.010198720
1701268577.0668409	4.97000	6.436488	1293.345000000	6.23	1285.697064084	75.950900000	-118.79	-36.575684809	0.013495090
1701268578.2776141	4.97400	6.442240	1293.345000000	6.23	1285.697064084	75.970000000	-118.79	-36.591854911	0.008962574
1701268579.9946640	4.96400	6.450868	1293.345000000	6.23	1285.697064084	76.027200000	-118.87	-36.703102966	0.005295469
1701268581.2034390	4.97000	6.458058	1293.345000000	6.23	1285.697064084	76.046300000	-118.91	-36.761132484	0.014071960
1701268582.9078879	4.96200	6.466686	1293.345000000	6.23	1285.697064084	75.931800000	-118.97	-36.775370233	0.014731200
1701268584.1140089	4.97700	6.472438	1293.345000000	6.23	1285.697064084	76.046300000	-119.00	-36.865656109	0.006325506
1701268585.8733039	4.96800	6.481066	1293.345000000	6.23	1285.697064084	76.084400000	-119.11	-37.009497230	0.009951505
1701268587.0751150	4.96800	6.486818	1293.345000000	6.23	1285.697064084	76.217900000	-119.15	-37.123240620	0.012423760
1701268588.8031340	4.97900	6.495446	1293.345000000	6.23	1285.697064084	76.103500000	-119.20	-37.123189621	0.019387300
1701268590.0628591	4.96700	6.501198	1293.345000000	6.23	1285.697064084	76.179800000	-119.17	-37.132549268	0.016132150
1701268591.8071079	4.97400	6.511264	1293.497500000	6.23	1285.848662306	76.217900000	-119.15	-37.123240620	0.011228820
1701268593.0099051	4.97400	6.517016	1293.345000000	6.23	1285.697064084	76.275200000	-119.20	-37.213917211	0.005789851
1701268594.7761869	4.97400	6.525644	1293.345000000	6.23	1285.697064084	76.313300000	-119.27	-37.309215230	0.014648850
1701268595.9853261	4.96800	6.531396	1293.497500000	6.23	1285.848662306	76.351500000	-119.34	-37.411559415	0.007232010
1701268597.7053630	4.97400	6.540024	1293.497500000	6.23	1285.848662306	76.275200000	-119.29	-37.311490037	0.004018088
1701268598.9089170	4.96800	6.545776	1293.497500000	6.23	1285.848662306	76.332400000	-119.32	-37.374324656	0.018151160
1701268601.1170180	4.97600	6.557280	1293.497500000	6.23	1285.848662306	76.446800000	-119.42	-37.548942700	0.010940400
1701268602.3785200	4.97700	6.563032	1293.345000000	6.23	1285.697064084	76.504100000	-119.49	-37.660799300	0.015060830
1701268604.1078990	4.97100	6.571660	1293.497500000	6.23	1285.848662306	76.637600000	-119.45	-37.677607507	0.013495090
1701268605.3216560	4.96700	6.578850	1293.497500000	6.23	1285.848662306	76.656600000	-119.44	-37.679958005	0.009827885
1701268607.0254619	4.96900	6.586040	1293.497500000	6.23	1285.848662306	76.599400000	-119.60	-37.840300275	0.009086204
1701268608.2786391	4.97600	6.593230	1293.497500000	6.23	1285.848662306	76.599400000	-119.60	-37.840300275	0.011929320
1701268610.0060239	4.96900	6.601858	1293.497500000	6.23	1285.848662306	76.656600000	-119.65	-37.924380401	0.018151160
1701268611.2088101	4.97600	6.607610	1293.497500000	6.23	1285.848662306	76.732900000	-119.71	-38.024960096	0.006696352
1701268612.9096141	4.96600	6.616238	1293.497500000	6.23	1285.848662306	76.713900000	-119.75	-38.064378338	0.009869005
1701268614.1213350	4.98500	6.621990	1293.497500000	6.23	1285.848662306	76.752000000	-119.83	-38.173964890	0.016338190
1701268615.8873100	4.97300	6.630618	1293.497500000	6.23	1285.848662306	76.790200000	-119.83	-38.199940406	0.011476090
1701268617.0950871	4.96900	6.636370	1293.650000000	6.23	1286.014964143	76.866400000	-119.80	-38.202927594	0.012588560
1701268618.8115001	4.97300	6.644998	1293.650000000	6.23	1286.014964143	76.961800000	-119.87	-38.334234142	0.011970480
1701268620.0206161	4.97200	6.652188	1293.650000000	6.23	1286.014964143	76.961800000	-119.91	-38.376157621	0.013783500
1701268621.7277081	4.98300	6.660816	1293.650000000	6.23	1286.014964143	77.000000000	-119.90	-38.388215970	0.010610750
1701268622.9795289	4.96500	6.666568	1293.497500000	6.23	1285.848662306	77.076300000	-119.98	-38.517177957	0.016667810
1701268624.7127931	4.97100	6.675196	1293.650000000	6.23	1286.014964143	77.095300000	-120.00	-38.547650000	0.016132160
1701268625.9235570	4.97500	6.680948	1293.650000000	6.23	1286.014964143	77.095300000	-120.02	-38.575613699	0.017945130
1701268627.6878431	4.97700	6.689576	1293.650000000	6.23	1286.014964143	77.095300000	-120.13	-38.694383848	0.011022820
1701268628.8977351	4.97600	6.695328	1293.650000000	6.23	1286.014964143	77.114400000	-120.14	-38.724922109	0.017574310
1701268631.1201530	4.97200	6.706832	1293.650000000	6.23	1286.014964143	77.228800000	-120.20	-38.845296924	0.017821540
1701268632.3246570	4.97400	6.712584	1293.497500000	6.23	1285.863364188	77.267000000	-120.23	-38.906463374	0.010198720
1701268634.0858750	4.97100	6.722650	1293.650000000	6.23	1286.014964143	77.324200000	-120.30	-39.012194889	0.017986370
1701268635.2950010	4.96700	6.728402	1293.650000000	6.23	1286.014964143	77.362400000	-120.34	-39.080420171	0.003894503
1701268637.0170450	4.96900	6.737030	1293.650000000	6.23	1286.014964143	77.362400000	-120.35	-39.094402694	0.016214560
1701268638.2268131	4.96700	6.742782	1293.650000000	6.23	1286.014964143	77.362400000	-120.35	-39.094402694	0.007850113
1701268639.9871249	4.97700	6.751410	1293.650000000	6.23	1286.014964143	77.438700000	-120.46	-39.258849724	0.014071930
1701268641.1982541	4.97400	6.757162	1293.650000000	6.23	1286.014964143	77.476800000	-120.47	-39.285158374	0.016049700
1701268642.9272740	4.97400	6.765790	1293.650000000	6.23	1286.014964143	77.457700000	-120.47	-39.282464644	0.011558450
1701268644.1863010	4.97800	6.772980	1293.802500000	6.23	1286.166564098	77.495900000	-120.53	-39.371759029	0.013783500
1701268645.9240091	4.96700	6.781608	1293.802500000	6.23	1286.166564098	77.534000000	-120.58	-39.440059033	0.005789855
1701268647.1327829	4.96700	6.787360	1293.802500000	6.23	1286.166564098	77.629400000	-120.67	-39.593523278	0.008344526
1701268648.8957181	4.97200	6.795988	1293.650000000	6.23	1286.014964143	77.629400000	-120.70	-39.628480279	0.016049780
1701268650.1064610	4.97100	6.801740	1293.802500000	6.23	1286.166564098	77.629400000	-120.68	-39.614498782	0.008591735
1701268651.8238730	4.98000	6.810368	1293.802500000	6.23	1286.166564098	77.667500000	-120.74	-39.696875235	0.007891271
1701268653.0311451	4.97600	6.817558	1293.650000000	6.23	1286.014964143	77.801000000	-120.78	-39.814117152	0.014731190
1701268654.7395799	4.96900	6.824748	1293.802500000	6.23	1286.166564098	77.877300000	-120.74	-39.811116124	0.013701100
1701268655.9453590	4.97100	6.831938	1293.955000000	6.23	1286.318164054	77.896400000	-120.74	-39.813869019	0.012835770
1701268657.6996739	4.96300	6.840566	1293.802500000	6.23	1286.166564098	77.839200000	-120.91	-39.980634354	0.013948330
1701268658.9046111	4.97700	6.846318	1293.955000000	6.23	1286.318164054	77.953600000	-120.86	-39.990353693	0.013577480
1701268661.1399930	4.98400	6.857822	1293.802500000	6.23	1286.166564098	77.839200000	-120.92	-39.994621293	0.006943564
1701268662.3434250	4.96900	6.863574	1293.955000000	6.23	1286.318164054	77.820100000	-120.94	-40.005779477	0.011846880
1701268664.1057160	4.96200	6.872202	1293.955000000	6.23	1286.318164054	78.049000000	-120.98	-40.172515587	0.016585350
1701268665.3154819	4.96600	6.877954	1293.802500000	6.23	1286.166564098	78.068100000	-120.97	-40.175337114	0.012629770
1701268667.0239179	4.97100	6.886582	1293.955000000	6.23	1286.318164054	78.163700000	-121.07	-40.343780583	0.011805690
1701268668.2297001	4.96500	6.892334	1293.955000000	6.23	1286.318164054	78.163700000	-121.09	-40.357801112	0.013907110
1701268669.9471109	4.97100	6.905276	1293.955000000	6.23	1286.318164054	78.240000000	-121.17	-40.495386492	0.015266850
1701268672.9411139	4.97600	6.916780	1293.955000000	6.23	1286.318164054	78.259100000	-121.19	-40.533317363	0.010322390
1701268674.1458941	4.97000	6.922532	1293.955000000	6.23	1286.318164054	78.125600000	-121.25	-40.527140605	0.013124210
1701268675.9105320	4.96600	6.931160	1293.955000000	6.23	1286.318164054	78.316300000	-121.30	-40.689150478	0.015884940
1701268677.1229470	4.97500	6.936912	1293.955000000	6.23	1286.318164054	78.354500000	-121.31	-40.716007935	0.010734400
1701268678.8403611	4.97200	6.945540	1293.955000000	6.23	1286.318164054	78.392600000	-121.36	-40.791902849	0.011187570
1701268680.0451441	4.96800	6.951292	1293.955000000	6.23	1286.318164054	78.430800000	-121.40	-40.860865398	0.012794550
1701268681.7465961	4.97000	6.959920	1293.955000000	6.23	1286.318164054	78.430800000	-121.41	-40.874885660	0.014319140
1701268683.0052321	4.97500	6.967110	1293.955000000	6.23	1286.318164054	78.488000000	-121.47	-40.974821439	0.010075100
1701268684.7376051	4.96600	6.975738	1293.955000000	6.23	1286.318164054	78.526100000	-121.51	-41.043796562	0.008344485
1701268685.9463789	4.97200	6.981490	1293.955000000	6.23	1286.318164054	78.526100000	-121.54	-41.078843732	0.019552120
1701268687.6957049	4.97600	6.990118	1293.955000000	6.23	1286.318164054	78.621500000	-121.63	-41.226940985	0.006201838
1701268688.9074681	4.97500	6.995870	1293.955000000	6.23	1286.318164054	78.621500000	-121.63	-41.226940985	0.013289010
1701268691.1292441	4.97100	7.007374	1293.955000000	6.23	1286.318164054	78.659700000	-121.66	-41.282035887	0.014978430
1701268692.3326721	4.97200	7.013126	1293.955000000	6.23	1286.318164054	78.678700000	-121.72	-41.369126733	0.013124240
1701268694.0470951	4.96800	7.021754	1293.955000000	6.23	1286.318164054	78.774100000	-121.81	-41.524489497	0.005295413
1701268695.3010991	4.97000	7.028944	1294.107500000	6.23	1286.469764009	78.812200000	-121.85	-41.593656057	0.009292199
1701268697.0334780	4.96800	7.037572	1294.107500000	6.23	1286.469764009	78.812200000	-121.85	-41.593656057	0.019304890
1701268698.2492230	4.96500	7.043324	1293.955000000	6.23	1286.318164054	78.812200000	-121.85	-41.593656057	0.014071930
1701268700.0121570	4.97300	7.051952	1294.107500000	6.23	1286.469764009	78.907600000	-121.96	-41.763256105	0.009827913
1701268701.2249191	4.96800	7.057704	1294.107500000	6.23	1286.469764009	78.907600000	-121.97	-41.777277066	0.017656710
1701268702.9416921	4.97400	7.066332	1294.107500000	6.23	1286.469764009	78.945800000	-122.02	-41.860604057	0.016461760
