----------------------------------------------------------------------------------------------------------------------
time (s)	T (K)	B (T)	R1 (Ohm)	Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 I_leak(nA)
1701355379.2752140	4.96500	9.531064	1138.615000000	7.69	1128.385579377	70.286100000	-152.74	-62.481053620	0.016996980
1701355381.0405371	4.97400	9.539692	1138.615000000	7.69	1128.385579377	70.429100000	-152.69	-62.581128911	0.014401050
1701355382.2586651	4.96300	9.545444	1138.615000000	7.69	1128.385579377	70.495900000	-152.72	-62.657409654	0.017697500
1701355383.9647980	4.96800	9.554072	1138.615000000	7.69	1128.385579377	70.495900000	-152.72	-62.657409654	0.013494560
1701355385.1755919	4.97000	9.559824	1138.615000000	7.69	1128.385579377	70.648500000	-152.78	-62.826912213	0.019510500
1701355386.4402449	4.96700	9.567014	1138.615000000	7.69	1128.385579377	70.658000000	-152.79	-62.838744148	0.018851220
1701355387.6553710	4.96800	9.572766	1138.615000000	7.69	1128.385579377	70.658000000	-152.79	-62.838744148	0.011557910
1701355389.3694890	4.96000	9.581394	1138.615000000	7.69	1128.385579377	70.782000000	-152.89	-63.006539957	0.013535720
1701355390.5822790	4.97600	9.587146	1138.615000000	7.69	1128.385579377	70.753400000	-152.97	-63.024913657	0.014112640
1701355392.3446131	4.96600	9.595774	1138.615000000	7.69	1128.385579377	70.906000000	-152.90	-63.123683996	0.019634140
1701355393.5587521	4.97500	9.601526	1138.615000000	7.69	1128.385579377	70.963200000	-152.92	-63.181374213	0.015802030
1701355395.2728610	4.96500	9.610154	1138.615000000	7.69	1128.385579377	70.982300000	-152.92	-63.201763691	0.019634120
1701355396.4870059	4.95900	9.615906	1138.615000000	7.69	1128.385579377	70.982300000	-152.92	-63.201763691	0.021611970
1701355398.7490110	4.96900	9.628848	1138.615000000	7.69	1128.385579377	71.134900000	-152.99	-63.374894849	0.012835270
1701355399.9564590	4.97200	9.634600	1138.767500000	7.69	1128.536709303	71.134900000	-152.99	-63.374894849	0.021941580
1701355401.6692779	4.96400	9.643228	1138.615000000	7.69	1128.385579377	71.134900000	-152.99	-63.374894849	0.022312450
1701355402.8867021	4.96000	9.648980	1138.615000000	7.69	1128.385579377	71.192100000	-153.01	-63.439393377	0.018686370
1701355404.6434021	4.97000	9.657608	1138.615000000	7.69	1128.385579377	71.277900000	-153.04	-63.532777610	0.017532620
1701355405.8588350	4.97000	9.663360	1138.615000000	7.69	1128.385579377	71.297000000	-153.05	-63.556570209	0.020210990
1701355407.5746441	4.96000	9.671988	1138.615000000	7.69	1128.385579377	71.335100000	-153.07	-63.597302695	0.012670430
1701355408.7820950	4.96300	9.677740	1138.615000000	7.69	1128.385579377	71.440000000	-153.11	-63.714527888	0.010115710
1701355410.5427790	4.97000	9.687806	1138.615000000	7.69	1128.385579377	71.459100000	-153.12	-63.738330466	0.010692590
1701355411.7585659	4.96800	9.693558	1138.615000000	7.69	1128.385579377	71.592600000	-153.17	-63.887884917	0.018562740
1701355413.4780209	4.96100	9.702186	1138.615000000	7.69	1128.385579377	71.602200000	-153.18	-63.899835216	0.017532710
1701355414.6848221	4.97300	9.707938	1138.767500000	7.69	1128.536709303	71.678500000	-153.21	-63.984852208	0.017367840
1701355416.4501560	4.95000	9.716566	1138.767500000	7.69	1128.536709303	71.764300000	-153.24	-64.078370225	0.013247330
1701355417.6575971	4.97600	9.722318	1138.767500000	7.69	1128.536709303	71.764300000	-153.24	-64.078370225	0.013206110
1701355419.3790400	4.95200	9.730946	1138.615000000	7.69	1128.385579377	71.792900000	-153.25	-64.110675914	0.018727600
1701355420.5850511	4.96900	9.736698	1138.767500000	7.69	1128.536709303	71.907300000	-153.30	-64.239924432	0.016626140
1701355422.2873399	4.96200	9.745326	1138.767500000	7.69	1128.536709303	71.926400000	-153.31	-64.260371795	0.011516710
1701355423.4984889	4.96800	9.752516	1138.767500000	7.69	1128.536709303	71.945500000	-153.31	-64.280820251	0.016461340
1701355425.7601459	4.97200	9.762582	1138.767500000	7.69	1128.536709303	72.050400000	-153.35	-64.398248697	0.012011180
1701355426.9669509	4.96200	9.768334	1138.767500000	7.69	1128.536709303	72.088500000	-153.37	-64.442455862	0.017532650
1701355428.6857669	4.96200	9.778400	1138.767500000	7.69	1128.536709303	72.117100000	-153.38	-64.474790627	0.021035090
1701355429.8951991	4.98200	9.784152	1138.767500000	7.69	1128.536709303	72.241100000	-153.43	-64.612741318	0.013700590
1701355431.6545410	4.95100	9.792780	1138.767500000	7.69	1128.536709303	72.241100000	-153.44	-64.616124514	0.015925620
1701355432.8704219	4.96600	9.798532	1138.767500000	7.69	1128.536709303	72.241100000	-153.44	-64.616124514	0.018768810
1701355434.5921171	4.96500	9.807160	1138.767500000	7.69	1128.536709303	72.374600000	-153.49	-64.762623750	0.017409020
1701355435.7969530	4.96300	9.812912	1138.767500000	7.69	1128.536709303	72.393700000	-153.50	-64.786482105	0.017244170
1701355437.5592589	4.96900	9.821540	1138.767500000	7.69	1128.536709303	72.393700000	-153.50	-64.786482105	0.014648290
1701355438.7700579	4.97600	9.828730	1138.767500000	7.69	1128.536709303	72.460500000	-153.52	-64.859801016	0.012876460
1701355440.5712841	4.95300	9.837358	1138.767500000	7.69	1128.536709303	72.574900000	-153.56	-64.985903165	0.018150740
1701355441.7777381	4.95800	9.843110	1138.767500000	7.69	1128.536709303	72.574900000	-153.56	-64.985903165	0.014648300
1701355443.4955461	4.97000	9.851738	1138.767500000	7.69	1128.536709303	72.613100000	-153.58	-65.030261356	0.019551700
1701355444.7079861	4.95600	9.857490	1138.767500000	7.69	1128.536709303	72.727500000	-153.62	-65.156416704	0.015966820
1701355446.4686661	4.96600	9.866118	1138.767500000	7.69	1128.536709303	72.727500000	-153.62	-65.156416704	0.011722730
1701355447.6811111	4.97000	9.873308	1138.767500000	7.69	1128.536709303	72.727500000	-153.62	-65.156416704	0.021941620
1701355449.3999150	4.96300	9.881936	1138.767500000	7.69	1128.536709303	72.794300000	-153.65	-65.233186716	0.018356720
1701355450.6087141	4.96600	9.887688	1138.767500000	7.69	1128.536709303	72.880100000	-153.68	-65.327000779	0.018974830
1701355452.3766799	4.96300	9.896316	1138.767500000	7.69	1128.536709303	72.889600000	-153.69	-65.338899731	0.021117510
1701355453.5848269	4.96200	9.902068	1138.767500000	7.69	1128.536709303	73.013600000	-153.74	-65.477142716	0.015472390
1701355455.3029330	4.96000	9.910696	1138.767500000	7.69	1128.536709303	73.051800000	-153.75	-65.518168140	0.013741750
1701355456.5100911	4.96800	9.916448	1138.767500000	7.69	1128.536709303	73.061300000	-153.76	-65.530072005	0.015225150
1701355458.2740669	4.96800	9.925076	1138.767500000	7.69	1128.536709303	73.194800000	-153.80	-65.676902834	0.020417010
1701355459.4852140	4.96900	9.932266	1138.767500000	7.69	1128.536709303	73.194800000	-153.80	-65.676902834	0.021735570
1701355461.7059801	4.96900	9.942332	1138.767500000	7.69	1128.536709303	73.213900000	-153.81	-65.697425217	0.014977950
1701355462.9081500	4.96000	9.949522	1138.767500000	7.69	1128.536709303	73.299700000	-153.85	-65.794730197	0.020293410
1701355464.6691370	4.96400	9.958150	1138.767500000	7.69	1128.536709303	73.376000000	-153.88	-65.880143795	0.019551700
1701355465.8869121	4.96800	9.963902	1138.767500000	7.69	1128.536709303	73.376000000	-153.88	-65.880143795	0.008549914
1701355467.6017270	4.96800	9.972530	1138.767500000	7.69	1128.536709303	73.480900000	-153.91	-65.994643622	0.016502520
1701355468.8071880	4.96900	9.978282	1138.767500000	7.69	1128.536709303	73.538100000	-153.94	-66.059556176	0.020911480
1701355470.5698781	4.96000	9.986910	1138.767500000	7.69	1128.536709303	73.547700000	-153.94	-66.071563550	0.015596010
1701355471.7842960	4.95900	9.994100	1138.767500000	7.69	1128.536709303	73.585800000	-153.95	-66.112559324	0.019098460
1701355473.5027471	4.95600	10.002728	1138.920000000	7.69	1128.687839229	73.681200000	-153.99	-66.218585512	0.019345680
1701355474.7109079	4.96000	10.008480	1138.767500000	7.69	1128.536709303	73.681200000	-154.00	-66.221968777	0.014524730
1701355476.4768760	4.96500	10.017108	1138.920000000	7.69	1128.687839229	73.738400000	-154.00	-66.276763211	0.018974800
1701355477.6866741	4.96600	10.022860	1138.767500000	7.69	1128.536709303	73.814700000	-154.03	-66.362274789	0.015307600
1701355479.4782820	4.96600	10.031488	1138.767500000	7.69	1128.536709303	73.881400000	-154.03	-66.422240673	0.014195090
1701355480.6917181	4.95300	10.037240	1138.767500000	7.69	1128.536709303	73.986400000	-154.10	-66.557297674	0.012835210
1701355482.4853239	4.96300	10.047306	1138.920000000	7.69	1128.687839229	74.005400000	-154.12	-66.581157695	0.014771890
1701355483.6971021	4.95400	10.053058	1138.767500000	7.69	1128.536709303	74.015000000	-154.12	-66.589794620	0.015307560
1701355485.4850259	4.96200	10.061686	1138.920000000	7.69	1128.687839229	74.024500000	-154.12	-66.601725277	0.013206120
1701355486.6868441	4.98100	10.067438	1138.920000000	7.69	1128.687839229	74.091300000	-154.15	-66.675366637	0.020334570
1701355488.4216020	4.96600	10.076066	1138.920000000	7.69	1128.687839229	74.167500000	-154.18	-66.760865204	0.015554800
1701355489.6822691	4.96500	10.083256	1138.920000000	7.69	1128.687839229	74.167500000	-154.18	-66.760865204	0.013453340
1701355491.4891310	4.96700	10.091884	1138.920000000	7.69	1128.687839229	74.320100000	-154.23	-66.928708495	0.016584920
1701355492.7042749	4.96400	10.097636	1138.920000000	7.69	1128.687839229	74.329700000	-154.24	-66.940737451	0.018150720
1701355494.4915431	4.97200	10.106264	1138.920000000	7.69	1128.687839229	74.396400000	-154.13	-66.939733131	0.018851230
1701355495.6973500	4.95300	10.113454	1138.920000000	7.69	1128.687839229	74.539500000	-154.18	-67.095715939	0.016873330
1701355497.4214251	4.96600	10.122082	1138.920000000	7.69	1128.687839229	74.568100000	-154.17	-67.118057915	0.020458180
1701355498.6411960	4.96300	10.127834	1138.920000000	7.69	1128.687839229	74.568100000	-154.17	-67.118057915	0.018068330
1701355500.4025331	4.97500	10.136462	1138.767500000	7.69	1128.536709303	74.720700000	-154.23	-67.289467437	0.017697480
1701355501.6126850	4.95700	10.142214	1138.920000000	7.69	1128.687839229	74.730200000	-154.23	-67.298022629	0.015925620
1701355503.3271439	4.96500	10.150842	1138.920000000	7.69	1128.687839229	74.730200000	-154.23	-67.298022629	0.016214080
1701355504.5399230	4.96400	10.156594	1138.920000000	7.69	1128.687839229	74.768400000	-154.24	-67.339230129	0.016749760
1701355506.3039100	4.96600	10.166660	1138.920000000	7.69	1128.687839229	74.892300000	-154.29	-67.478061144	0.017079400
1701355507.5200400	4.96400	10.172412	1138.920000000	7.69	1128.687839229	74.892300000	-154.29	-67.478061144	0.022683300
1701355509.7368209	4.96900	10.183916	1138.920000000	7.69	1128.687839229	75.006800000	-154.33	-67.605060097	0.014648290
1701355510.9409900	4.96300	10.189668	1138.920000000	7.69	1128.687839229	75.054500000	-154.35	-67.658263087	0.016749760
1701355512.6999760	4.96400	10.198296	1138.920000000	7.69	1128.687839229	75.054500000	-154.35	-67.658263087	0.021776760
1701355513.9111011	4.96800	10.204048	1138.920000000	7.69	1128.687839229	75.054500000	-154.35	-67.658263087	0.016667350
1701355515.7010319	4.97500	10.212676	1138.920000000	7.69	1128.687839229	75.168900000	-154.41	-67.795426688	0.016172860
1701355516.9091859	4.97000	10.218428	1138.920000000	7.69	1128.687839229	75.216600000	-154.41	-67.838447696	0.020293400
1701355518.6336200	4.95200	10.228494	1138.920000000	7.69	1128.687839229	75.216600000	-154.41	-67.838447696	0.016131660
1701355519.8464119	4.95800	10.234246	1139.072500000	7.69	1128.838969155	75.216600000	-154.41	-67.838447696	0.014030160
1701355521.6147189	4.95800	10.242874	1139.072500000	7.69	1128.838969155	75.273800000	-154.43	-67.903649840	0.012340820
1701355522.8221891	4.96800	10.248626	1138.920000000	7.69	1128.687839229	75.369200000	-154.46	-68.006730161	0.020911480
1701355524.6058159	4.97400	10.257254	1138.920000000	7.69	1128.687839229	75.435900000	-154.49	-68.080530003	0.014236260
1701355525.8146169	4.96400	10.263006	1138.920000000	7.69	1128.687839229	75.540800000	-154.52	-68.195630895	0.020417020
1701355527.6098590	4.95700	10.273072	1138.920000000	7.69	1128.687839229	75.550400000	-154.53	-68.207700118	0.013412120
1701355528.8206470	4.96100	10.278824	1138.920000000	7.69	1128.687839229	75.617100000	-154.55	-68.281532811	0.014895530
1701355530.5460899	4.96600	10.287452	1139.072500000	7.69	1128.838969155	75.683900000	-154.58	-68.355467849	0.020499410
1701355531.7638581	4.96400	10.293204	1139.072500000	7.69	1128.838969155	75.693400000	-154.58	-68.367450338	0.022436070
1701355533.5268381	4.96800	10.301832	1139.072500000	7.69	1128.838969155	75.712500000	-154.59	-68.388104231	0.014895540
1701355534.7346411	4.97100	10.309022	1138.920000000	7.69	1128.687839229	75.741100000	-154.60	-68.420742754	0.022147650
1701355536.4554470	4.94800	10.317650	1139.072500000	7.69	1128.838969155	75.865100000	-154.64	-68.556591969	0.015596050
1701355537.7121129	4.97600	10.323402	1139.072500000	7.69	1128.838969155	75.874600000	-154.64	-68.565176781	0.014977920
1701355539.4471631	4.95200	10.332030	1139.072500000	7.69	1128.838969155	75.941400000	-154.67	-68.642560240	0.014607120
1701355540.6559651	4.95400	10.337782	1139.072500000	7.69	1128.838969155	76.027200000	-154.70	-68.733730634	0.016461340
1701355542.4163020	4.97300	10.346410	1139.072500000	7.69	1128.838969155	76.036800000	-154.70	-68.745812418	0.015101550
1701355543.6290920	4.97500	10.352162	1139.072500000	7.69	1128.838969155	76.160700000	-154.75	-68.885070992	0.015348770
1701355545.3475420	4.96400	10.362228	1139.072500000	7.69	1128.838969155	76.189300000	-154.76	-68.914341594	0.018356770
1701355546.5563419	4.96700	10.367980	1139.072500000	7.69	1128.838969155	76.227500000	-154.78	-68.959102916	0.014565900
1701355548.3246570	4.95700	10.376608	1139.072500000	7.69	1128.838969155	76.341900000	-154.81	-69.083022631	0.018810040
1701355549.5304689	4.96500	10.382360	1139.072500000	7.69	1128.838969155	76.341900000	-154.81	-69.083022631	0.010321740
1701355551.7639170	4.96500	10.393864	1139.072500000	7.69	1128.838969155	76.361000000	-154.82	-69.107111477	0.016296470
1701355552.9727161	4.96600	10.399616	1139.072500000	7.69	1128.838969155	76.494500000	-154.87	-69.251764722	0.018315520
1701355554.7287040	4.95600	10.408244	1139.072500000	7.69	1128.838969155	76.494500000	-154.87	-69.255166690	0.022065220
1701355555.9488320	4.96800	10.413996	1139.072500000	7.69	1128.838969155	76.513600000	-154.87	-69.272459092	0.012093610
1701355557.7247729	4.96500	10.424062	1139.072500000	7.69	1128.838969155	76.666200000	-154.93	-69.441269416	0.019057250
1701355558.9375639	4.95700	10.429814	1139.072500000	7.69	1128.838969155	76.666200000	-154.93	-69.441269416	0.019840150
1701355560.7288220	4.96800	10.438442	1139.072500000	7.69	1128.838969155	76.799700000	-154.97	-69.589430487	0.017244240
1701355561.9416621	4.95000	10.444194	1139.072500000	7.69	1128.838969155	76.828300000	-154.98	-69.618748479	0.020911470
1701355563.7328651	4.96000	10.452822	1139.072500000	7.69	1128.838969155	76.828300000	-154.98	-69.618748479	0.019510520
1701355564.9366810	4.97000	10.460012	1139.072500000	7.69	1128.838969155	76.828300000	-154.98	-69.618748479	0.009827320
1701355566.7332871	4.96500	10.468640	1139.072500000	7.69	1128.838969155	76.847400000	-154.99	-69.642861694	0.014771920
1701355567.9440730	4.96100	10.474392	1139.072500000	7.69	1128.838969155	76.914100000	-155.02	-69.716922238	0.018604000
1701355569.6683140	4.96600	10.483020	1139.072500000	7.69	1128.838969155	76.990400000	-155.04	-69.799697535	0.015307590
1701355570.8839359	4.96800	10.488772	1139.072500000	7.69	1128.838969155	77.047600000	-155.06	-69.861766007	0.022147620
1701355572.6516221	4.96100	10.497400	1139.072500000	7.69	1128.838969155	77.152600000	-155.09	-69.977401916	0.016337730
1701355573.8590591	4.96500	10.504590	1139.072500000	7.69	1128.838969155	77.152600000	-155.10	-69.980804017	0.016667330
1701355575.5746980	4.96600	10.513218	1139.072500000	7.69	1128.838969155	77.190700000	-155.11	-70.018765407	0.013453360
1701355576.7833171	4.97000	10.518970	1139.072500000	7.69	1128.838969155	77.314700000	-155.15	-70.155082155	0.015719640
1701355578.4871609	4.97000	10.527598	1139.072500000	7.69	1128.838969155	77.324200000	-155.15	-70.167105165	0.019922530
1701355579.7388480	4.96000	10.533350	1139.072500000	7.69	1128.838969155	77.324200000	-155.15	-70.167105165	0.017697480
1701355581.4702621	4.95800	10.541978	1139.072500000	7.69	1128.838969155	77.400500000	-155.18	-70.253361826	0.018068340
1701355582.6797071	4.96600	10.547730	1139.072500000	7.69	1128.838969155	77.476800000	-155.21	-70.336231013	0.013989020
1701355584.3925281	4.96100	10.556358	1139.072500000	7.69	1128.838969155	77.514900000	-155.22	-70.377625636	0.021282310
1701355585.6428609	4.96900	10.563548	1139.072500000	7.69	1128.838969155	77.619900000	-155.26	-70.493384959	0.015019130
1701355587.3756270	4.97300	10.572176	1139.072500000	7.69	1128.838969155	77.619900000	-155.26	-70.493384959	0.014236260
1701355588.5910571	4.96000	10.577928	1139.072500000	7.69	1128.838969155	77.648500000	-155.27	-70.526164537	0.012711690
1701355590.3497670	4.96700	10.586556	1139.072500000	7.69	1128.838969155	77.782000000	-155.31	-70.671254751	0.015060360
1701355591.5665350	4.97200	10.592308	1139.072500000	7.69	1128.838969155	77.810600000	-155.32	-70.704045854	0.014895520
1701355593.2886209	4.97300	10.600936	1139.072500000	7.69	1128.838969155	77.839200000	-155.33	-70.733436704	0.016090490
1701355594.4904389	4.96100	10.606688	1139.072500000	7.69	1128.838969155	77.944100000	-155.36	-70.849189399	0.016255310
1701355596.6906149	4.96800	10.618192	1139.072500000	7.69	1128.838969155	78.020400000	-155.39	-70.935563404	0.018851230
1701355597.9432940	4.97700	10.623944	1139.072500000	7.69	1128.838969155	78.115800000	-155.42	-71.039320968	0.012052360
1701355599.6780579	4.96500	10.634010	1139.072500000	7.69	1128.838969155	78.125600000	-155.42	-71.048233190	0.019963770
1701355600.8918500	4.97300	10.639762	1139.072500000	7.69	1128.838969155	78.135100000	-155.43	-71.060275213	0.014936770
1701355602.6482010	4.95600	10.648390	1139.072500000	7.69	1128.838969155	78.278200000	-155.47	-71.214258196	0.014153830
1701355603.8626280	4.95300	10.654142	1139.072500000	7.69	1128.838969155	78.354500000	-155.36	-71.222232482	0.012505610
1701355605.5790801	4.97600	10.662770	1139.072500000	7.69	1128.838969155	78.335400000	-155.45	-71.252668189	0.016461340
1701355606.7918701	4.97200	10.668522	1139.072500000	7.69	1128.838969155	78.430800000	-155.53	-71.383742346	0.012340750
1701355608.5512140	4.96600	10.677150	1139.072500000	7.69	1128.838969155	78.459400000	-155.54	-71.416578711	0.014730720
1701355609.7663579	4.96500	10.684340	1139.072500000	7.69	1128.838969155	78.592900000	-155.58	-71.561932378	0.015843220
1701355611.4867921	4.96200	10.692968	1139.072500000	7.69	1128.838969155	78.631000000	-155.54	-71.576184540	0.021364710
1701355612.6945961	4.95900	10.698720	1139.072500000	7.69	1128.838969155	78.621500000	-155.56	-71.574352331	0.015637170
1701355614.4545851	4.96800	10.707348	1139.072500000	7.69	1128.838969155	78.802700000	-155.58	-71.752963545	0.016626150
1701355615.6697199	4.96000	10.713100	1139.072500000	7.69	1128.838969155	78.831300000	-155.54	-71.755095519	0.021364710
1701355617.3861780	4.95700	10.721728	1139.072500000	7.69	1128.838969155	78.850400000	-155.52	-71.762219831	0.016873360
1701355618.5919869	4.96400	10.727480	1139.072500000	7.69	1128.838969155	78.955300000	-155.56	-71.878232552	0.015884450
1701355620.2981119	4.97200	10.736108	1139.072500000	7.69	1128.838969155	79.003000000	-155.58	-71.935344588	0.015307570
1701355621.5519030	4.95900	10.743298	1139.072500000	7.69	1128.838969155	78.955300000	-155.69	-71.953312600	0.020705460
1701355623.7872300	4.96600	10.753364	1139.072500000	7.69	1128.838969155	79.174600000	-155.63	-72.118989801	0.015596060
1701355624.9946799	4.95500	10.760554	1139.072500000	7.69	1128.838969155	79.174600000	-155.63	-72.122410823	0.021776800
1701355626.7513809	4.96400	10.769182	1139.072500000	7.69	1128.838969155	79.317700000	-155.68	-72.276732966	0.018521550
1701355627.9691589	4.96200	10.774934	1139.072500000	7.69	1128.838969155	79.346300000	-155.69	-72.309637574	0.014277450
1701355629.6855760	4.97000	10.783562	1139.072500000	7.69	1128.838969155	79.346300000	-155.69	-72.309637574	0.017203020
1701355630.8963499	4.98100	10.789314	1139.072500000	7.69	1128.838969155	79.422600000	-155.84	-72.464527926	0.018315570
1701355632.6567481	4.96400	10.797942	1139.072500000	7.69	1128.838969155	79.498900000	-155.75	-72.486358868	0.011475520
1701355633.8685441	4.96200	10.803694	1139.072500000	7.69	1128.838969155	79.508400000	-155.74	-72.484759833	0.017409040
1701355635.5869911	4.96300	10.812322	1139.225000000	7.69	1128.990099081	79.508400000	-155.74	-72.484759833	0.019098450
1701355636.7938039	4.96300	10.819512	1139.225000000	7.69	1128.990099081	79.508400000	-155.74	-72.484759833	0.019510450
1701355638.5601201	4.95700	10.828140	1139.225000000	7.69	1128.990099081	79.632400000	-155.84	-72.659360662	0.015966860
1701355639.7709169	4.96000	10.833892	1139.072500000	7.69	1128.838969155	79.622900000	-155.87	-72.664334695	0.012505630
1701355641.5621800	4.96800	10.842520	1139.072500000	7.69	1128.838969155	79.737300000	-155.94	-72.809645488	0.016214090
1701355642.7785981	4.97500	10.848272	1139.072500000	7.69	1128.838969155	79.794500000	-155.86	-72.817521188	0.017573870
1701355644.5672159	4.95300	10.858338	1139.072500000	7.69	1128.838969155	79.832700000	-155.84	-72.842121322	0.010816240
1701355645.7886291	4.97300	10.864090	1139.072500000	7.69	1128.838969155	79.966200000	-155.89	-72.987899660	0.015554820
1701355647.5000980	4.96200	10.872718	1139.072500000	7.69	1128.838969155	79.994800000	-155.90	-73.020847197	0.021117510
1701355648.7142420	4.96900	10.878470	1139.072500000	7.69	1128.838969155	80.061600000	-155.92	-73.092091128	0.017738640
1701355650.4765720	4.96700	10.887098	1139.072500000	7.69	1128.838969155	80.080600000	-156.04	-73.177719345	0.008714751
1701355651.6890080	4.96400	10.892850	1139.072500000	7.69	1128.838969155	80.128300000	-155.97	-73.183769792	0.018068330
1701355653.4024711	4.95700	10.901478	1139.072500000	7.69	1128.838969155	80.156900000	-155.95	-73.196212009	0.021817980
1701355654.6146150	4.97100	10.908668	1139.072500000	7.69	1128.838969155	80.261800000	-155.98	-73.312543334	0.011269440
1701355656.3775940	4.97500	10.917296	1139.072500000	7.69	1128.838969155	80.328600000	-156.00	-73.383827649	0.014442270
1701355657.5867629	4.96400	10.923048	1139.072500000	7.69	1128.838969155	80.328600000	-156.00	-73.383827649	0.012299590
1701355659.8088689	4.96800	10.934552	1139.072500000	7.69	1128.838969155	80.376300000	-156.02	-73.437670634	0.014318660
1701355661.0143211	4.94800	10.940304	1139.225000000	7.69	1128.990099081	80.471600000	-156.05	-73.541859296	0.016832190
1701355662.7746601	4.96500	10.948932	1139.225000000	7.69	1128.990099081	80.481200000	-156.05	-73.550632601	0.015348820
1701355663.9864490	4.95400	10.954684	1139.225000000	7.69	1128.990099081	80.595600000	-156.08	-73.675724867	0.023177750
1701355665.7767091	4.97300	10.963312	1139.225000000	7.69	1128.990099081	80.633800000	-156.10	-73.717489732	0.018603960
1701355666.9924901	4.96700	10.970502	1139.225000000	7.69	1128.990099081	80.633800000	-156.10	-73.720910863	0.019304500
1701355668.7083011	4.97200	10.979130	1139.225000000	7.69	1128.990099081	80.662400000	-156.11	-73.750480466	0.012752870
1701355669.9210801	4.96500	10.984882	1139.225000000	7.69	1128.990099081	80.786300000	-156.15	-73.887728394	0.017779950
1701355671.6780801	4.96800	10.993510	1139.225000000	7.69	1128.990099081	80.805400000	-156.15	-73.905197390	0.015101610
1701355672.8842521	4.96900	10.999262	1139.225000000	7.69	1128.990099081	80.853100000	-156.17	-73.959091133	0.016049290
1701355674.6096790	4.96900	11.007890	1139.225000000	7.69	1128.990099081	80.967500000	-156.20	-74.084277805	0.014524650
1701355675.8211091	4.95800	11.013642	1139.225000000	7.69	1128.990099081	80.967500000	-156.20	-74.084277805	0.021282380
1701355677.5857921	4.97500	11.023708	1139.225000000	7.69	1128.990099081	80.967500000	-156.20	-74.084277805	0.010321790
1701355678.7975800	4.97400	11.029460	1139.225000000	7.69	1128.990099081	81.101100000	-156.25	-74.230487297	0.019098470
1701355680.5136831	4.96500	11.038088	1139.225000000	7.69	1128.990099081	81.129700000	-156.25	-74.260086225	0.017491460
1701355681.7228329	4.97200	11.043840	1139.225000000	7.69	1128.990099081	81.129700000	-156.25	-74.260086225	0.020787850
1701355683.4907990	4.94000	11.052468	1139.225000000	7.69	1128.990099081	81.272700000	-156.30	-74.418371250	0.018521550
1701355684.6979570	4.97500	11.058220	1139.225000000	7.68	1129.006048470	81.301300000	-156.31	-74.447980916	0.020128590
1701355686.4160490	4.97600	11.066848	1139.225000000	7.69	1128.990099081	81.301300000	-156.31	-74.447980916	0.019922550
1701355687.6261971	4.95500	11.072600	1139.225000000	7.69	1128.990099081	81.406200000	-156.34	-74.564577953	0.022271270
1701355689.3861830	4.96100	11.082666	1139.225000000	7.69	1128.990099081	81.463500000	-156.35	-74.623907100	0.015101530
1701355690.5989709	4.96800	11.088418	1139.225000000	7.69	1128.990099081	81.463500000	-156.35	-74.623907100	0.019222020
1701355692.8244359	4.96000	11.098484	1139.225000000	7.69	1128.990099081	81.625600000	-156.41	-74.803219700	0.022436070
1701355694.0382171	4.95700	11.105674	1139.225000000	7.69	1128.990099081	81.682800000	-156.43	-74.865905388	0.011557890
1701355695.7952080	4.97000	11.114302	1139.225000000	7.69	1128.990099081	81.787700000	-156.46	-74.979167323	0.020128580
1701355696.9980240	4.96000	11.120054	1139.225000000	7.69	1128.990099081	81.787700000	-156.46	-74.979167323	0.016214080
1701355698.7274430	4.96800	11.128682	1139.225000000	7.69	1128.990099081	81.787700000	-156.46	-74.979167323	0.019675310
1701355699.9402320	4.96200	11.134434	1139.225000000	7.69	1128.990099081	81.921200000	-156.50	-75.125521461	0.017079400
1701355701.6985750	4.96500	11.143062	1139.225000000	7.69	1128.990099081	81.949800000	-156.50	-75.155170814	0.020746640
1701355702.8977599	4.97100	11.148814	1139.225000000	7.69	1128.990099081	81.959400000	-156.51	-75.167396267	0.012423210
1701355704.6211851	4.96400	11.158880	1139.225000000	7.69	1128.990099081	82.092900000	-156.55	-75.313798831	0.016172940
1701355705.8279920	4.97000	11.164632	1139.225000000	7.69	1128.990099081	82.121500000	-156.56	-75.343458657	0.014030230
1701355707.5933189	4.95500	11.173260	1139.225000000	7.69	1128.990099081	82.140600000	-156.56	-75.364403742	0.021282350
1701355708.7991281	4.95900	11.179012	1139.225000000	7.69	1128.990099081	82.255000000	-156.60	-75.489906736	0.016873390
1701355710.5235569	4.96500	11.187640	1139.225000000	7.69	1128.990099081	82.283600000	-156.61	-75.519576215	0.019634120
1701355711.7303550	4.96800	11.193392	1139.225000000	7.69	1128.990099081	82.293200000	-156.61	-75.528387059	0.010733800
1701355713.4936910	4.98500	11.202020	1139.225000000	7.69	1128.990099081	82.293200000	-156.61	-75.531808327	0.018027140
1701355714.7074890	4.95600	11.209210	1139.225000000	7.68	1129.006048470	82.426700000	-156.65	-75.674883159	0.018727610
1701355716.4289229	4.98200	11.217838	1139.225000000	7.69	1128.990099081	82.436200000	-156.65	-75.687026391	0.014483470
1701355717.6313789	4.96200	11.223590	1139.225000000	7.69	1128.990099081	82.512500000	-156.68	-75.770769574	0.016708540
