----------------------------------------------------------------------------------------------------------------------
time (s)	T (K)	B (T)	R1 (Ohm)	Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 I_leak(nA)
1701344615.4170840	4.96900	11.226466	1490.182500000	2.34	1488.939887990	238.725000000	-116.03	-104.777458786	0.008426287
1701344616.6680951	4.95800	11.233656	1490.182500000	2.34	1488.939887990	238.401000000	-116.09	-104.859517935	0.006572038
1701344618.4024620	4.96800	11.242284	1490.182500000	2.34	1488.939887990	238.401000000	-116.09	-104.837096687	0.013453340
1701344619.6118770	4.96000	11.248036	1490.182500000	2.35	1488.933508342	238.191000000	-116.10	-104.789550807	0.015760810
1701344621.3233049	4.95200	11.256664	1490.182500000	2.34	1488.939887990	238.496000000	-116.11	-104.946160135	0.007602266
1701344622.5240970	4.95800	11.262416	1490.182500000	2.34	1488.939887990	238.572000000	-116.12	-105.046900836	0.008467508
1701344624.7842579	4.96700	11.273920	1490.182500000	2.34	1488.939887990	238.763000000	-116.14	-105.175896663	0.008137820
1701344625.9910331	4.94700	11.279672	1490.182500000	2.35	1488.933508342	238.591000000	-116.15	-105.167416342	0.013041240
1701344627.7224131	4.96700	11.288300	1490.335000000	2.34	1489.092260825	238.858000000	-116.14	-105.240199484	0.014483420
1701344628.9824200	4.96300	11.295490	1490.182500000	2.34	1488.939887990	238.668000000	-116.14	-105.156485989	0.009621214
1701344630.7164111	4.96700	11.304118	1490.335000000	2.34	1489.092260825	238.858000000	-116.16	-105.307557570	0.014359820
1701344631.9285240	4.97300	11.309870	1490.182500000	2.34	1488.939887990	238.916000000	-116.20	-105.467846263	0.010198100
1701344633.6878250	4.94400	11.318498	1490.182500000	2.34	1488.939887990	239.183000000	-116.20	-105.585711600	0.013700580
1701344634.9012301	4.96300	11.324250	1490.335000000	2.33	1489.098624796	239.450000000	-116.20	-105.726076015	0.009044366
1701344636.6190021	4.95600	11.332878	1490.335000000	2.34	1489.092260825	239.240000000	-116.21	-105.678308424	0.009786033
1701344637.8287361	4.95700	11.338630	1490.182500000	2.34	1488.939887990	239.145000000	-116.23	-105.681277271	0.014442220
1701344639.5342071	4.96600	11.347258	1490.335000000	2.34	1489.092260825	239.145000000	-116.27	-105.860961815	0.015348750
1701344640.7868609	4.96000	11.354448	1490.182500000	2.34	1488.939887990	239.068000000	-116.30	-105.939105633	0.004099752
1701344642.5198760	4.96400	11.363076	1490.335000000	2.34	1489.092260825	239.049000000	-116.30	-105.908244404	0.013041240
1701344643.7326350	4.96200	11.368828	1490.182500000	2.34	1488.939887990	238.839000000	-116.32	-105.882468464	0.006283623
1701344645.4969230	4.96100	11.377456	1490.335000000	2.34	1489.092260825	238.973000000	-116.34	-106.031590849	0.013824180
1701344646.7086849	4.95700	11.383208	1490.335000000	2.33	1489.098624796	239.545000000	-116.35	-106.307865602	0.008920708
1701344648.4221039	4.96600	11.391836	1490.335000000	2.33	1489.098624796	239.755000000	-116.35	-106.401061669	0.011393070
1701344649.6351810	4.96700	11.399026	1490.182500000	2.33	1488.946251309	239.602000000	-116.36	-106.378129074	0.005747951
1701344651.3888490	4.95300	11.407654	1490.335000000	2.34	1489.092260825	239.373000000	-116.39	-106.388748653	0.007725810
1701344652.5946290	4.95400	11.413406	1490.335000000	2.33	1489.098624796	239.469000000	-116.38	-106.408950817	0.007725778
1701344654.8143461	4.96900	11.423472	1490.335000000	2.34	1489.092260825	239.373000000	-116.39	-106.388748653	0.014277410
1701344656.0141389	4.96800	11.430662	1490.335000000	2.34	1489.092260825	239.393000000	-116.42	-106.532359134	0.009950880
1701344657.7867589	4.95700	11.439290	1490.335000000	2.34	1489.092260825	239.087000000	-116.46	-106.530693292	0.008879543
1701344658.9931819	4.96100	11.445042	1490.335000000	2.34	1489.092260825	239.507000000	-116.47	-106.740287093	0.010404120
1701344660.7209339	4.96500	11.453670	1490.335000000	2.33	1489.098624796	239.526000000	-116.47	-106.748754760	0.007725778
1701344661.9333251	4.97100	11.459422	1490.335000000	2.33	1489.098624796	239.316000000	-116.50	-106.767323548	0.011351870
1701344663.6999500	4.95200	11.468050	1490.335000000	2.33	1489.104972437	239.812000000	-116.49	-106.966130770	0.009085604
1701344664.9083800	4.95700	11.475240	1490.335000000	2.33	1489.098624796	239.679000000	-116.50	-106.951732940	0.008714730
1701344666.6257911	4.96800	11.483868	1490.335000000	2.33	1489.098624796	239.812000000	-116.53	-107.100968588	0.010527730
1701344667.8325651	4.95700	11.489620	1490.487500000	2.33	1489.250998283	239.946000000	-116.54	-107.205775163	0.012917650
1701344669.6041880	4.96600	11.498248	1490.335000000	2.33	1489.098624796	239.698000000	-116.56	-107.184787205	0.003275713
1701344670.8106091	4.97100	11.504000	1490.335000000	2.33	1489.098624796	239.908000000	-116.56	-107.278692057	0.015101510
1701344672.5310121	4.96300	11.512628	1490.335000000	2.33	1489.098624796	239.793000000	-116.58	-107.294644529	0.009909653
1701344673.7368441	4.96700	11.518380	1490.335000000	2.33	1489.098624796	239.793000000	-116.60	-107.362010497	0.008220282
1701344675.4984300	4.97300	11.527008	1490.335000000	2.33	1489.098624796	239.774000000	-116.63	-107.465747835	0.005253461
1701344676.7118430	4.96100	11.534198	1490.335000000	2.33	1489.098624796	240.098000000	-116.63	-107.610963339	0.009003159
1701344678.4266360	4.96100	11.542826	1490.487500000	2.33	1489.257346573	240.308000000	-116.63	-107.727579787	0.014977870
1701344679.6403780	4.97200	11.548578	1490.335000000	2.33	1489.098624796	240.003000000	-116.65	-107.658244583	0.009167975
1701344681.4023180	4.96600	11.557206	1490.335000000	2.33	1489.098624796	239.736000000	-116.70	-107.717939452	0.008426260
1701344682.6110871	4.96600	11.562958	1490.335000000	2.33	1489.098624796	240.232000000	-116.67	-107.828414003	0.014359850
1701344684.8281641	4.96200	11.574462	1490.487500000	2.33	1489.250998283	240.155000000	-116.68	-107.838796671	0.002327933
1701344686.0299520	4.96600	11.580214	1490.487500000	2.33	1489.250998283	240.213000000	-116.68	-107.842363953	0.014771940
1701344687.7357559	4.96800	11.588842	1490.487500000	2.33	1489.250998283	240.384000000	-116.70	-108.009098163	0.015554770
1701344688.9451671	4.95900	11.594594	1490.487500000	2.33	1489.250998283	240.499000000	-116.72	-108.150758586	0.005171065
1701344690.7098091	4.96600	11.603222	1490.487500000	2.33	1489.250998283	240.575000000	-116.76	-108.319925434	0.007849381
1701344691.9205699	4.97200	11.610412	1490.335000000	2.33	1489.098624796	240.480000000	-116.78	-108.367085439	0.014895450
1701344693.6366329	4.95900	11.617602	1490.487500000	2.33	1489.250998283	240.403000000	-116.79	-108.354860435	0.015266360
1701344694.8477509	4.96500	11.624792	1490.487500000	2.33	1489.257346573	240.651000000	-116.80	-108.511628971	0.005995173
1701344696.6050560	4.96300	11.633420	1490.487500000	2.33	1489.257346573	240.556000000	-116.80	-108.468792645	0.008385046
1701344697.8134730	4.95500	11.639172	1490.335000000	2.33	1489.098624796	240.403000000	-116.83	-108.489675706	0.010115700
1701344699.5448489	4.95900	11.647800	1490.487500000	2.33	1489.257346573	240.785000000	-116.84	-108.707065936	0.009992080
1701344700.7529740	4.95800	11.653552	1490.335000000	2.33	1489.098624796	240.403000000	-116.85	-108.579528763	0.011516660
1701344702.5142710	4.96200	11.662180	1490.487500000	2.33	1489.250998283	240.327000000	-116.87	-108.612558874	0.008343843
1701344703.7227769	4.97900	11.669370	1490.487500000	2.33	1489.250998283	240.175000000	-116.87	-108.566299933	0.010898600
1701344705.4394591	4.95800	11.677998	1490.487500000	2.33	1489.250998283	240.518000000	-116.87	-108.721346215	0.017779850
1701344706.6542079	4.95900	11.683750	1490.487500000	2.33	1489.250998283	240.537000000	-116.89	-108.774869671	0.008055414
1701344708.4131560	4.96300	11.692378	1490.487500000	2.32	1489.263678532	241.109000000	-116.89	-109.033537674	0.014771860
1701344709.6279180	4.97000	11.698130	1490.335000000	2.33	1489.104972437	240.747000000	-116.90	-108.914804537	0.017326600
1701344711.8453391	4.96300	11.709634	1490.487500000	2.33	1489.250998283	240.766000000	-116.93	-109.058290199	0.003728899
1701344713.0541160	4.96600	11.715386	1490.487500000	2.33	1489.257346573	240.918000000	-116.92	-109.082153768	0.014401030
1701344714.8094170	4.96700	11.724014	1490.487500000	2.33	1489.250998283	240.575000000	-116.96	-109.084060401	0.015307530
1701344716.0238221	4.96300	11.729766	1490.640000000	2.33	1489.409720709	240.918000000	-116.96	-109.217100205	0.010939780
1701344717.7532020	4.96500	11.739832	1490.487500000	2.33	1489.257346573	241.224000000	-116.97	-109.400851088	0.009332861
1701344719.0129089	4.96000	11.745584	1490.640000000	2.33	1489.409720709	240.976000000	-116.96	-109.265886061	0.007148906
1701344720.7563391	4.97000	11.754212	1490.640000000	2.33	1489.409720709	241.109000000	-116.99	-109.438697889	0.009456401
1701344721.9579690	4.96600	11.759964	1490.640000000	2.33	1489.403371769	240.995000000	-117.01	-109.431926161	0.011351840
1701344723.7176311	4.97000	11.768592	1490.640000000	2.33	1489.409720709	241.338000000	-117.01	-109.610193382	0.005706779
1701344724.9320199	4.95600	11.774344	1490.487500000	2.33	1489.257346573	241.185000000	-117.04	-109.630701081	0.013782980
1701344726.6424501	4.97000	11.782972	1490.640000000	2.33	1489.409720709	241.472000000	-117.04	-109.783679965	0.019016020
1701344727.8452380	4.96000	11.788724	1490.487500000	2.33	1489.257346573	241.185000000	-117.07	-109.743170023	0.009456450
1701344729.5649920	4.95600	11.798790	1490.640000000	2.33	1489.409720709	241.548000000	-117.07	-109.930865064	0.008385057
1701344730.8123100	4.96400	11.804542	1490.640000000	2.33	1489.409720709	241.395000000	-117.10	-109.973763993	0.010857350
1701344732.5520179	4.96700	11.813170	1490.640000000	2.33	1489.403371769	241.109000000	-117.14	-109.978306395	0.007725778
1701344733.7594440	4.96400	11.818922	1490.640000000	2.33	1489.403371769	240.995000000	-117.14	-109.948764993	0.008096648
1701344735.4642389	4.95200	11.827550	1490.640000000	2.33	1489.409720709	241.147000000	-117.13	-109.973166150	0.009580062
1701344736.7138901	4.97300	11.833302	1490.640000000	2.33	1489.409720709	241.491000000	-117.13	-110.130044607	0.005500725
1701344738.4472690	4.95100	11.841930	1490.487500000	2.33	1489.257346573	241.395000000	-117.15	-110.153750435	0.011969910
1701344739.6630230	4.96200	11.849120	1490.640000000	2.33	1489.409720709	241.433000000	-117.16	-110.216082273	0.009167965
1701344741.4223261	4.95800	11.857748	1490.792500000	2.32	1489.568428100	241.681000000	-117.16	-110.329296243	0.004635407
1701344742.6400690	4.96000	11.863500	1490.640000000	2.33	1489.409720709	241.567000000	-117.18	-110.344770150	0.014771860
1701344744.8528011	4.96300	11.875004	1490.640000000	2.33	1489.403371769	241.433000000	-117.20	-110.351028110	0.004058493
1701344746.0575819	4.96900	11.880756	1490.640000000	2.33	1489.409720709	241.853000000	-117.20	-110.542996199	0.007973022
1701344747.7613921	4.95700	11.889384	1490.640000000	2.33	1489.409720709	242.025000000	-117.22	-110.689233693	0.012670410
1701344748.9691501	4.97300	11.895136	1490.640000000	2.32	1489.422369590	242.215000000	-117.20	-110.731013983	0.009909649
1701344750.7184911	4.96200	11.903764	1490.792500000	2.32	1489.568428100	241.929000000	-117.23	-110.690385828	0.008673534
1701344751.9329460	4.95800	11.909516	1490.792500000	2.33	1489.562094846	241.910000000	-117.23	-110.681692710	0.008055417
1701344753.6526501	4.96900	11.918144	1490.792500000	2.33	1489.562094846	241.853000000	-117.28	-110.835737695	0.016955750
1701344754.8580711	4.95500	11.923896	1490.792500000	2.32	1489.568428100	242.196000000	-117.27	-110.970383589	0.009374054
1701344756.5728431	4.97700	11.932524	1490.945000000	2.32	1489.727120450	242.330000000	-117.25	-110.964105901	0.005129851
1701344757.8271389	4.96000	11.939714	1490.792500000	2.32	1489.568428100	242.215000000	-117.26	-110.956542887	0.009209168
1701344759.5548911	4.95900	11.948342	1490.792500000	2.32	1489.568428100	242.254000000	-117.28	-111.042054286	0.015225110
1701344760.7556691	4.97900	11.954094	1490.792500000	2.32	1489.568428100	242.177000000	-117.31	-111.096908517	0.010980970
1701344762.4607601	4.95400	11.962722	1490.792500000	2.32	1489.568428100	242.425000000	-117.32	-111.278344678	0.012052320
1701344763.6705279	4.96500	11.968474	1490.792500000	2.32	1489.568428100	242.425000000	-117.34	-111.346001689	0.012464370
1701344765.4338169	4.96700	11.977102	1490.945000000	2.32	1489.727120450	242.254000000	-117.36	-111.335059555	0.005500701
1701344766.6519120	4.96800	11.984292	1490.792500000	2.32	1489.574745020	242.215000000	-117.36	-111.317135940	0.007849402
1701344768.8709879	4.96600	11.994358	1490.792500000	2.32	1489.568428100	242.139000000	-117.40	-111.417307349	0.009044342
1701344770.1286280	4.96700	12.001548	1490.945000000	2.32	1489.720802884	242.177000000	-117.40	-111.457308423	0.016008020
1701344771.3639729	4.95400	12.007300	1490.792500000	2.33	1489.562094846	242.234000000	-117.43	-111.573613898	0.015307550
1701344772.5760930	4.97200	12.013052	1490.945000000	2.32	1489.727120450	242.349000000	-117.43	-111.626583198	0.007107700
1701344774.7782061	4.96000	12.024556	1490.792500000	2.32	1489.568428100	242.215000000	-117.47	-111.722429533	0.009580035
1701344776.0315030	4.95700	12.030308	1490.792500000	2.32	1489.574745020	242.769000000	-117.45	-111.910287932	0.010280530
1701344777.7662239	4.96200	12.038936	1490.792500000	2.32	1489.574745020	242.616000000	-117.47	-111.929933985	0.004140910
1701344778.9756401	4.95700	12.046126	1490.792500000	2.32	1489.568428100	242.540000000	-117.49	-111.939937766	0.010857390
1701344780.7372849	4.95400	12.054754	1490.945000000	2.32	1489.727120450	242.902000000	-117.49	-112.129577128	0.012629210
1701344781.9486949	4.97700	12.060506	1490.792500000	2.32	1489.568428100	242.234000000	-117.53	-111.956202666	0.010074490
1701344783.6644061	4.95400	12.069134	1490.945000000	2.32	1489.720802884	242.292000000	-117.56	-112.095494788	0.010774960
1701344784.8772340	4.95300	12.074886	1490.945000000	2.32	1489.720802884	242.101000000	-117.58	-112.097024751	0.009291588
1701344786.6435039	4.95400	12.083514	1490.945000000	2.32	1489.720802884	242.196000000	-117.59	-112.163491020	0.012464400
1701344787.8519261	4.96600	12.089266	1490.945000000	2.32	1489.720802884	242.139000000	-117.61	-112.204509264	0.011434280
1701344789.5743971	4.95900	12.097894	1490.792500000	2.33	1489.562094846	242.292000000	-117.59	-112.230436896	0.009744847
1701344790.7810991	4.96400	12.105084	1490.945000000	2.32	1489.720802884	242.482000000	-117.60	-112.340949188	0.006901681
1701344792.5423961	4.96900	12.113712	1490.792500000	2.32	1489.568428100	242.673000000	-117.61	-112.451958902	0.010857410
1701344793.7555060	4.94900	12.119464	1490.792500000	2.33	1489.562094846	242.482000000	-117.63	-112.453449095	0.012381990
1701344795.4735620	4.95500	12.128092	1490.945000000	2.32	1489.727120450	242.921000000	-117.62	-112.634501483	0.014689470
1701344796.7365429	4.96200	12.133844	1490.945000000	2.32	1489.727120450	242.807000000	-117.64	-112.649222725	0.015925620
1701344798.4765379	4.96400	12.142472	1490.792500000	2.32	1489.574745020	242.940000000	-117.67	-112.823596626	0.009456450
1701344799.6876640	4.95300	12.148224	1490.792500000	2.32	1489.574745020	242.864000000	-117.68	-112.833346422	0.012917660
1701344801.4446101	4.96400	12.158290	1490.945000000	2.32	1489.727120450	242.997000000	-117.70	-112.962732598	0.008055431
1701344802.6577210	4.97200	12.164042	1490.792500000	2.32	1489.574745020	243.131000000	-117.70	-113.025025573	0.012052350
1701344804.8774359	4.96000	12.175546	1490.945000000	2.32	1489.727120450	243.131000000	-117.71	-113.070107607	0.009744820
1701344806.0822160	4.96000	12.181298	1490.945000000	2.31	1489.733421679	243.303000000	-117.73	-113.195206610	0.008714779
1701344807.7880211	4.96800	12.189926	1490.945000000	2.32	1489.727120450	243.188000000	-117.74	-113.186786255	0.010692540
1701344808.9957790	4.95600	12.195678	1490.945000000	2.31	1489.733421679	243.341000000	-117.74	-113.257996916	0.013988990
1701344810.7577281	4.96700	12.204306	1490.945000000	2.32	1489.727120450	243.016000000	-117.78	-113.264371131	0.010404090
1701344811.9878120	4.95300	12.210058	1490.792500000	2.32	1489.568428100	243.150000000	-117.79	-113.371878841	0.011351820
1701344813.7450910	4.97000	12.218686	1490.945000000	2.32	1489.727120450	243.264000000	-117.82	-113.537697074	0.009950860
1701344814.9618599	4.94400	12.225876	1490.792500000	2.32	1489.574745020	243.055000000	-117.85	-113.552687626	0.007808244
1701344816.6759169	4.95600	12.234504	1490.945000000	2.31	1489.733421679	243.341000000	-117.82	-113.551097506	0.016049200
1701344817.8886769	4.96200	12.240256	1490.945000000	2.31	1489.733421679	243.684000000	-117.82	-113.711152846	0.008467477
1701344819.6473351	4.96600	12.248884	1490.792500000	2.32	1489.574745020	243.627000000	-117.82	-113.707118706	0.014071360
1701344820.8640800	4.96500	12.254636	1490.945000000	2.32	1489.727120450	243.608000000	-117.85	-113.811043291	0.015472350
1701344822.5811400	4.96600	12.263264	1490.792500000	2.32	1489.568428100	242.997000000	-117.91	-113.728029271	0.010816160
1701344823.7902629	4.96200	12.269016	1490.945000000	2.32	1489.720802884	242.997000000	-117.91	-113.728029271	0.005583124
1701344825.5521989	4.95000	12.277644	1490.945000000	2.32	1489.720802884	243.207000000	-117.92	-113.893829364	0.012464380
1701344826.7649620	4.96800	12.284834	1490.945000000	2.32	1489.720802884	243.016000000	-117.95	-113.916796399	0.010816160
1701344828.4847291	4.95800	12.293462	1490.945000000	2.32	1489.720802884	243.016000000	-117.95	-113.894316431	0.010321740
1701344829.6935000	4.95300	12.299214	1490.945000000	2.32	1489.727120450	243.608000000	-117.94	-114.149233107	0.010239300
1701344831.4554329	4.96600	12.307842	1490.945000000	2.31	1489.733421679	243.818000000	-117.95	-114.270189797	0.012794020
1701344832.6652040	4.97100	12.313594	1490.945000000	2.32	1489.727120450	243.455000000	-117.97	-114.167620553	0.010115680
1701344834.8906150	4.95800	12.325098	1490.945000000	2.32	1489.727120450	243.493000000	-117.98	-114.230479980	0.007890563
1701344836.1070030	4.96800	12.330850	1490.945000000	2.31	1489.733421679	243.741000000	-117.98	-114.346824841	0.014153830
1701344837.8593199	4.95100	12.339478	1490.945000000	2.32	1489.727120450	243.760000000	-117.99	-114.400822151	0.008261437
1701344839.0654609	4.96400	12.345230	1490.945000000	2.31	1489.733421679	243.875000000	-117.98	-114.432241754	0.004223344
1701344840.7914901	4.98200	12.355296	1490.945000000	2.32	1489.727120450	243.837000000	-118.00	-114.482052609	0.007602134
1701344842.0065861	4.96800	12.361048	1490.945000000	2.32	1489.727120450	243.493000000	-118.03	-114.433095340	0.014318600
1701344843.7615540	4.95600	12.369676	1490.945000000	2.32	1489.727120450	243.837000000	-118.03	-114.594763170	0.008879512
1701344844.9673331	4.96000	12.375428	1490.945000000	2.32	1489.727120450	243.932000000	-118.03	-114.616861427	0.008343860
1701344846.6870921	4.96300	12.384056	1490.945000000	2.32	1489.727120450	243.798000000	-118.04	-114.621502769	0.006984080
1701344847.8935130	4.95400	12.389808	1490.945000000	2.32	1489.727120450	243.646000000	-118.06	-114.617590809	0.011557920
1701344849.6538119	4.96300	12.398436	1490.945000000	2.32	1489.727120450	243.837000000	-118.10	-114.865140277	0.007560941
1701344850.8665700	4.96400	12.405626	1490.945000000	2.32	1489.727120450	243.894000000	-118.11	-114.914519973	0.009703644
1701344852.5853331	4.95700	12.414254	1490.945000000	2.31	1489.733421679	244.313000000	-118.12	-115.134504407	0.009909695
1701344853.7951040	4.96500	12.420006	1490.945000000	2.32	1489.727120450	244.008000000	-118.16	-115.148499783	0.011434280
1701344855.5105109	4.96100	12.428634	1490.945000000	2.32	1489.727120450	243.837000000	-118.17	-115.112826624	0.009250420
1701344856.7621760	4.95700	12.434386	1491.097500000	2.32	1489.879495880	244.123000000	-118.17	-115.247844150	0.014483440
1701344858.4905570	4.95700	12.443014	1491.097500000	2.32	1489.879495880	244.180000000	-118.18	-115.319834043	0.014071400
1701344859.6933360	4.97700	12.448766	1491.097500000	2.31	1489.885797754	244.256000000	-118.20	-115.423359624	0.005995163
1701344861.4622650	4.96600	12.457394	1490.945000000	2.32	1489.727120450	243.989000000	-118.23	-115.409761340	0.007602169
1701344862.6723850	4.95700	12.464584	1490.945000000	2.31	1489.733421679	244.352000000	-118.21	-115.513824399	0.008220237
1701344864.4642429	4.96800	12.473212	1490.945000000	2.31	1489.733421679	244.561000000	-118.23	-115.680324289	0.004140927
1701344865.6750090	4.97200	12.478964	1490.945000000	2.31	1489.733421679	244.352000000	-118.25	-115.671634138	0.011599050
1701344867.3974249	4.95400	12.487592	1490.945000000	2.32	1489.727120450	244.256000000	-118.29	-115.761352447	0.013370900
1701344868.6049359	4.96400	12.493344	1491.097500000	2.32	1489.879495880	244.333000000	-118.29	-115.797845406	0.004511808
1701344870.8658071	4.95400	12.504848	1490.945000000	2.32	1489.727120450	244.027000000	-118.33	-115.810305939	0.015554760
1701344872.0765679	4.97100	12.510600	1491.097500000	2.32	1489.879495880	244.027000000	-118.34	-115.855290084	0.004717809
1701344873.8112891	4.95800	12.520666	1490.945000000	2.31	1489.733421679	244.600000000	-118.31	-116.014596009	0.011104540
1701344875.0177121	4.96600	12.526418	1490.945000000	2.30	1489.739706572	244.790000000	-118.30	-116.037005434	0.014194980
1701344876.7175159	4.95300	12.535046	1490.945000000	2.32	1489.727120450	244.390000000	-118.34	-116.027629499	0.015719570
1701344877.9768050	4.96800	12.540798	1491.097500000	2.31	1489.885797754	244.771000000	-118.34	-116.208514669	0.005747916
1701344879.7051890	4.95300	12.549426	1490.945000000	2.31	1489.733421679	244.676000000	-118.36	-116.231058186	0.010156870
1701344880.9189470	4.97500	12.555178	1491.097500000	2.31	1489.885797754	244.581000000	-118.37	-116.231002852	0.009786078
1701344882.6865780	4.96300	12.563806	1490.945000000	2.31	1489.733421679	244.485000000	-118.39	-116.252955457	0.008714762
1701344883.8993559	4.96600	12.569558	1490.945000000	2.31	1489.733421679	244.619000000	-118.41	-116.384272404	0.003770099
1701344885.6153989	4.96100	12.579624	1491.097500000	2.32	1489.879495880	244.504000000	-118.43	-116.397114465	0.012052380
1701344886.8205330	4.94000	12.585376	1491.097500000	2.31	1489.885797754	244.523000000	-118.44	-116.451194275	0.010898630
1701344888.5867450	4.96000	12.594004	1491.097500000	2.31	1489.885797754	244.714000000	-118.46	-116.632280357	0.006654493
1701344889.7975860	4.95100	12.599756	1491.097500000	2.32	1489.879495880	244.600000000	-118.47	-116.600464672	0.003893715
1701344891.5139921	4.96300	12.608384	1491.097500000	2.31	1489.885797754	245.057000000	-118.47	-116.818315908	0.012588000
1701344892.7234080	4.95800	12.614136	1490.945000000	2.31	1489.733421679	244.752000000	-118.49	-116.763035843	0.004182227
1701344894.4807129	4.96200	12.622764	1490.945000000	2.30	1489.739706572	245.248000000	-118.47	-116.909365330	0.012011120
1701344895.6984611	4.97700	12.629954	1491.097500000	2.30	1489.892083289	245.458000000	-118.49	-117.077253647	0.007437377
1701344897.4162290	4.96700	12.641458	1490.945000000	2.31	1489.733421679	244.886000000	-118.53	-116.962167839	0.009538835
1701344899.4095449	4.95500	12.648648	1491.097500000	2.31	1489.885797754	245.057000000	-118.54	-117.066386081	0.011145830
1701344900.6252980	4.96400	12.654400	1490.945000000	2.30	1489.739706572	245.477000000	-118.53	-117.244440575	0.010980980
1701344901.8832800	4.96500	12.660152	1490.945000000	2.31	1489.733421679	245.115000000	-118.56	-117.184283490	0.008179107
1701344903.6232879	4.95500	12.668780	1491.097500000	2.31	1489.885797754	245.191000000	-118.57	-117.265718839	0.003687672
1701344904.8314049	4.97200	12.674532	1491.097500000	2.31	1489.885797754	245.343000000	-118.58	-117.360977505	0.010733760
1701344906.5937240	4.95100	12.683160	1491.097500000	2.31	1489.885797754	245.610000000	-118.59	-117.533868914	0.012381950
1701344907.8074639	4.95100	12.690350	1490.945000000	2.30	1489.739706572	245.572000000	-118.59	-117.515684447	0.001998242
1701344909.5245230	4.95700	12.698978	1491.097500000	2.31	1489.885797754	245.687000000	-118.61	-117.638484014	0.005418273
1701344910.7312970	4.96700	12.704730	1491.097500000	2.31	1489.885797754	245.782000000	-118.60	-117.661374733	0.009868436
1701344912.4347489	4.94300	12.713358	1491.097500000	2.30	1489.892083289	245.839000000	-118.63	-117.779061744	0.013906570
1701344913.6438630	4.95500	12.719110	1490.945000000	2.30	1489.739706572	245.649000000	-118.66	-117.823490822	0.005500694
1701344915.3981841	4.95500	12.727738	1490.945000000	2.30	1489.739706572	245.668000000	-118.66	-117.832604013	0.005912729
1701344916.6009691	4.96000	12.733490	1490.945000000	2.30	1489.739706572	245.782000000	-118.69	-118.000188911	0.002533945
1701344918.8270199	4.96700	12.744994	1490.945000000	2.30	1489.739706572	245.782000000	-118.71	-118.067916835	0.008055407
1701344920.0424221	4.95000	12.750746	1490.945000000	2.32	1489.727120450	245.458000000	-118.73	-118.002441575	0.010486570
1701344921.8050661	4.96300	12.759374	1491.097500000	2.31	1489.885797754	245.649000000	-118.76	-118.184479858	0.009744847
1701344923.0174730	4.96900	12.766564	1491.097500000	2.32	1489.879495880	245.458000000	-118.78	-118.182712950	0.015513590
1701344924.7957230	4.96800	12.775192	1491.097500000	2.31	1489.885797754	245.458000000	-118.78	-118.182712950	0.015307540
1701344926.0054910	4.96100	12.780944	1491.097500000	2.30	1489.892083289	245.897000000	-118.76	-118.326369005	0.014401030
1701344927.7960660	4.95700	12.789572	1490.945000000	2.30	1489.739706572	245.744000000	-118.79	-118.365523143	0.009950922
1701344929.0024850	4.96200	12.795324	1490.945000000	2.30	1489.739706572	245.744000000	-118.79	-118.365523143	0.009538825
1701344930.7272301	4.95900	12.803952	1491.097500000	2.30	1489.892083289	245.839000000	-118.82	-118.524070352	0.010527720
1701344931.9396360	4.96500	12.811142	1491.097500000	2.30	1489.892083289	246.183000000	-118.82	-118.689919872	0.008179065
1701344933.7062719	4.96800	12.819770	1490.945000000	2.30	1489.739706572	246.125000000	-118.84	-118.707115982	0.011846290
1701344934.9136910	4.96800	12.825522	1490.945000000	2.30	1489.739706572	246.183000000	-118.85	-118.780254168	0.005418305
1701344936.6151459	4.96200	12.834150	1491.097500000	2.30	1489.892083289	246.125000000	-118.87	-118.819990972	0.006819274
1701344937.8272531	4.97300	12.839902	1491.097500000	2.31	1489.885797754	246.087000000	-118.89	-118.891908587	0.010816170
1701344939.5415349	4.95100	12.848530	1491.097500000	2.30	1489.892083289	246.202000000	-118.90	-118.970041424	0.010362940
1701344940.7554419	4.95300	12.854282	1491.250000000	2.31	1490.038173829	245.839000000	-118.93	-118.907310827	0.009291568
1701344942.5113940	4.96500	12.862910	1491.097500000	2.30	1489.892083289	246.316000000	-118.91	-119.070291506	0.010033310
1701344943.7121849	4.95500	12.870100	1491.250000000	2.31	1490.038173829	246.125000000	-118.94	-119.090757982	0.009538793
1701344945.4355819	4.95900	12.878728	1491.097500000	2.30	1489.892083289	246.640000000	-118.95	-119.385151330	0.014483440
1701344946.6397281	4.97300	12.884480	1491.097500000	2.30	1489.892083289	246.640000000	-118.96	-119.430350045	0.010980990
1701344948.4026549	4.94700	12.893108	1491.097500000	2.30	1489.892083289	246.392000000	-118.96	-119.310261143	0.014730670
1701344949.6144171	4.95400	12.898860	1491.097500000	2.30	1489.898352486	246.869000000	-118.94	-119.450751984	0.006901691
1701344951.8388340	4.97600	12.910364	1491.097500000	2.30	1489.898352486	246.927000000	-118.96	-119.546698896	0.011310590
1701344953.0532300	4.96500	12.916116	1491.097500000	2.30	1489.892083289	246.907000000	-118.96	-119.559639307	0.012505650
1701344954.8095369	4.96100	12.924744	1491.097500000	2.30	1489.898352486	246.888000000	-118.97	-119.595677866	0.011928690
